trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  684 390.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  0
  5  728 410.00  0.00 800.00 10.80  0
  6  675 380.00  0.00 800.00 12.90  0
  7  746 420.00  0.00 800.00 10.80  0
  8  675 370.00  0.00 800.00 17.20  1
  9 1419 790.00  0.00 800.00 156.00  0
 10 1419 770.00  0.00 800.00 104.00  0
 11  819 460.00  0.00 800.00 12.90  0
 12  800 450.00  0.00 800.00 10.80  0
 13  747 420.00  0.00 800.00 12.90  0
 14  800 430.00  0.00 800.00 12.90  0
 15  711 400.00  0.00 800.00 12.90  0
 16  800 450.00  0.00 800.00 12.90  0
 17  729 410.00  0.00 800.00 12.90  1
 18  764 430.00  0.00 800.00 10.80  0
 19  854 480.00  0.00 800.00 10.80  0
 20  800 450.00  0.00 800.00 10.80  0
 21  818 460.00  0.00 800.00 10.80  0
 22  729 410.00  0.00 800.00 12.90  0
 23  818 450.00  0.00 800.00  8.60  0
 24  765 430.00  0.00 800.00 12.90  0
 25  765 450.00  0.00 800.00 17.20  0
 26  747 420.00  0.00 800.00 12.90  0
 27  818 460.00  0.00 800.00 10.80  0
 28  747 420.00  0.00 800.00 17.20  0
 29  747 440.00  0.00 800.00 10.80  0
 30  889 500.00  0.00 800.00  8.60  0
 31 1172 660.00  0.00 800.00  1.00  1
 32  800 450.00  0.00 800.00 10.80  0
 33  729 410.00  0.00 800.00 12.90  0
 34 1299 730.00  0.00 800.00  2.00  0
 35  729 390.00  0.00 800.00 10.80  0
 36  513 290.00  0.00 800.00 12.90  0
 37 1224 690.00  0.00 800.00  0.43  1
 38  213 120.00  0.00 800.00 156.00  0
 39  355 200.00  0.00 800.00 52.00  0
 40  637 360.00  0.00 800.00  8.60  0
 41 1014 570.00  0.00 800.00  6.44  0
