Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7581  2.0718    -9.1277 -2.6631
      1  -4.0008  1.1134    -5.7769 -2.4835
      2  -4.7988  0.7088    -5.8561 -3.9948
      3  -5.3594  0.5281    -6.0488 -4.9356
      4  -5.1780  0.3841    -5.6175 -4.8630
      5  -5.3474  0.3415    -5.7813 -5.1584
      6  -5.1965  1.0026    -7.5021 -3.8834
      7  -5.1469  0.8270    -6.6205 -4.1645
      8  -5.1970  0.6782    -6.3151 -4.5983
      9  -5.1084  0.5313    -5.8155 -4.6254
     10  -5.1606  0.4420    -5.8042 -4.8385
     11  -5.0823  0.3814    -5.5951 -4.8163
     12  -5.0341  0.3309    -5.4999 -4.8050
     13  -5.0450  0.2595    -5.4873 -4.8403
     14  -5.0284  0.2148    -5.3565 -4.8401
     15  -5.0369  0.1756    -5.3485 -4.8643
     16  -5.0607  0.1411    -5.3737 -4.9614
     17  -5.0627  0.1227    -5.3674 -4.9868
     18  -5.0547  0.1040    -5.3362 -4.9812
     19  -5.0565  0.0949    -5.3361 -5.0025
     20  -5.0528  0.0856    -5.3327 -4.9998
     21  -5.0560  0.0778    -5.3327 -5.0455
     22  -5.0570  0.0744    -5.3327 -5.0655
     23  -5.0581  0.0714    -5.3327 -5.0669
     24  -5.0559  0.0670    -5.3307 -5.0666
     25  -5.0569  0.0647    -5.3307 -5.0676
     26  -5.0575  0.0631    -5.3307 -5.0683
     27  -5.0554  0.0603    -5.3291 -5.0677
     28  -5.0563  0.0580    -5.3291 -5.0688
     29  -5.0572  0.0559    -5.3292 -5.0697
     30  -5.0576  0.0548    -5.3292 -5.0701
     31  -5.0580  0.0538    -5.3292 -5.0705
     32  -5.0589  0.0516    -5.3292 -5.0714
     33  -5.0577  0.0505    -5.3284 -5.0709
     34  -5.0565  0.0512    -5.3280 -5.0702
     35  -5.0572  0.0496    -5.3280 -5.0708
     36  -5.0579  0.0475    -5.3281 -5.0716
     37  -5.0586  0.0456    -5.3281 -5.0723
     38  -5.0583  0.0456    -5.3280 -5.0721
     39  -5.0582  0.0456    -5.3279 -5.0721
     40  -5.0633  0.0269    -5.3282 -5.0771
     41  -5.0634  0.0264    -5.3282 -5.0772

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1020  0.0587     0.0070  0.1899
      2   0.1017  0.0588     0.0066  0.1899
      3   0.1004  0.0595     0.0051  0.1897
      4   0.1039  0.0578     0.0086  0.1901
      5   0.1064  0.0576     0.0090  0.1906
      6   0.0204  0.0197     0.0000  0.0559
      7   0.0223  0.0196     0.0001  0.0576
      8   0.0255  0.0202     0.0001  0.0614
      9   0.0288  0.0208     0.0007  0.0654
     10   0.0321  0.0216     0.0017  0.0698
     11   0.0354  0.0230     0.0026  0.0756
     12   0.0387  0.0243     0.0038  0.0814
     13   0.0405  0.0240     0.0063  0.0825
     14   0.0432  0.0242     0.0081  0.0855
     15   0.0446  0.0239     0.0097  0.0864
     16   0.0480  0.0245     0.0118  0.0903
     17   0.0487  0.0243     0.0132  0.0908
     18   0.0508  0.0243     0.0150  0.0930
     19   0.0513  0.0242     0.0157  0.0933
     20   0.0528  0.0241     0.0170  0.0945
     21   0.0536  0.0239     0.0181  0.0950
     22   0.0539  0.0238     0.0188  0.0952
     23   0.0543  0.0237     0.0195  0.0954
     24   0.0555  0.0237     0.0210  0.0963
     25   0.0557  0.0236     0.0213  0.0964
     26   0.0560  0.0235     0.0216  0.0965
     27   0.0575  0.0236     0.0226  0.0985
     28   0.0578  0.0236     0.0230  0.0987
     29   0.0581  0.0235     0.0234  0.0989
     30   0.0583  0.0234     0.0237  0.0990
     31   0.0584  0.0234     0.0239  0.0991
     32   0.0587  0.0233     0.0243  0.0993
     33   0.0601  0.0234     0.0255  0.1008
     34   0.0618  0.0237     0.0269  0.1027
     35   0.0620  0.0236     0.0274  0.1028
     36   0.0622  0.0236     0.0278  0.1029
     37   0.0624  0.0235     0.0280  0.1030
     38   0.0631  0.0235     0.0285  0.1035
     39   0.0635  0.0235     0.0290  0.1040
     40   0.0656  0.0237     0.0301  0.1067
     41   0.0656  0.0237     0.0302  0.1067

