1,1,0,1,1,0.80865
1,2,0,2,1,1.176
1,3,0,1,1,0.76626
1,4,0,2,1,1.6995
1,5,0,1,1,0.43771
1,6,0,1,1,0.84218
1,7,0,2,1,0.83441
1,8,0,0,1,0.92999
1,9,0,2,1,0.82633
1,10,0,0,0,0.751
1,11,0,2,1,1.171
1,12,0,0,1,0.5777
1,13,0,1,1,1.0327
1,14,0,2,1,1.0276
1,15,0,0,1,1.6466
1,16,0,1,1,1.0327
1,17,0,0,1,0.45116
1,18,0,1,0,0.66452
1,19,0,1,1,0.66782
1,20,0,0,1,0.67034
1,21,0,1,1,0.68813
1,22,0,1,1,0.7392
1,23,0,2,1,0.85506
1,24,0,0,1,0.89236
1,25,0,2,1,0.80509
1,26,0,2,1,0.78512
1,27,0,2,1,1.2622
1,28,0,1,1,0.45233
1,29,0,1,1,0.85213
1,30,0,2,1,0.61942
1,31,0,0,1,0.74034
1,32,0,2,1,0.8402
1,33,0,1,1,0.42226
1,34,0,0,1,0.44378
1,35,0,1,1,0.8246
1,36,0,1,1,0.73531
1,37,0,2,1,1.1135
1,38,0,0,1,0.41583
1,39,0,2,1,0.52241
1,40,0,0,1,0.475
1,41,0,0,1,0.60804
1,42,0,2,1,0.64118
1,43,0,2,1,0.96214
1,44,0,2,1,0.72439
1,45,0,0,1,0.74272
1,46,0,2,1,0.70586
1,47,0,0,1,0.61418
1,48,0,1,1,0.86413
1,49,0,1,1,0.55059
1,50,0,0,1,0.53398
1,51,0,2,1,0.74042
1,52,0,2,1,0.79316
1,53,0,1,1,0.87913
1,54,0,1,1,0.43807
1,55,0,2,1,1.067
1,56,0,0,1,0.82291
1,57,0,2,1,0.53981
1,58,0,1,1,0.53091
1,59,0,1,1,0.71532
1,60,0,1,1,0.75931
1,61,0,0,1,0.47664
1,62,0,1,1,0.67907
1,63,0,2,1,0.69024
1,64,0,0,1,0.67656
1,65,0,1,1,0.99878
1,66,0,0,1,1.1461
1,67,0,0,1,0.59119
1,68,0,1,1,0.44771
1,69,0,0,1,0.68455
1,70,0,0,1,0.52763
1,71,0,0,1,0.98274
1,72,0,2,1,0.91256
1,73,0,1,1,0.6568
1,74,0,0,1,0.46613
1,75,0,1,1,0.46437
1,76,0,1,1,0.5005
1,77,0,0,1,0.46003
1,78,0,0,1,0.72245
1,79,0,0,1,0.62284
1,80,0,1,1,0.61378
1,81,0,2,1,0.9836
1,82,0,1,1,0.86382
1,83,0,0,1,0.67194
1,84,0,2,1,1.0109
1,85,0,1,1,0.61994
1,86,0,0,1,0.50909
1,87,0,2,1,0.78799
1,88,0,2,1,2.1286
1,89,0,1,1,0.79802
1,90,0,1,1,0.61076
1,91,0,2,1,0.57281
1,92,0,2,1,0.86181
1,93,0,0,1,0.49152
1,94,0,0,1,0.49574
1,95,0,1,1,0.45473
1,96,0,2,1,0.39557
1,97,0,2,1,0.86463
1,98,0,1,1,0.84549
1,99,0,1,1,0.82393
1,100,0,1,1,0.89912
1,101,0,2,1,0.80507
1,102,0,2,1,0.53518
1,103,0,0,1,0.74597
1,104,0,2,1,0.8901
1,105,0,0,1,0.56244
1,106,0,0,1,0.38735
1,107,0,1,1,0.55845
1,108,0,2,1,0.71047
1,109,0,1,1,0.44931
1,110,0,2,1,0.75825
1,111,0,0,1,0.78737
1,112,0,0,1,0.38255
1,113,0,0,0,0.43389
1,114,0,1,1,0.47999
1,115,0,1,1,0.50922
1,116,0,2,1,0.54661
1,117,0,0,1,0.3647
1,118,0,2,1,0.7432
1,119,0,0,1,0.65723
1,120,0,0,1,0.8286
1,121,0,2,1,0.76282
1,122,0,1,1,0.65633
1,123,0,2,1,0.82546
1,124,0,0,1,0.62391
1,125,0,1,1,0.39347
1,126,0,2,1,1.0441
1,127,0,2,1,0.78366
1,128,0,2,1,0.51681
1,129,0,0,1,0.57981
1,130,0,0,1,0.65106
1,131,0,0,1,0.68427
1,132,0,0,1,0.92803
1,133,0,1,1,0.49758
1,134,0,2,1,0.92743
1,135,0,1,1,0.60811
1,136,0,1,1,0.53712
1,137,0,0,1,0.48718
1,138,0,1,1,0.49349
1,139,0,2,1,0.65917
1,140,0,0,1,0.89379
1,141,0,2,1,0.91793
1,142,0,1,1,0.7499
1,143,0,2,1,0.96424
1,144,0,0,1,0.59482
2,1,0,2,1,0.65471
2,2,0,0,1,0.50679
2,3,0,1,1,0.53604
2,4,0,0,1,0.53397
2,5,0,1,1,0.60554
2,6,0,1,1,0.52584
2,7,0,1,1,0.72513
2,8,0,2,1,0.86508
2,9,0,1,1,0.43825
2,10,0,0,1,0.39104
2,11,0,0,1,0.34466
2,12,0,2,1,0.75753
2,13,0,1,1,0.55177
2,14,0,2,1,0.42207
2,15,0,1,1,0.53033
2,16,0,0,1,0.68061
2,17,0,2,1,0.63891
2,18,0,0,1,0.6213
2,19,0,1,1,0.79195
2,20,0,0,1,0.43626
2,21,0,2,1,0.88997
2,22,0,0,1,0.52904
2,23,0,1,1,0.44687
2,24,0,2,1,1.3819
2,25,0,1,1,0.77495
2,26,0,0,1,0.47661
2,27,0,1,1,0.64268
2,28,0,2,1,0.77252
2,29,0,1,1,0.48905
2,30,0,1,1,0.4784
2,31,0,0,1,0.61995
2,32,0,1,1,0.76451
2,33,0,2,1,0.70591
2,34,0,1,1,0.41268
2,35,0,2,1,0.56959
2,36,0,2,1,0.8487
2,37,0,2,1,0.3586
2,38,0,1,1,0.56299
2,39,0,1,0,0.43319
2,40,0,1,1,0.70147
2,41,0,0,1,0.48886
2,42,0,0,1,0.54342
2,43,0,2,1,1.1505
2,44,0,2,1,0.6274
2,45,0,2,1,0.90166
2,46,0,0,1,0.63697
2,47,0,1,1,0.54419
2,48,0,0,1,0.71817
2,49,0,2,1,0.76303
2,50,0,1,1,0.47191
2,51,0,1,1,0.56584
2,52,0,0,0,0.41209
2,53,0,0,1,0.57924
2,54,0,0,1,0.76163
2,55,0,1,1,0.43752
2,56,0,1,1,0.34522
2,57,0,2,1,0.85631
2,58,0,2,1,0.70754
2,59,0,1,1,0.47139
2,60,0,1,1,0.82895
2,61,0,2,1,1.4036
2,62,0,2,1,0.65575
2,63,0,2,1,0.6003
2,64,0,1,1,0.69812
2,65,0,1,1,0.76421
2,66,0,0,1,0.46454
2,67,0,2,1,0.55876
2,68,0,2,1,0.77311
2,69,0,0,0,0.44991
2,70,0,0,1,0.86433
2,71,0,2,1,0.78509
2,72,0,0,1,0.89925
2,73,0,1,1,0.43598
2,74,0,2,1,0.79473
2,75,0,0,1,0.83228
2,76,0,0,1,0.77945
2,77,0,2,1,0.42584
2,78,0,2,1,0.46148
2,79,0,1,1,0.49875
2,80,0,1,1,0.40913
2,81,0,0,1,0.38132
2,82,0,2,1,0.52189
2,83,0,2,1,0.74211
2,84,0,0,1,0.53146
2,85,0,2,1,0.47586
2,86,0,1,1,0.62352
2,87,0,2,1,0.84168
2,88,0,0,1,0.42216
2,89,0,1,1,0.61159
2,90,0,1,1,0.4997
2,91,0,2,1,0.62693
2,92,0,1,1,0.97321
2,93,0,2,1,0.5353
2,94,0,0,1,0.42956
2,95,0,1,1,0.46531
2,96,0,1,1,0.63945
2,97,0,1,1,0.4414
2,98,0,2,1,0.38097
2,99,0,0,1,0.39561
2,100,0,0,1,0.56326
2,101,0,2,1,1.0847
2,102,0,0,1,0.51503
2,103,0,1,1,0.54265
2,104,0,2,1,0.76612
2,105,0,2,1,0.98963
2,106,0,2,1,0.95687
2,107,0,0,1,0.49376
2,108,0,0,1,0.7566
2,109,0,0,1,0.64801
2,110,0,0,1,0.74685
2,111,0,1,0,0.51037
2,112,0,2,1,1.7339
2,113,0,0,1,0.44153
2,114,0,2,1,0.65443
2,115,0,2,0,0.39926
2,116,0,0,1,0.46779
2,117,0,0,1,0.7128
2,118,0,2,1,0.67692
2,119,0,1,1,0.75013
2,120,0,0,1,0.66743
2,121,0,1,1,0.73338
2,122,0,1,1,0.85022
2,123,0,0,1,0.65804
2,124,0,0,1,0.79419
2,125,0,1,1,0.97501
2,126,0,2,1,0.70444
2,127,0,0,1,0.62861
2,128,0,1,1,0.71043
2,129,0,1,1,0.44788
2,130,0,0,1,0.63921
2,131,0,0,1,0.41512
2,132,0,0,1,0.76345
2,133,0,2,1,0.63143
2,134,0,0,1,0.42017
2,135,0,0,1,0.70259
2,136,0,1,1,0.47342
2,137,0,2,1,0.76119
2,138,0,2,1,0.60207
2,139,0,1,1,0.47489
2,140,0,1,1,0.79298
2,141,0,0,1,0.40613
2,142,0,0,1,0.68973
2,143,0,2,1,0.47871
2,144,0,2,1,0.77089
3,1,0,1,1,0.97511
3,2,0,1,1,0.60102
3,3,0,0,1,0.88149
3,4,0,2,1,0.44168
3,5,0,0,1,0.37569
3,6,0,2,1,0.40083
3,7,0,2,1,0.45323
3,8,0,0,1,0.59466
3,9,0,0,1,0.33219
3,10,0,2,1,0.63847
3,11,0,1,0,0.48777
3,12,0,2,1,0.38858
3,13,0,1,1,0.53573
3,14,0,2,1,0.40019
3,15,0,1,1,0.56263
3,16,0,2,1,0.60404
3,17,0,1,1,0.51629
3,18,0,2,1,0.53844
3,19,0,1,1,0.65815
3,20,0,2,1,0.48401
3,21,0,1,1,0.3477
3,22,0,1,1,0.66674
3,23,0,1,1,0.63273
3,24,0,0,1,0.70332
3,25,0,0,1,0.43436
3,26,0,0,0,0.6189
3,27,0,2,1,0.45595
3,28,0,1,1,0.59675
3,29,0,1,1,0.58145
3,30,0,1,1,0.79732
3,31,0,0,1,0.68293
3,32,0,0,1,1.03
3,33,0,2,1,0.44929
3,34,0,2,1,0.99026
3,35,0,2,1,0.65037
3,36,0,0,1,0.75285
3,37,0,2,1,0.45421
3,38,0,0,1,0.61936
3,39,0,1,1,0.41314
3,40,0,1,1,0.49563
3,41,0,1,1,0.73443
3,42,0,2,1,0.47788
3,43,0,0,1,0.38477
3,44,0,2,1,0.68404
3,45,0,1,1,0.62244
3,46,0,0,1,0.58487
3,47,0,2,0,0.37556
3,48,0,1,1,0.76332
3,49,0,0,1,0.40749
3,50,0,1,1,0.54655
