Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.0156  1.1224    -5.7978 -2.4845
      2  -3.1965  0.7243    -4.2126 -2.4009
      3  -3.5985  0.5460    -4.3038 -3.1494
      4  -3.3132  0.4617    -3.8577 -3.0321
      5  -3.1516  0.4435    -3.5844 -2.8956
      6  -3.1716  0.3389    -3.5764 -3.1356
      7  -3.1398  0.2494    -3.4020 -3.1356
      8  -3.1448  0.1949    -3.4023 -3.1430
      9  -3.1347  0.1448    -3.3960 -3.1429
     10  -3.1348  0.4388    -3.4015 -2.9175
     11  -3.1429  0.3338    -3.4001 -3.1038
     12  -3.1389  0.2457    -3.3988 -3.1363
     13  -3.1449  0.2260    -3.4000 -3.1420
     14  -3.1363  0.1660    -3.3965 -3.1423
     15  -3.1356  0.1242    -3.3961 -3.1442
     16  -3.1329  0.0908    -3.3949 -3.1443
     17  -3.1317  0.0675    -3.3944 -3.1444
     18  -3.1319  0.0500    -3.3943 -3.1450
     19  -3.1315  0.0363    -3.3941 -3.1450
     20  -3.1316  0.0270    -3.3941 -3.1452
     21  -3.1325  0.0645    -3.3946 -3.1449
     22  -3.1323  0.0486    -3.3945 -3.1452
     23  -3.1318  0.0356    -3.3942 -3.1452
     24  -3.1316  0.0256    -3.3941 -3.1452
     25  -3.1315  0.0193    -3.3941 -3.1452
     26  -3.1315  0.0147    -3.3940 -3.1452
     27  -3.1309  0.0340    -3.3940 -3.1446
     28  -3.1267  0.0852    -3.3940 -3.1398
     29  -3.1292  0.0624    -3.3940 -3.1425
     30  -3.1301  0.0460    -3.3940 -3.1436
     31  -3.1311  0.0372    -3.3941 -3.1446
     32  -3.1314  0.0276    -3.3941 -3.1450
     33  -3.1315  0.0205    -3.3941 -3.1452
     34  -3.1315  0.0152    -3.3941 -3.1452
     35  -3.1315  0.0117    -3.3941 -3.1453
     36  -3.1314  0.0284    -3.3941 -3.1449
     37  -3.1315  0.0214    -3.3941 -3.1451
     38  -3.1314  0.0165    -3.3941 -3.1451
     39  -3.1313  0.0132    -3.3940 -3.1451
     40  -3.1303  0.0321    -3.3940 -3.1439
     41  -3.1309  0.0240    -3.3940 -3.1446

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1021  0.0585     0.0076  0.1899
      3   0.1024  0.0586     0.0076  0.1900
      4   0.1026  0.0584     0.0081  0.1900
      5   0.1029  0.0591     0.0078  0.1903
      6   0.1134  0.0559     0.0143  0.1917
      7   0.1213  0.0528     0.0226  0.1926
      8   0.1288  0.0498     0.0332  0.1936
      9   0.1352  0.0466     0.0448  0.1943
     10   0.0753  0.0459     0.0065  0.1580
     11   0.0828  0.0445     0.0122  0.1620
     12   0.0857  0.0433     0.0178  0.1631
     13   0.0898  0.0437     0.0205  0.1672
     14   0.0939  0.0426     0.0264  0.1693
     15   0.0975  0.0418     0.0314  0.1711
     16   0.1006  0.0410     0.0359  0.1726
     17   0.1038  0.0404     0.0396  0.1744
     18   0.1069  0.0398     0.0433  0.1761
     19   0.1086  0.0393     0.0458  0.1768
     20   0.1114  0.0389     0.0490  0.1782
     21   0.0836  0.0318     0.0344  0.1385
     22   0.0857  0.0316     0.0366  0.1405
     23   0.0877  0.0313     0.0389  0.1421
     24   0.0884  0.0311     0.0402  0.1426
     25   0.0905  0.0310     0.0423  0.1444
     26   0.0925  0.0310     0.0441  0.1464
     27   0.0739  0.0248     0.0343  0.1148
     28   0.0571  0.0201     0.0225  0.0888
     29   0.0585  0.0197     0.0249  0.0895
     30   0.0591  0.0194     0.0266  0.0899
     31   0.0608  0.0196     0.0282  0.0922
     32   0.0620  0.0194     0.0294  0.0933
     33   0.0631  0.0193     0.0306  0.0941
     34   0.0636  0.0192     0.0314  0.0944
     35   0.0646  0.0191     0.0327  0.0952
     36   0.0531  0.0159     0.0254  0.0778
     37   0.0539  0.0158     0.0268  0.0785
     38   0.0547  0.0157     0.0279  0.0792
     39   0.0555  0.0156     0.0286  0.0799
     40   0.0466  0.0134     0.0223  0.0669
     41   0.0474  0.0133     0.0231  0.0675

