trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  308 180.00  0.00 800.00  1.00  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  1
  4  822 460.00  0.00 800.00 26.00  0
  5  714 400.00  0.00 800.00 26.00  0
  6  677 380.00  0.00 800.00 21.50  1
  7  732 410.00  0.00 800.00 26.00  0
  8  677 360.00  0.00 800.00 26.00  1
  9  732 430.00  0.00 800.00 21.50  0
 10  766 430.00  0.00 800.00 17.20  0
 11  659 370.00  0.00 800.00 21.50  1
 12  659 380.00  0.00 800.00 17.20  1
 13  659 370.00  0.00 800.00 26.00  1
 14  732 410.00  0.00 800.00 26.00  0
 15  677 380.00  0.00 800.00 21.50  1
 16  874 490.00  0.00 800.00 17.20  0
 17  785 440.00  0.00 800.00 21.50  0
 18  766 430.00  0.00 800.00 17.20  1
 19  766 450.00  0.00 800.00 21.50  0
 20  624 350.00  0.00 800.00 26.00  1
 21 1353 760.00  0.00 800.00  2.00  1
 22  677 380.00  0.00 800.00 21.50  1
 23  874 490.00  0.00 800.00 17.20  0
 24  874 470.00  0.00 800.00 21.50  0
 25 1087 610.00  0.00 800.00  8.60  0
 26  785 440.00  0.00 800.00 21.50  0
 27  766 430.00  0.00 800.00 17.20  0
 28  748 420.00  0.00 800.00 17.20  0
 29  641 360.00  0.00 800.00 21.50  1
 30  641 380.00  0.00 800.00 17.20  1
 31  641 360.00  0.00 800.00 26.00  1
 32  659 370.00  0.00 800.00 21.50  1
 33  588 330.00  0.00 800.00 26.00  1
 34  659 390.00  0.00 800.00 17.20  1
 35  105  60.00  0.00 800.00 156.00  1
 36  961 540.00  0.00 800.00  8.60  0
 37  943 530.00  0.00 800.00  8.60  1
 38  910 510.00  0.00 800.00 17.20  0
 39 1123 630.00  0.00 800.00  8.60  0
 40  730 410.00  0.00 800.00 17.20  0
 41  641 360.00  0.00 800.00 21.50  1
