trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  340 190.00  0.00 800.00 260.00  1
  1  935 520.00  0.00 800.00 520.00  1
  2 1205 670.00  0.00 800.00 520.00  0
  3 1097 610.00  0.00 800.00 520.00  0
  4 1025 570.00  0.00 800.00 520.00  1
  5 1097 630.00  0.00 800.00 260.00  1
  6 1097 630.00  0.00 800.00 260.00  1
  7 1097 590.00  0.00 800.00 260.00  1
  8 1097 630.00  0.00 800.00 260.00  1
  9 1097 620.00  0.00 800.00 260.00  0
 10 1151 640.00  0.00 800.00 520.00  0
 11 1025 570.00  0.00 800.00 520.00  1
 12 1169 650.00  0.00 800.00 520.00  0
 13 1133 630.00  0.00 800.00 520.00  0
 14 1007 560.00  0.00 800.00 520.00  1
 15 1133 640.00  0.00 800.00 260.00  1
 16 1133 640.00  0.00 800.00 260.00  1
 17 1133 610.00  0.00 800.00 260.00  1
 18 1133 630.00  0.00 800.00 260.00  0
 19 1169 650.00  0.00 800.00 520.00  0
 20  989 550.00  0.00 800.00 520.00  1
 21 1151 640.00  0.00 800.00 520.00  0
 22  971 540.00  0.00 800.00 520.00  1
 23 1151 640.00  0.00 800.00 260.00  1
 24 1151 660.00  0.00 800.00 260.00  0
 25  989 550.00  0.00 800.00 520.00  1
 26 1151 620.00  0.00 800.00 260.00  0
 27 1187 660.00  0.00 800.00 520.00  0
 28  971 540.00  0.00 800.00 520.00  1
 29 1169 650.00  0.00 800.00 520.00  0
 30 1169 670.00  0.00 800.00 260.00  0
 31  989 550.00  0.00 800.00 520.00  1
 32  971 540.00  0.00 800.00 520.00  1
 33  971 530.00  0.00 800.00 260.00  1
 34 1187 660.00  0.00 800.00 520.00  0
 35  971 540.00  0.00 800.00 260.00  1
 36  971 550.00  0.00 800.00 260.00  1
 37  971 530.00  0.00 800.00 260.00  1
 38  971 530.00  0.00 800.00 260.00  1
 39  971 560.00  0.00 800.00 260.00  1
 40  989 550.00  0.00 800.00 520.00  1
 41 1151 640.00  0.00 800.00 520.00  1
