Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7619  2.0702    -9.1281 -2.6670
      1  -4.1510  1.1814    -6.0572 -2.5011
      2  -5.0912  0.6914    -6.1467 -4.2825
      3  -4.6599  0.4906    -5.3367 -4.2405
      4  -4.3722  0.4091    -4.8928 -4.0520
      5  -4.2184  0.3909    -4.6892 -3.9278
      6  -4.2651  0.2730    -4.6904 -4.2387
      7  -4.2651  0.2097    -4.6825 -4.2419
      8  -4.2654  0.1684    -4.6774 -4.2446
      9  -4.2592  0.1348    -4.6553 -4.2447
     10  -4.2594  0.1184    -4.6536 -4.2456
     11  -4.2566  0.1046    -4.6399 -4.2456
     12  -4.2570  0.0985    -4.6393 -4.2462
     13  -4.2553  0.0927    -4.6295 -4.2462
     14  -4.2542  0.0891    -4.6216 -4.2462
     15  -4.2535  0.0872    -4.6166 -4.2462
     16  -4.2544  0.0851    -4.6169 -4.2470
     17  -4.2536  0.0836    -4.6110 -4.2470
     18  -4.2540  0.0828    -4.6111 -4.2474
     19  -4.2536  0.0820    -4.6073 -4.2474
     20  -4.2538  0.0815    -4.6074 -4.2476
     21  -4.2541  0.0809    -4.6076 -4.2479
     22  -4.2529  0.0790    -4.5967 -4.2479
     23  -4.2526  0.0785    -4.5936 -4.2479
     24  -4.2522  0.0778    -4.5893 -4.2478
     25  -4.2513  0.0763    -4.5794 -4.2478
     26  -4.1234  0.1492    -4.4988 -3.9910
     27  -4.1918  0.1273    -4.5083 -4.0290
     28  -4.2236  0.1039    -4.5122 -4.1056
     29  -4.2199  0.1006    -4.5090 -4.1010
     30  -4.2207  0.0997    -4.5090 -4.1050
     31  -4.2348  0.0843    -4.5109 -4.2368
     32  -4.2312  0.0798    -4.5076 -4.2271
     33  -4.2315  0.0794    -4.5076 -4.2320
     34  -4.2280  0.0752    -4.5046 -4.2194
     35  -4.2260  0.0729    -4.5030 -4.2117
     36  -4.2251  0.0718    -4.5022 -4.2084
     37  -4.2254  0.0713    -4.5022 -4.2133
     38  -4.2257  0.0708    -4.5023 -4.2182
     39  -4.2260  0.0701    -4.5023 -4.2243
     40  -4.2262  0.0698    -4.5023 -4.2279
     41  -4.2249  0.0685    -4.5013 -4.2206

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1022  0.0584     0.0077  0.1899
      2   0.1018  0.0586     0.0071  0.1898
      3   0.1028  0.0583     0.0082  0.1900
      4   0.1025  0.0585     0.0078  0.1900
      5   0.1009  0.0587     0.0072  0.1896
      6   0.1116  0.0554     0.0152  0.1911
      7   0.1135  0.0541     0.0198  0.1913
      8   0.1152  0.0531     0.0233  0.1915
      9   0.1167  0.0521     0.0268  0.1916
     10   0.1173  0.0517     0.0283  0.1916
     11   0.1182  0.0511     0.0303  0.1917
     12   0.1186  0.0508     0.0313  0.1918
     13   0.1193  0.0503     0.0328  0.1918
     14   0.1199  0.0500     0.0341  0.1919
     15   0.1202  0.0497     0.0349  0.1919
     16   0.1208  0.0494     0.0360  0.1920
     17   0.1212  0.0492     0.0368  0.1920
     18   0.1214  0.0490     0.0373  0.1920
     19   0.1217  0.0488     0.0379  0.1920
     20   0.1218  0.0487     0.0383  0.1920
     21   0.1221  0.0486     0.0388  0.1921
     22   0.1226  0.0482     0.0399  0.1921
     23   0.1228  0.0481     0.0403  0.1921
     24   0.1231  0.0480     0.0409  0.1922
     25   0.1235  0.0477     0.0417  0.1922
     26   0.0397  0.0157     0.0155  0.0661
     27   0.0386  0.0147     0.0155  0.0626
     28   0.0397  0.0151     0.0160  0.0648
     29   0.0404  0.0151     0.0164  0.0655
     30   0.0405  0.0150     0.0167  0.0656
     31   0.0418  0.0154     0.0174  0.0673
     32   0.0425  0.0154     0.0182  0.0679
     33   0.0426  0.0154     0.0183  0.0680
     34   0.0434  0.0154     0.0192  0.0687
     35   0.0439  0.0154     0.0200  0.0692
     36   0.0443  0.0154     0.0207  0.0696
     37   0.0444  0.0154     0.0209  0.0696
     38   0.0445  0.0154     0.0209  0.0697
     39   0.0445  0.0153     0.0210  0.0698
     40   0.0446  0.0153     0.0211  0.0698
     41   0.0451  0.0153     0.0214  0.0705

