Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7666  2.0681    -9.1287 -2.6731
      1  -4.0232  1.1190    -5.7980 -2.4906
      2  -3.0683  0.6924    -3.9454 -2.3886
      3  -3.4651  0.5518    -4.1038 -3.1323
      4  -3.2033  0.5824    -3.6805 -2.9101
      5  -3.2113  0.4589    -3.6607 -3.1358
      6  -3.1559  0.3354    -3.4061 -3.1352
      7  -3.1418  0.2434    -3.4039 -3.1355
      8  -3.1446  0.1815    -3.4033 -3.1426
      9  -3.1457  0.1477    -3.4040 -3.1449
     10  -3.1458  0.1231    -3.4047 -3.1455
     11  -3.1353  0.0918    -3.3961 -3.1451
     12  -3.1328  0.0645    -3.3947 -3.1451
     13  -3.1319  0.0460    -3.3942 -3.1451
     14  -3.1316  0.0334    -3.3941 -3.1451
     15  -3.1310  0.1030    -3.3943 -3.1428
     16  -3.1195  0.2643    -3.3950 -3.0008
     17  -3.1279  0.1962    -3.3949 -3.1343
     18  -3.0929  0.4699    -3.3968 -2.8737
     19  -3.1133  0.3791    -3.3966 -2.9188
     20  -3.1127  0.2866    -3.3955 -2.9529
     21  -3.1155  0.2170    -3.3951 -2.9971
     22  -3.1184  0.1645    -3.3948 -3.0517
     23  -3.1259  0.1253    -3.3950 -3.1357
     24  -3.1257  0.0961    -3.3948 -3.1371
     25  -3.0938  0.2181    -3.3946 -2.9321
     26  -3.0957  0.1734    -3.3943 -2.9439
     27  -3.1143  0.1388    -3.3952 -3.0251
     28  -3.1227  0.1086    -3.3954 -3.1326
     29  -3.1237  0.0872    -3.3953 -3.1348
     30  -3.1276  0.0682    -3.3953 -3.1393
     31  -3.1308  0.0533    -3.3954 -3.1428
     32  -3.1275  0.0634    -3.3949 -3.1397
     33  -3.1279  0.0529    -3.3948 -3.1405
     34  -3.1121  0.1040    -3.3947 -3.0261
     35  -3.1151  0.0887    -3.3947 -3.0596
     36  -3.0869  0.1271    -3.3930 -2.9357
     37  -3.1115  0.0996    -3.3946 -3.0234
     38  -3.1256  0.0782    -3.3955 -3.1367
     39  -3.1281  0.0633    -3.3955 -3.1397
     40  -3.1295  0.0519    -3.3954 -3.1415
     41  -3.1307  0.0427    -3.3953 -3.1430

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0585     0.0074  0.1899
      1   0.1023  0.0585     0.0075  0.1899
      2   0.1032  0.0582     0.0082  0.1900
      3   0.1023  0.0588     0.0070  0.1900
      4   0.0983  0.0598     0.0048  0.1894
      5   0.1085  0.0576     0.0097  0.1910
      6   0.1185  0.0539     0.0188  0.1922
      7   0.1198  0.0530     0.0225  0.1923
      8   0.1251  0.0502     0.0315  0.1929
      9   0.1306  0.0484     0.0380  0.1937
     10   0.1350  0.0470     0.0431  0.1943
     11   0.1416  0.0436     0.0564  0.1951
     12   0.1443  0.0416     0.0633  0.1953
     13   0.1465  0.0401     0.0683  0.1955
     14   0.1485  0.0388     0.0725  0.1956
     15   0.1130  0.0433     0.0402  0.1834
     16   0.0718  0.0364     0.0140  0.1342
     17   0.0763  0.0352     0.0200  0.1367
     18   0.0410  0.0235     0.0047  0.0809
     19   0.0456  0.0237     0.0079  0.0848
     20   0.0478  0.0231     0.0107  0.0861
     21   0.0498  0.0226     0.0139  0.0873
     22   0.0513  0.0222     0.0157  0.0881
     23   0.0538  0.0220     0.0181  0.0899
     24   0.0543  0.0218     0.0194  0.0902
     25   0.0374  0.0156     0.0109  0.0619
     26   0.0383  0.0154     0.0125  0.0625
     27   0.0401  0.0156     0.0142  0.0651
     28   0.0417  0.0156     0.0152  0.0666
     29   0.0423  0.0155     0.0159  0.0669
     30   0.0435  0.0154     0.0171  0.0679
     31   0.0450  0.0155     0.0184  0.0692
     32   0.0431  0.0149     0.0173  0.0666
     33   0.0435  0.0148     0.0180  0.0668
     34   0.0352  0.0120     0.0141  0.0535
     35   0.0358  0.0119     0.0146  0.0539
     36   0.0329  0.0111     0.0131  0.0491
     37   0.0334  0.0110     0.0139  0.0495
     38   0.0340  0.0111     0.0141  0.0505
     39   0.0348  0.0111     0.0146  0.0513
     40   0.0354  0.0110     0.0152  0.0520
     41   0.0362  0.0110     0.0157  0.0527

