trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 520
6.0, 200, 0.0, 800, 520
7.0, 300, 0.0, 800, 520
8.0, 250, 0.0, 800, 520
9.0, 275, 0.0, 800, 520
10.0, 287, 0.0, 800, 520
11.0, 800, 1.0, 400, 0
12.0, 800, 1.0, 600, 0
13.0, 800, 1.0, 700, 0
14.0, 800, 1.0, 650, 0
15.0, 800, 1.0, 625, 0
16.0, 800, 1.0, 637, 0
17.0, 800, 4.0, 400, 0
18.0, 800, 4.0, 600, 0
19.0, 800, 4.0, 700, 0
20.0, 800, 4.0, 650, 0
21.0, 800, 4.0, 675, 0
22.0, 800, 4.0, 687, 0
23.0, 800, 2.0, 400, 0
24.0, 800, 2.0, 600, 0
25.0, 800, 2.0, 700, 0
26.0, 800, 2.0, 650, 0
27.0, 800, 2.0, 625, 0
28.0, 800, 2.0, 637, 0
29.0, 400, 0.0, 800, 26
30.0, 600, 0.0, 800, 26
31.0, 700, 0.0, 800, 26
32.0, 650, 0.0, 800, 26
33.0, 625, 0.0, 800, 26
34.0, 637, 0.0, 800, 26
35.0, 800, 156.0, 400, 0
36.0, 800, 156.0, 200, 0
37.0, 800, 156.0, 300, 0
38.0, 800, 156.0, 350, 0
39.0, 800, 156.0, 375, 0
40.0, 800, 156.0, 387, 0
41.0, 400, 0.0, 800, 52
42.0, 600, 0.0, 800, 52
43.0, 700, 0.0, 800, 52
44.0, 650, 0.0, 800, 52
45.0, 625, 0.0, 800, 52
46.0, 637, 0.0, 800, 52
