Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6428  1.6095    -7.8501 -2.5350
      1  -3.3586  0.8494    -4.4949 -2.4155
      2  -2.8188  0.6887    -3.5153 -2.3592
      3  -2.5556  0.6576    -3.0671 -2.3314
      4  -2.4273  0.6480    -2.8180 -2.3185
      5  -2.7305  1.3018    -6.3468 -2.3196
      6  -2.5470  1.0018    -4.0374 -2.3182
      7  -2.4389  0.7558    -2.7470 -2.3174
      8  -2.3771  0.5622    -2.5756 -2.3170
      9  -2.3429  0.4162    -2.5706 -2.3167
     10  -2.3243  0.3070    -2.5679 -2.3165
     11  -2.3142  0.2261    -2.5665 -2.3165
     12  -2.3088  0.1658    -2.5658 -2.3164
     13  -2.3329  0.3694    -2.5680 -2.3166
     14  -2.3187  0.2689    -2.5667 -2.3165
     15  -2.3111  0.1961    -2.5659 -2.3164
     16  -2.3072  0.1434    -2.5655 -2.3164
     17  -2.3052  0.1081    -2.5654 -2.3164
     18  -2.3043  0.0870    -2.5653 -2.3164
     19  -2.3035  0.0639    -2.5652 -2.3164
     20  -2.3076  0.1501    -2.5656 -2.3164
     21  -2.3053  0.1101    -2.5654 -2.3164
     22  -2.3043  0.0887    -2.5653 -2.3164
     23  -2.3119  0.2043    -2.5660 -2.3164
     24  -2.3075  0.1489    -2.5656 -2.3164
     25  -2.3053  0.1088    -2.5654 -2.3164
     26  -2.3040  0.0796    -2.5652 -2.3164
     27  -2.3034  0.0592    -2.5652 -2.3164
     28  -2.3030  0.0432    -2.5651 -2.3164
     29  -2.3051  0.1038    -2.5654 -2.3164
     30  -2.3039  0.0760    -2.5653 -2.3164
     31  -2.3033  0.0538    -2.5652 -2.3164
     32  -2.3066  0.1324    -2.5655 -2.3164
     33  -2.3047  0.0964    -2.5653 -2.3164
     34  -2.3037  0.0708    -2.5652 -2.3164
     35  -2.3032  0.0515    -2.5652 -2.3164
     36  -2.3061  0.1241    -2.5654 -2.3164
     37  -2.3045  0.0900    -2.5653 -2.3164
     38  -2.3138  0.2218    -2.5662 -2.3165
     39  -2.3085  0.1604    -2.5657 -2.3164
     40  -2.3058  0.1167    -2.5654 -2.3164
     41  -2.3043  0.0854    -2.5653 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0988  0.0592     0.0049  0.1893
      1   0.1012  0.0590     0.0055  0.1898
      2   0.1018  0.0589     0.0060  0.1899
      3   0.1029  0.0585     0.0069  0.1900
      4   0.1044  0.0576     0.0082  0.1901
      5   0.0505  0.0428     0.0000  0.1332
      6   0.0568  0.0423     0.0001  0.1378
      7   0.0622  0.0417     0.0032  0.1418
      8   0.0668  0.0411     0.0095  0.1450
      9   0.0710  0.0406     0.0144  0.1482
     10   0.0748  0.0402     0.0180  0.1510
     11   0.0783  0.0400     0.0216  0.1539
     12   0.0817  0.0398     0.0245  0.1565
     13   0.0508  0.0249     0.0136  0.0934
     14   0.0526  0.0246     0.0156  0.0947
     15   0.0543  0.0244     0.0175  0.0960
     16   0.0560  0.0243     0.0196  0.0975
     17   0.0577  0.0242     0.0214  0.0994
     18   0.0602  0.0249     0.0227  0.1029
     19   0.0619  0.0249     0.0243  0.1046
     20   0.0452  0.0174     0.0164  0.0733
     21   0.0463  0.0173     0.0178  0.0743
     22   0.0480  0.0175     0.0193  0.0761
     23   0.0367  0.0136     0.0133  0.0576
     24   0.0375  0.0134     0.0144  0.0583
     25   0.0384  0.0133     0.0152  0.0591
     26   0.0392  0.0132     0.0159  0.0597
     27   0.0400  0.0131     0.0167  0.0603
     28   0.0408  0.0131     0.0176  0.0609
     29   0.0328  0.0107     0.0137  0.0481
     30   0.0335  0.0106     0.0143  0.0485
     31   0.0337  0.0105     0.0145  0.0487
     32   0.0270  0.0087     0.0095  0.0394
     33   0.0275  0.0086     0.0101  0.0398
     34   0.0280  0.0086     0.0108  0.0401
     35   0.0285  0.0085     0.0116  0.0403
     36   0.0233  0.0073     0.0082  0.0331
     37   0.0237  0.0072     0.0085  0.0333
     38   0.0191  0.0062     0.0065  0.0268
     39   0.0194  0.0061     0.0072  0.0269
     40   0.0198  0.0060     0.0074  0.0270
     41   0.0201  0.0060     0.0075  0.0272

