Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1615  1.8448    -9.1686 -3.4228
      1  -7.7669  0.9887    -5.1412 -6.5156
      2  -8.4524  0.6884    -2.7678 -7.7981
      3  -8.0184  0.6167    -8.9600 -7.5634
      4  -7.7891  0.5898    -8.5245 -7.3055
      5  -7.8779  0.4626    -8.5370 -7.6924
      6  -7.6169  1.0478    -8.9827 -5.6013
      7  -7.7579  0.8544    -8.9801 -6.9955
      8  -7.7185  0.7001    -8.6502 -7.2182
      9  -7.8245  0.6317    -8.7395 -7.5052
     10  -7.7484  0.6610    -8.6255 -7.3545
     11  -7.7401  0.5239    -8.3684 -7.4441
     12  -7.8043  0.4422    -8.3762 -7.5867
     13  -7.8223  0.3503    -8.3606 -7.6104
     14  -7.7990  0.2783    -8.2640 -7.6095
     15  -7.8344  0.2352    -8.2827 -7.6988
     16  -7.8423  0.1949    -8.2719 -7.7652
     17  -7.8253  0.1533    -8.1313 -7.7503
     18  -7.8353  0.1264    -8.1337 -7.8327
     19  -7.8376  0.1081    -8.1188 -7.8358
     20  -7.8225  0.1709    -8.1724 -7.6986
     21  -7.8350  0.1445    -8.1772 -7.8168
     22  -7.8256  0.1160    -8.1020 -7.8040
     23  -7.8261  0.1045    -8.1016 -7.8141
     24  -7.8267  0.0960    -8.1011 -7.8291
     25  -7.8267  0.0913    -8.1009 -7.8295
     26  -7.8271  0.0869    -8.1005 -7.8304
     27  -7.8222  0.0768    -8.0967 -7.8296
     28  -7.8224  0.0750    -8.0966 -7.8300
     29  -7.8226  0.0736    -8.0965 -7.8304
     30  -7.8230  0.0716    -8.0963 -7.8310
     31  -7.8231  0.0710    -8.0963 -7.8312
     32  -7.8233  0.0698    -8.0962 -7.8316
     33  -7.7912  0.1060    -8.0927 -7.6449
     34  -7.7916  0.1051    -8.0926 -7.6462
     35  -7.7919  0.1045    -8.0926 -7.6470
     36  -7.7922  0.1040    -8.0925 -7.6478
     37  -7.7938  0.1019    -8.0925 -7.6523
     38  -7.7941  0.1012    -8.0924 -7.6534
     39  -7.7947  0.1004    -8.0924 -7.6551
     40  -7.7950  0.0998    -8.0923 -7.6561
     41  -7.7953  0.0993    -8.0923 -7.6571

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0588     0.0067  0.1898
      2   0.1036  0.0582     0.0083  0.1901
      3   0.0981  0.0596     0.0052  0.1893
      4   0.0974  0.0605     0.0039  0.1894
      5   0.1094  0.0582     0.0090  0.1914
      6   0.0350  0.0331     0.0000  0.0991
      7   0.0404  0.0340     0.0001  0.1051
      8   0.0467  0.0354     0.0006  0.1130
      9   0.0516  0.0374     0.0018  0.1217
     10   0.0486  0.0355     0.0011  0.1143
     11   0.0536  0.0355     0.0038  0.1186
     12   0.0593  0.0367     0.0067  0.1259
     13   0.0619  0.0361     0.0098  0.1276
     14   0.0667  0.0361     0.0139  0.1319
     15   0.0719  0.0371     0.0164  0.1385
     16   0.0758  0.0369     0.0201  0.1419
     17   0.0805  0.0368     0.0242  0.1461
     18   0.0840  0.0366     0.0279  0.1491
     19   0.0868  0.0363     0.0307  0.1511
     20   0.0650  0.0282     0.0205  0.1126
     21   0.0677  0.0283     0.0227  0.1153
     22   0.0704  0.0279     0.0261  0.1172
     23   0.0708  0.0277     0.0273  0.1173
     24   0.0715  0.0275     0.0285  0.1178
     25   0.0718  0.0273     0.0290  0.1180
     26   0.0724  0.0271     0.0300  0.1184
     27   0.0743  0.0270     0.0322  0.1202
     28   0.0746  0.0268     0.0328  0.1203
     29   0.0749  0.0267     0.0334  0.1204
     30   0.0753  0.0266     0.0343  0.1207
     31   0.0754  0.0265     0.0346  0.1208
     32   0.0757  0.0264     0.0350  0.1209
     33   0.0653  0.0222     0.0301  0.1022
     34   0.0656  0.0221     0.0305  0.1024
     35   0.0658  0.0220     0.0308  0.1024
     36   0.0660  0.0219     0.0312  0.1025
     37   0.0666  0.0219     0.0320  0.1030
     38   0.0669  0.0218     0.0324  0.1031
     39   0.0671  0.0217     0.0329  0.1032
     40   0.0674  0.0217     0.0333  0.1033
     41   0.0675  0.0216     0.0338  0.1034

