Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.0159  1.1229    -5.7982 -2.4846
      2  -3.0776  0.6978    -3.9700 -2.3880
      3  -2.6666  0.5812    -3.2735 -2.3454
      4  -2.5027  0.4969    -2.9138 -2.3302
      5  -2.6225  0.4766    -3.0316 -2.4282
      6  -2.6159  0.3640    -3.0081 -2.5312
      7  -2.5833  0.2676    -2.8482 -2.5213
      8  -2.5679  0.2318    -2.8428 -2.4649
      9  -2.5739  0.1713    -2.8428 -2.5803
     10  -2.5668  0.1509    -2.8414 -2.5298
     11  -2.5667  0.1161    -2.8413 -2.5596
     12  -2.5705  0.0882    -2.8414 -2.5828
     13  -2.5731  0.0676    -2.8415 -2.5860
     14  -2.5733  0.0562    -2.8415 -2.5866
     15  -2.5723  0.0514    -2.8412 -2.5860
     16  -2.5613  0.0751    -2.8405 -2.5157
     17  -2.5361  0.1063    -2.8389 -2.3911
     18  -2.5209  0.1163    -2.8378 -2.3682
     19  -2.5152  0.1184    -2.8373 -2.3624
     20  -2.5199  0.1143    -2.8377 -2.3673
     21  -2.5456  0.0908    -2.8395 -2.4170
     22  -2.5610  0.0686    -2.8404 -2.5153
     23  -2.5625  0.0657    -2.8405 -2.5346
     24  -2.5648  0.0610    -2.8407 -2.5730
     25  -2.5716  0.0445    -2.8410 -2.5856
     26  -2.5707  0.0469    -2.8410 -2.5847
     27  -2.5704  0.0477    -2.8410 -2.5844
     28  -2.5670  0.0561    -2.8408 -2.5809
     29  -2.5658  0.0588    -2.8407 -2.5796
     30  -2.5721  0.0427    -2.8410 -2.5861
     31  -2.5715  0.0447    -2.8410 -2.5855
     32  -2.5724  0.0417    -2.8411 -2.5864
     33  -2.5732  0.0391    -2.8411 -2.5872
     34  -2.5710  0.0461    -2.8410 -2.5850
     35  -2.5703  0.0481    -2.8409 -2.5842
     36  -2.5724  0.0419    -2.8411 -2.5864
     37  -2.3901  0.1285    -2.8116 -2.3228
     38  -2.3137  0.0543    -2.5761 -2.3170
     39  -2.3129  0.0523    -2.5752 -2.3169
     40  -2.3558  0.1090    -2.7835 -2.3197
     41  -2.5410  0.0951    -2.8392 -2.4033

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1016  0.0588     0.0066  0.1898
      2   0.1016  0.0587     0.0069  0.1898
      3   0.1025  0.0584     0.0079  0.1899
      4   0.1065  0.0570     0.0115  0.1905
      5   0.1051  0.0575     0.0104  0.1903
      6   0.1111  0.0556     0.0157  0.1911
      7   0.1187  0.0527     0.0241  0.1921
      8   0.1231  0.0518     0.0283  0.1930
      9   0.1273  0.0496     0.0354  0.1934
     10   0.1307  0.0490     0.0382  0.1940
     11   0.1318  0.0480     0.0415  0.1941
     12   0.1338  0.0467     0.0459  0.1942
     13   0.1352  0.0457     0.0493  0.1943
     14   0.1356  0.0453     0.0505  0.1944
     15   0.1394  0.0438     0.0555  0.1948
     16   0.1324  0.0455     0.0487  0.1936
     17   0.1236  0.0469     0.0424  0.1916
     18   0.1245  0.0471     0.0427  0.1921
     19   0.1268  0.0468     0.0444  0.1926
     20   0.1284  0.0459     0.0471  0.1928
     21   0.1331  0.0444     0.0519  0.1935
     22   0.1361  0.0431     0.0562  0.1938
     23   0.1366  0.0428     0.0574  0.1939
     24   0.1374  0.0423     0.0589  0.1939
     25   0.1387  0.0416     0.0613  0.1941
     26   0.1417  0.0406     0.0648  0.1945
     27   0.1433  0.0398     0.0675  0.1947
     28   0.1454  0.0394     0.0693  0.1951
     29   0.1476  0.0386     0.0720  0.1954
     30   0.1489  0.0377     0.0751  0.1955
     31   0.1510  0.0368     0.0781  0.1958
     32   0.1513  0.0366     0.0790  0.1958
     33   0.1516  0.0363     0.0797  0.1958
     34   0.1534  0.0358     0.0817  0.1961
     35   0.1551  0.0350     0.0845  0.1963
     36   0.1556  0.0346     0.0859  0.1963
     37   0.1143  0.0386     0.0526  0.1805
     38   0.1170  0.0389     0.0543  0.1827
     39   0.1172  0.0388     0.0548  0.1828
     40   0.0981  0.0342     0.0462  0.1598
     41   0.0611  0.0201     0.0290  0.0944

