Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.4013  1.9063    -8.6391 -2.4553
      1  -5.8221  1.7079    -9.0575 -3.9855
      2  -4.5100  0.7638    -5.6339 -3.8545
      3  -4.9305  0.6882    -5.9391 -4.4013
      4  -5.2851  0.6986    -6.5793 -4.8157
      5  -5.0790  0.5636    -5.6996 -4.7235
      6  -4.9866  1.2288    -8.1210 -3.4120
      7  -4.8779  1.0087    -7.2577 -3.7075
      8  -4.8080  0.8295    -6.2239 -3.8868
      9  -4.6417  1.2916    -7.9362 -3.0434
     10  -4.5044  1.0796    -6.8884 -3.1386
     11  -4.4182  0.9110    -5.8291 -3.1903
     12  -4.5044  0.7543    -5.6386 -3.6243
     13  -4.5649  0.6377    -5.5841 -3.9105
     14  -4.4664  0.5448    -5.3004 -3.8678
     15  -4.5200  0.4668    -5.3023 -4.0373
     16  -4.7506  0.5789    -5.6841 -4.1936
     17  -5.0438  0.7913    -6.4046 -4.2699
     18  -5.0131  0.6772    -6.1505 -4.3098
     19  -5.3344  0.8911    -7.0764 -4.3923
     20  -5.3089  0.7800    -6.7212 -4.5015
     21  -5.1710  0.6592    -6.2943 -4.4558
     22  -5.0720  0.5792    -6.0532 -4.4133
     23  -4.9853  0.5263    -5.8674 -4.3637
     24  -4.8400  0.5537    -5.7096 -4.2471
     25  -4.8281  0.4928    -5.6617 -4.2563
     26  -4.9039  0.4602    -5.7321 -4.3514
     27  -4.8370  0.4291    -5.6000 -4.3121
     28  -4.7376  0.4237    -5.5039 -4.2497
     29  -4.7959  0.3956    -5.5392 -4.3168
     30  -4.8386  0.3705    -5.5611 -4.3901
     31  -4.7963  0.3489    -5.5007 -4.3596
     32  -4.8318  0.3304    -5.5231 -4.4383
     33  -4.7978  0.3141    -5.4598 -4.4080
     34  -4.8424  0.3014    -5.4991 -4.5158
     35  -4.8145  0.2880    -5.4352 -4.4921
     36  -4.8378  0.2761    -5.4535 -4.5306
     37  -4.8156  0.2651    -5.3812 -4.5248
     38  -4.8342  0.2552    -5.3977 -4.5444
     39  -4.8255  0.2489    -5.3532 -4.5430
     40  -4.8423  0.2402    -5.3689 -4.5626
     41  -4.8265  0.2317    -5.3327 -4.5582

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0912  0.0595     0.0016  0.1872
      1   0.0768  0.0569     0.0009  0.1804
      2   0.0937  0.0600     0.0014  0.1880
      3   0.0844  0.0579     0.0009  0.1832
      4   0.0729  0.0547     0.0001  0.1742
      5   0.0781  0.0548     0.0004  0.1771
      6   0.0175  0.0183     0.0000  0.0500
      7   0.0201  0.0182     0.0000  0.0523
      8   0.0217  0.0180     0.0001  0.0535
      9   0.0093  0.0081     0.0000  0.0214
     10   0.0105  0.0079     0.0000  0.0226
     11   0.0112  0.0077     0.0001  0.0232
     12   0.0125  0.0080     0.0001  0.0251
     13   0.0136  0.0083     0.0004  0.0264
     14   0.0148  0.0086     0.0007  0.0275
     15   0.0160  0.0089     0.0010  0.0294
     16   0.0119  0.0065     0.0004  0.0206
     17   0.0083  0.0043     0.0001  0.0133
     18   0.0086  0.0041     0.0002  0.0134
     19   0.0068  0.0029     0.0001  0.0090
     20   0.0071  0.0025     0.0001  0.0092
     21   0.0074  0.0026     0.0002  0.0104
     22   0.0076  0.0027     0.0003  0.0111
     23   0.0079  0.0028     0.0003  0.0117
     24   0.0075  0.0025     0.0003  0.0105
     25   0.0076  0.0024     0.0004  0.0106
     26   0.0078  0.0025     0.0004  0.0111
     27   0.0079  0.0026     0.0004  0.0116
     28   0.0079  0.0026     0.0004  0.0114
     29   0.0081  0.0027     0.0005  0.0118
     30   0.0083  0.0029     0.0005  0.0122
     31   0.0085  0.0031     0.0005  0.0125
     32   0.0088  0.0032     0.0005  0.0128
     33   0.0090  0.0034     0.0006  0.0130
     34   0.0093  0.0036     0.0006  0.0132
     35   0.0097  0.0037     0.0006  0.0134
     36   0.0100  0.0038     0.0007  0.0135
     37   0.0103  0.0039     0.0007  0.0136
     38   0.0107  0.0040     0.0008  0.0137
     39   0.0109  0.0040     0.0008  0.0138
     40   0.0113  0.0040     0.0009  0.0139
     41   0.0116  0.0040     0.0010  0.0145

