Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3297  1.4341    -7.3109 -2.3763
      1  -2.8302  1.0416    -4.7804 -2.3461
      2  -2.6340  0.9128    -3.3696 -2.3311
      3  -2.5148  0.9208    -3.1848 -2.3184
      4  -2.4168  0.6998    -2.6230 -2.3172
      5  -2.3764  0.5750    -2.5723 -2.3168
      6  -2.3411  0.4181    -2.5686 -2.3166
      7  -2.4225  0.7350    -2.5753 -2.3169
      8  -2.3653  0.5347    -2.5703 -2.3167
      9  -2.3350  0.3853    -2.5678 -2.3165
     10  -2.3198  0.2813    -2.5665 -2.3165
     11  -2.3116  0.2031    -2.5658 -2.3164
     12  -2.3073  0.1472    -2.5655 -2.3164
     13  -2.3051  0.1070    -2.5653 -2.3164
     14  -2.3039  0.0776    -2.5652 -2.3164
     15  -2.3033  0.0567    -2.5651 -2.3164
     16  -2.3069  0.1398    -2.5654 -2.3164
     17  -2.3049  0.1026    -2.5653 -2.3164
     18  -2.3038  0.0751    -2.5652 -2.3164
     19  -2.3092  0.1736    -2.5656 -2.3164
     20  -2.3061  0.1259    -2.5654 -2.3164
     21  -2.3045  0.0924    -2.5652 -2.3164
     22  -2.3036  0.0682    -2.5652 -2.3164
     23  -2.3031  0.0505    -2.5651 -2.3164
     24  -2.3029  0.0373    -2.5651 -2.3164
     25  -2.3027  0.0272    -2.5651 -2.3164
     26  -2.3027  0.0198    -2.5651 -2.3164
     27  -2.3111  0.1956    -2.5658 -2.3164
     28  -2.3070  0.1416    -2.5655 -2.3164
     29  -2.3050  0.1035    -2.5653 -2.3164
     30  -2.3163  0.2473    -2.5662 -2.3165
     31  -2.3098  0.1793    -2.5657 -2.3164
     32  -2.3064  0.1299    -2.5654 -2.3164
     33  -2.3046  0.0947    -2.5653 -2.3164
     34  -2.3037  0.0714    -2.5652 -2.3164
     35  -2.3096  0.1756    -2.5657 -2.3164
     36  -2.3063  0.1275    -2.5654 -2.3164
     37  -2.3044  0.0896    -2.5652 -2.3164
     38  -2.3132  0.2158    -2.5660 -2.3164
     39  -2.3082  0.1566    -2.5656 -2.3164
     40  -2.3056  0.1140    -2.5653 -2.3164
     41  -2.3048  0.0985    -2.5653 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0886  0.0636     0.0001  0.1882
      1   0.0987  0.0612     0.0001  0.1897
      2   0.1031  0.0594     0.0001  0.1902
      3   0.1042  0.0591     0.0001  0.1903
      4   0.1139  0.0556     0.0133  0.1916
      5   0.1226  0.0531     0.0233  0.1930
      6   0.1278  0.0500     0.0348  0.1934
      7   0.0968  0.0511     0.0109  0.1815
      8   0.1014  0.0490     0.0218  0.1826
      9   0.1052  0.0474     0.0286  0.1835
     10   0.1093  0.0461     0.0343  0.1846
     11   0.1127  0.0450     0.0387  0.1855
     12   0.1160  0.0440     0.0430  0.1864
     13   0.1192  0.0430     0.0469  0.1873
     14   0.1222  0.0422     0.0506  0.1882
     15   0.1250  0.0414     0.0542  0.1889
     16   0.0932  0.0368     0.0362  0.1585
     17   0.0958  0.0365     0.0390  0.1606
     18   0.0984  0.0362     0.0420  0.1626
     19   0.0735  0.0283     0.0290  0.1213
     20   0.0753  0.0280     0.0310  0.1227
     21   0.0772  0.0279     0.0334  0.1241
     22   0.0791  0.0277     0.0354  0.1260
     23   0.0808  0.0276     0.0371  0.1276
     24   0.0825  0.0275     0.0390  0.1291
     25   0.0841  0.0275     0.0410  0.1305
     26   0.0858  0.0274     0.0425  0.1321
     27   0.0488  0.0171     0.0196  0.0753
     28   0.0498  0.0168     0.0212  0.0758
     29   0.0509  0.0167     0.0222  0.0768
     30   0.0399  0.0140     0.0151  0.0610
     31   0.0408  0.0137     0.0161  0.0614
     32   0.0416  0.0136     0.0172  0.0618
     33   0.0424  0.0134     0.0183  0.0624
     34   0.0434  0.0134     0.0197  0.0636
     35   0.0348  0.0114     0.0143  0.0516
     36   0.0355  0.0112     0.0149  0.0521
     37   0.0357  0.0111     0.0151  0.0522
     38   0.0286  0.0095     0.0099  0.0414
     39   0.0292  0.0094     0.0108  0.0419
     40   0.0298  0.0092     0.0118  0.0426
     41   0.0304  0.0093     0.0126  0.0436

