Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7751  1.5324    -7.2573 -2.5615
      1  -5.9798  0.8949    -7.4374 -4.8517
      2  -5.3441  0.5824    -6.1662 -4.7941
      3  -5.0454  0.4650    -5.6158 -4.6441
      4  -5.2173  0.3555    -5.7126 -5.0516
      5  -5.3608  0.3185    -5.8279 -5.1970
      6  -5.3271  0.2342    -5.6133 -5.1953
      7  -5.3324  0.1769    -5.6124 -5.2444
      8  -5.2640  0.9711    -7.5077 -4.0458
      9  -5.2193  0.7720    -6.4547 -4.4911
     10  -5.1922  0.6209    -6.0929 -4.6275
     11  -5.1331  0.5091    -5.8184 -4.6683
     12  -4.9752  0.7927    -6.0985 -4.0521
     13  -4.9411  0.6514    -5.8013 -4.1771
     14  -4.9865  0.5299    -5.7471 -4.4456
     15  -5.0189  0.4407    -5.7197 -4.5939
     16  -4.9764  0.3786    -5.5881 -4.5891
     17  -5.0096  0.3242    -5.5903 -4.7227
     18  -5.0349  0.2857    -5.5928 -4.8038
     19  -5.0000  0.2507    -5.5366 -4.8000
     20  -5.0547  0.2336    -5.5686 -4.8319
     21  -4.9688  0.2814    -5.5194 -4.7728
     22  -4.9464  0.2479    -5.4444 -4.7673
     23  -5.0428  0.3120    -5.5882 -4.7973
     24  -5.0554  0.2723    -5.5866 -4.8165
     25  -5.0365  0.2412    -5.5565 -4.8149
     26  -5.0546  0.2189    -5.5613 -4.8353
     27  -5.0366  0.1994    -5.5277 -4.8314
     28  -5.0321  0.1881    -5.5142 -4.8317
     29  -4.9548  0.2239    -5.4417 -4.7837
     30  -4.9686  0.2072    -5.4474 -4.8003
     31  -4.9531  0.1952    -5.3719 -4.7987
     32  -4.9670  0.1842    -5.3833 -4.8083
     33  -5.0025  0.1752    -5.4418 -4.8247
     34  -5.0182  0.1660    -5.4562 -4.8368
     35  -5.0044  0.1589    -5.3864 -4.8322
     36  -5.0221  0.1500    -5.4118 -4.8467
     37  -5.0391  0.1408    -5.4361 -4.8669
     38  -5.0285  0.1356    -5.3631 -4.8599
     39  -5.0144  0.1335    -5.3365 -4.8496
     40  -5.0342  0.1214    -5.3391 -4.8766
     41  -5.0231  0.1207    -5.3339 -4.8643

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0054  0.1897
      1   0.1006  0.0593     0.0054  0.1897
      2   0.1010  0.0589     0.0059  0.1897
      3   0.1023  0.0587     0.0067  0.1900
      4   0.1066  0.0573     0.0105  0.1906
      5   0.1059  0.0574     0.0106  0.1905
      6   0.1149  0.0545     0.0188  0.1917
      7   0.1178  0.0527     0.0247  0.1919
      8   0.0184  0.0161     0.0000  0.0458
      9   0.0202  0.0157     0.0000  0.0469
     10   0.0212  0.0154     0.0001  0.0474
     11   0.0236  0.0157     0.0007  0.0500
     12   0.0133  0.0095     0.0001  0.0277
     13   0.0140  0.0092     0.0001  0.0282
     14   0.0153  0.0094     0.0005  0.0302
     15   0.0166  0.0095     0.0009  0.0316
     16   0.0178  0.0097     0.0012  0.0328
     17   0.0190  0.0098     0.0017  0.0339
     18   0.0201  0.0099     0.0022  0.0349
     19   0.0214  0.0101     0.0030  0.0368
     20   0.0219  0.0102     0.0033  0.0375
     21   0.0182  0.0086     0.0019  0.0310
     22   0.0191  0.0086     0.0024  0.0319
     23   0.0151  0.0069     0.0012  0.0250
     24   0.0158  0.0069     0.0015  0.0255
     25   0.0165  0.0069     0.0019  0.0260
     26   0.0172  0.0069     0.0024  0.0265
     27   0.0179  0.0069     0.0030  0.0270
     28   0.0182  0.0068     0.0035  0.0271
     29   0.0152  0.0059     0.0018  0.0226
     30   0.0157  0.0059     0.0022  0.0233
     31   0.0163  0.0059     0.0026  0.0240
     32   0.0168  0.0058     0.0032  0.0246
     33   0.0170  0.0058     0.0035  0.0248
     34   0.0175  0.0059     0.0043  0.0253
     35   0.0180  0.0059     0.0055  0.0258
     36   0.0185  0.0059     0.0067  0.0262
     37   0.0189  0.0059     0.0071  0.0265
     38   0.0194  0.0059     0.0073  0.0268
     39   0.0199  0.0060     0.0075  0.0271
     40   0.0203  0.0060     0.0076  0.0274
     41   0.0208  0.0061     0.0078  0.0276

