Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9848  1.9614    -9.1527 -3.0108
      1  -4.3551  1.0923    -6.0733 -2.7738
      2  -3.5124  0.7221    -4.4905 -2.6160
      3  -3.9983  0.5031    -4.6188 -3.6378
      4  -4.1567  0.4183    -4.6965 -3.9688
      5  -4.3006  0.3932    -4.7763 -4.1593
      6  -4.2410  0.2725    -4.5094 -4.1425
      7  -4.2360  0.2085    -4.5082 -4.1613
      8  -4.2290  0.1566    -4.5060 -4.1640
      9  -4.2259  0.1255    -4.5049 -4.1660
     10  -4.2260  0.1065    -4.5047 -4.1761
     11  -4.2247  0.0942    -4.5040 -4.1770
     12  -4.2252  0.0870    -4.5039 -4.1842
     13  -4.2254  0.0830    -4.5039 -4.1890
     14  -4.2256  0.0807    -4.5038 -4.1923
     15  -4.2245  0.0774    -4.5028 -4.1922
     16  -4.2247  0.0764    -4.5028 -4.1949
     17  -4.2244  0.0754    -4.5025 -4.1950
     18  -4.2238  0.0739    -4.5019 -4.1950
     19  -4.2234  0.0731    -4.5015 -4.1951
     20  -4.2233  0.0728    -4.5014 -4.1953
     21  -4.2235  0.0724    -4.5014 -4.1976
     22  -4.2236  0.0721    -4.5014 -4.1992
     23  -4.2237  0.0718    -4.5014 -4.2007
     24  -4.2237  0.0716    -4.5014 -4.2007
     25  -4.2234  0.0711    -4.5011 -4.2008
     26  -4.2235  0.0708    -4.5011 -4.2026
     27  -4.2238  0.0703    -4.5011 -4.2057
     28  -4.2237  0.0701    -4.5010 -4.2057
     29  -4.2236  0.0700    -4.5010 -4.2058
     30  -4.2233  0.0694    -4.5007 -4.2057
     31  -4.2236  0.0688    -4.5007 -4.2097
     32  -4.2237  0.0686    -4.5007 -4.2116
     33  -4.2238  0.0684    -4.5007 -4.2129
     34  -4.2240  0.0681    -4.5007 -4.2154
     35  -4.2241  0.0678    -4.5007 -4.2171
     36  -4.2240  0.0676    -4.5006 -4.2171
     37  -4.2241  0.0674    -4.5006 -4.2187
     38  -4.2240  0.0673    -4.5006 -4.2187
     39  -4.2240  0.0672    -4.5005 -4.2187
     40  -4.2242  0.0669    -4.5005 -4.2219
     41  -4.2241  0.0667    -4.5005 -4.2219

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1074  0.0573     0.0094  0.1907
      1   0.1074  0.0574     0.0093  0.1907
      2   0.1074  0.0575     0.0095  0.1907
      3   0.1077  0.0571     0.0093  0.1907
      4   0.1103  0.0564     0.0118  0.1911
      5   0.1083  0.0567     0.0109  0.1907
      6   0.1187  0.0530     0.0224  0.1921
      7   0.1200  0.0520     0.0264  0.1922
      8   0.1212  0.0511     0.0298  0.1923
      9   0.1219  0.0505     0.0318  0.1923
     10   0.1224  0.0501     0.0332  0.1924
     11   0.1229  0.0497     0.0346  0.1924
     12   0.1232  0.0495     0.0354  0.1924
     13   0.1234  0.0493     0.0360  0.1925
     14   0.1236  0.0492     0.0364  0.1925
     15   0.1242  0.0487     0.0378  0.1925
     16   0.1243  0.0486     0.0381  0.1925
     17   0.1245  0.0485     0.0387  0.1925
     18   0.1250  0.0482     0.0397  0.1926
     19   0.1253  0.0480     0.0404  0.1926
     20   0.1254  0.0479     0.0407  0.1926
     21   0.1255  0.0478     0.0410  0.1926
     22   0.1255  0.0478     0.0412  0.1926
     23   0.1256  0.0477     0.0414  0.1926
     24   0.1257  0.0477     0.0416  0.1926
     25   0.1259  0.0475     0.0421  0.1927
     26   0.1260  0.0474     0.0422  0.1927
     27   0.1261  0.0474     0.0425  0.1927
     28   0.1262  0.0473     0.0427  0.1927
     29   0.1262  0.0472     0.0429  0.1927
     30   0.1265  0.0471     0.0434  0.1927
     31   0.1266  0.0470     0.0438  0.1927
     32   0.1267  0.0469     0.0439  0.1927
     33   0.1267  0.0469     0.0440  0.1927
     34   0.1268  0.0468     0.0442  0.1927
     35   0.1269  0.0468     0.0444  0.1927
     36   0.1270  0.0467     0.0446  0.1927
     37   0.1270  0.0467     0.0448  0.1928
     38   0.1271  0.0466     0.0449  0.1928
     39   0.1271  0.0466     0.0451  0.1928
     40   0.1272  0.0465     0.0453  0.1928
     41   0.1273  0.0465     0.0455  0.1928

