Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7588  2.0715    -9.1277 -2.6638
      1  -3.8753  1.0516    -5.5268 -2.4707
      2  -4.6876  0.6579    -5.6026 -3.9973
      3  -4.2629  0.4949    -4.8745 -3.9121
      4  -4.0933  0.4203    -4.5128 -3.7887
      5  -4.2534  0.3693    -4.6668 -4.0702
      6  -4.2678  0.2787    -4.6521 -4.2428
      7  -4.2418  0.2016    -4.5056 -4.2427
      8  -4.2365  0.1497    -4.5039 -4.2431
      9  -4.2414  0.1087    -4.5038 -4.2488
     10  -4.2371  0.0781    -4.5006 -4.2488
     11  -4.2364  0.0592    -4.5003 -4.2489
     12  -4.2360  0.0466    -4.5000 -4.2490
     13  -4.2361  0.0376    -4.5000 -4.2491
     14  -4.2359  0.0322    -4.4999 -4.2491
     15  -4.2431  0.0738    -4.5073 -4.2488
     16  -4.2373  0.0527    -4.5016 -4.2487
     17  -4.2377  0.0434    -4.5016 -4.2492
     18  -4.2380  0.0378    -4.5016 -4.2495
     19  -4.2382  0.0341    -4.5015 -4.2497
     20  -4.2383  0.0318    -4.5015 -4.2499
     21  -4.2381  0.0300    -4.5013 -4.2499
     22  -4.2377  0.0271    -4.5009 -4.2499
     23  -4.2376  0.0262    -4.5008 -4.2499
     24  -4.2378  0.0247    -4.5008 -4.2501
     25  -4.2377  0.0240    -4.5007 -4.2501
     26  -4.2378  0.0230    -4.5007 -4.2503
     27  -4.2376  0.0216    -4.5005 -4.2503
     28  -4.2377  0.0208    -4.5005 -4.2504
     29  -4.2378  0.0205    -4.5005 -4.2504
     30  -4.2376  0.0188    -4.5002 -4.2504
     31  -4.2436  0.0444    -4.5062 -4.2507
     32  -4.2392  0.0281    -4.5018 -4.2505
     33  -4.2541  0.0678    -4.5715 -4.2513
     34  -4.2522  0.0644    -4.5458 -4.2512
     35  -4.2526  0.0648    -4.5503 -4.2513
     36  -4.2527  0.0649    -4.5516 -4.2513
     37  -4.2530  0.0653    -4.5557 -4.2514
     38  -4.2519  0.0631    -4.5380 -4.2513
     39  -4.2521  0.0634    -4.5408 -4.2513
     40  -4.2522  0.0637    -4.5434 -4.2514
     41  -4.2523  0.0638    -4.5445 -4.2514

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1018  0.0588     0.0067  0.1899
      2   0.1017  0.0591     0.0059  0.1899
      3   0.1022  0.0590     0.0064  0.1900
      4   0.1053  0.0583     0.0082  0.1906
      5   0.1078  0.0575     0.0098  0.1909
      6   0.1157  0.0548     0.0176  0.1919
      7   0.1236  0.0514     0.0282  0.1928
      8   0.1248  0.0504     0.0319  0.1929
      9   0.1299  0.0478     0.0406  0.1934
     10   0.1335  0.0456     0.0482  0.1938
     11   0.1338  0.0453     0.0492  0.1938
     12   0.1340  0.0450     0.0501  0.1938
     13   0.1342  0.0449     0.0504  0.1938
     14   0.1344  0.0447     0.0511  0.1938
     15   0.0913  0.0423     0.0276  0.1681
     16   0.0956  0.0418     0.0311  0.1706
     17   0.0959  0.0416     0.0320  0.1707
     18   0.0962  0.0415     0.0326  0.1707
     19   0.0964  0.0413     0.0332  0.1708
     20   0.0966  0.0412     0.0338  0.1709
     21   0.0968  0.0411     0.0343  0.1709
     22   0.0973  0.0409     0.0352  0.1711
     23   0.0974  0.0408     0.0355  0.1711
     24   0.0978  0.0407     0.0362  0.1713
     25   0.0980  0.0406     0.0364  0.1713
     26   0.0983  0.0405     0.0370  0.1714
     27   0.0986  0.0403     0.0375  0.1715
     28   0.0989  0.0402     0.0381  0.1716
     29   0.0990  0.0401     0.0384  0.1717
     30   0.0993  0.0400     0.0390  0.1718
     31   0.0726  0.0296     0.0299  0.1255
     32   0.0747  0.0297     0.0314  0.1277
     33   0.0561  0.0204     0.0246  0.0905
     34   0.0565  0.0203     0.0252  0.0909
     35   0.0570  0.0203     0.0259  0.0914
     36   0.0572  0.0202     0.0263  0.0915
     37   0.0577  0.0202     0.0270  0.0919
     38   0.0580  0.0202     0.0275  0.0922
     39   0.0583  0.0201     0.0279  0.0924
     40   0.0586  0.0201     0.0282  0.0927
     41   0.0587  0.0200     0.0283  0.0928

