Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.3285  1.3789    -6.6143 -2.5101
      1  -5.4569  0.9550    -7.5441 -4.5420
      2  -6.1396  0.9199    -8.4698 -5.4586
      3  -5.7347  0.4816    -6.2803 -5.3955
      4  -5.9145  0.4688    -6.4290 -5.6978
      5  -5.9241  0.3795    -6.3969 -5.7657
      6  -5.9266  0.3235    -6.3766 -5.8002
      7  -5.9276  0.2880    -6.3623 -5.8304
      8  -5.9287  0.2647    -6.3514 -5.8718
      9  -5.9284  0.2497    -6.3428 -5.8948
     10  -5.9275  0.2398    -6.3361 -5.8955
     11  -5.9269  0.2316    -6.3298 -5.8966
     12  -5.9263  0.2249    -6.3242 -5.8975
     13  -5.9253  0.2201    -6.3200 -5.8977
     14  -5.9247  0.2148    -6.3154 -5.8984
     15  -5.9240  0.2102    -6.3114 -5.8988
     16  -5.9233  0.2059    -6.3076 -5.8991
     17  -5.9226  0.2021    -6.3044 -5.8993
     18  -5.9219  0.1987    -6.3016 -5.8994
     19  -5.9213  0.1955    -6.2990 -5.8995
     20  -5.9207  0.1924    -6.2966 -5.8996
     21  -5.9201  0.1895    -6.2943 -5.8996
     22  -5.9197  0.1861    -6.2917 -5.8999
     23  -5.9192  0.1832    -6.2895 -5.9000
     24  -5.9189  0.1799    -6.2871 -5.9004
     25  -5.9189  0.1763    -6.2847 -5.9010
     26  -5.9186  0.1732    -6.2825 -5.9013
     27  -5.9185  0.1700    -6.2804 -5.9019
     28  -5.9182  0.1672    -6.2784 -5.9021
     29  -5.9179  0.1650    -6.2769 -5.9022
     30  -5.9176  0.1627    -6.2752 -5.9023
     31  -5.9173  0.1606    -6.2738 -5.9023
     32  -5.9171  0.1583    -6.2721 -5.9025
     33  -5.9170  0.1558    -6.2705 -5.9029
     34  -5.9168  0.1538    -6.2691 -5.9030
     35  -5.9165  0.1523    -6.2681 -5.9030
     36  -5.9163  0.1505    -6.2668 -5.9031
     37  -5.9161  0.1487    -6.2655 -5.9032
     38  -5.9159  0.1469    -6.2642 -5.9033
     39  -5.9157  0.1456    -6.2633 -5.9033
     40  -5.9157  0.1437    -6.2621 -5.9036
     41  -5.9156  0.1424    -6.2611 -5.9037

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0599     0.0039  0.1894
      1   0.0958  0.0606     0.0028  0.1890
      2   0.0877  0.0616     0.0015  0.1874
      3   0.1045  0.0589     0.0045  0.1904
      4   0.1066  0.0593     0.0038  0.1910
      5   0.1107  0.0571     0.0093  0.1913
      6   0.1128  0.0557     0.0141  0.1915
      7   0.1146  0.0547     0.0178  0.1917
      8   0.1164  0.0537     0.0212  0.1919
      9   0.1175  0.0530     0.0234  0.1920
     10   0.1182  0.0526     0.0250  0.1920
     11   0.1190  0.0521     0.0267  0.1921
     12   0.1196  0.0517     0.0282  0.1921
     13   0.1200  0.0515     0.0289  0.1922
     14   0.1205  0.0511     0.0300  0.1922
     15   0.1209  0.0509     0.0309  0.1923
     16   0.1213  0.0506     0.0317  0.1923
     17   0.1215  0.0505     0.0323  0.1923
     18   0.1217  0.0503     0.0329  0.1923
     19   0.1219  0.0502     0.0333  0.1923
     20   0.1221  0.0501     0.0338  0.1923
     21   0.1222  0.0500     0.0343  0.1924
     22   0.1225  0.0498     0.0348  0.1924
     23   0.1227  0.0497     0.0352  0.1924
     24   0.1230  0.0495     0.0358  0.1924
     25   0.1234  0.0493     0.0364  0.1925
     26   0.1237  0.0491     0.0370  0.1925
     27   0.1240  0.0489     0.0376  0.1925
     28   0.1243  0.0488     0.0380  0.1926
     29   0.1244  0.0487     0.0383  0.1926
     30   0.1246  0.0486     0.0387  0.1926
     31   0.1247  0.0485     0.0390  0.1926
     32   0.1249  0.0484     0.0394  0.1926
     33   0.1252  0.0482     0.0399  0.1926
     34   0.1253  0.0482     0.0402  0.1926
     35   0.1254  0.0481     0.0404  0.1927
     36   0.1255  0.0480     0.0407  0.1927
     37   0.1256  0.0479     0.0410  0.1927
     38   0.1258  0.0478     0.0414  0.1927
     39   0.1258  0.0478     0.0416  0.1927
     40   0.1260  0.0477     0.0419  0.1927
     41   0.1261  0.0476     0.0421  0.1927

