trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  439 250.00  0.00 800.00  8.60  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  658 370.00  0.00 800.00 17.20  0
  5  728 410.00  0.00 800.00 10.80  0
  6  675 380.00  0.00 800.00 12.90  0
  7  746 420.00  0.00 800.00 10.80  1
  8  693 390.00  0.00 800.00 12.90  0
  9  764 430.00  0.00 800.00 10.80  0
 10  711 400.00  0.00 800.00 12.90  0
 11  764 450.00  0.00 800.00 12.90  0
 12  693 390.00  0.00 800.00 12.90  0
 13  693 370.00  0.00 800.00 10.80  1
 14  693 400.00  0.00 800.00 10.80  1
 15  764 430.00  0.00 800.00 10.80  1
 16  693 390.00  0.00 800.00 17.20  1
 17 1419 790.00  0.00 800.00 156.00  0
 18 1419 770.00  0.00 800.00 260.00  0
 19  981 550.00  0.00 800.00 12.90  0
 20  945 530.00  0.00 800.00 12.90  1
 21 1421 790.00  0.00 800.00 520.00  0
 22 1421 790.00  0.00 800.00 260.00  0
 23  946 530.00  0.00 800.00 17.20  0
 24  964 540.00  0.00 800.00 17.20  0
 25  910 510.00  0.00 800.00 17.20  0
 26  999 560.00  0.00 800.00 12.90  0
 27  981 550.00  0.00 800.00 12.90  0
 28  494 280.00  0.00 800.00 10.80  1
 29  530 300.00  0.00 800.00 10.80  1
 30  566 320.00  0.00 800.00 10.80  1
 31  584 330.00  0.00 800.00 10.80  1
 32  602 340.00  0.00 800.00 10.80  1
 33  602 320.00  0.00 800.00 12.90  1
 34  620 350.00  0.00 800.00 10.80  1
 35  549 310.00  0.00 800.00 12.90  1
 36  620 330.00  0.00 800.00  8.60  1
 37  891 500.00  0.00 800.00 12.90  0
 38  567 320.00  0.00 800.00 12.90  1
 39  567 320.00  0.00 800.00 10.80  1
 40  891 500.00  0.00 800.00 12.90  0
 41  585 330.00  0.00 800.00 12.90  0
