trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  119  70.00  0.00 800.00 21.50  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  1
  4  661 370.00  0.00 800.00 52.00  1
  5  787 440.00  0.00 800.00 52.00  1
  6  680 380.00  0.00 800.00 104.00  0
  7  769 430.00  0.00 800.00 52.00  1
  8  662 370.00  0.00 800.00 104.00  0
  9  751 420.00  0.00 800.00 52.00  1
 10  644 360.00  0.00 800.00 104.00  1
 11  770 430.00  0.00 800.00 104.00  1
 12    0  10.00  0.00 800.00  0.43  1
 13  861 480.00  0.00 800.00 156.00  0
 14  914 510.00  0.00 800.00 104.00  0
 15  896 500.00  0.00 800.00 104.00  0
 16  806 450.00  0.00 800.00 104.00  1
 17  897 500.00  0.00 800.00 156.00  0
 18  861 480.00  0.00 800.00 156.00  0
 19  446 250.00  0.00 800.00 104.00  1
 20  860 480.00  0.00 800.00 104.00  0
 21  482 270.00  0.00 800.00 104.00  1
 22  806 450.00  0.00 800.00 104.00  1
 23  932 520.00  0.00 800.00 104.00  1
 24  951 530.00  0.00 800.00 156.00  0
 25  464 260.00  0.00 800.00 104.00  1
 26  915 510.00  0.00 800.00 156.00  0
 27  500 280.00  0.00 800.00 104.00  1
 28  861 480.00  0.00 800.00 156.00  0
 29  861 500.00  0.00 800.00 104.00  0
 30  572 320.00  0.00 800.00 104.00  1
 31  843 470.00  0.00 800.00 156.00  0
 32  626 350.00  0.00 800.00 104.00  0
 33  572 320.00  0.00 800.00 104.00  1
 34  590 330.00  0.00 800.00 104.00  1
 35  932 520.00  0.00 800.00 104.00  0
 36  608 340.00  0.00 800.00 104.00  1
 37  626 350.00  0.00 800.00 104.00  1
 38  608 340.00  0.00 800.00 156.00  1
 39  807 450.00  0.00 800.00 156.00  0
 40  608 350.00  0.00 800.00 52.00  1
 41  608 360.00  0.00 800.00 156.00  1
