Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.1020  1.3394    -7.3897 -5.2221
      1  -5.9147  0.7628    -6.9951 -5.0927
      2  -5.3448  0.6027    -6.0792 -4.8104
      3  -5.6421  0.5675    -6.3909 -5.3448
      4  -5.5816  0.4305    -5.9634 -5.3602
      5  -5.5739  0.3382    -5.8921 -5.3779
      6  -5.5715  0.2793    -5.8890 -5.3893
      7  -4.9171  1.1671    -7.2207 -2.9700
      8  -5.0835  0.9075    -6.4332 -3.7332
      9  -4.7657  1.3435    -8.0345 -2.9492
     10  -4.6375  1.1460    -7.0810 -3.0297
     11  -4.5548  0.9886    -6.0197 -3.0913
     12  -4.1786  1.2749    -7.1507 -2.6490
     13  -4.0541  1.0952    -5.8426 -2.6508
     14  -3.9804  0.9653    -5.4735 -2.6521
     15  -4.2604  0.8619    -5.5687 -3.0530
     16  -4.4555  0.7563    -5.6123 -3.4690
     17  -4.5755  0.6666    -5.6471 -3.7474
     18  -4.4121  0.6387    -5.4298 -3.6291
     19  -4.5928  0.6210    -5.5752 -3.8597
     20  -4.8299  0.6916    -5.8581 -4.0670
     21  -4.8067  0.5987    -5.7842 -4.0985
     22  -4.7941  0.5412    -5.7442 -4.1156
     23  -4.6962  0.5066    -5.5786 -4.0505
     24  -4.7999  0.4752    -5.6375 -4.2393
     25  -4.7288  0.4445    -5.5475 -4.1728
     26  -4.8660  0.4445    -5.6527 -4.3221
     27  -4.9224  0.4150    -5.7060 -4.4232
     28  -4.8668  0.3892    -5.5979 -4.3794
     29  -4.9106  0.3667    -5.6142 -4.4855
     30  -5.0435  0.3950    -5.8048 -4.5761
     31  -5.0152  0.3701    -5.7547 -4.5661
     32  -4.9640  0.3526    -5.6469 -4.5419
     33  -5.0094  0.3376    -5.7005 -4.5887
     34  -4.9708  0.3231    -5.6115 -4.5684
     35  -5.0072  0.3105    -5.6414 -4.6143
     36  -4.9769  0.2988    -5.5979 -4.5963
     37  -5.0039  0.2876    -5.6066 -4.6418
     38  -4.9793  0.2777    -5.5826 -4.6254
     39  -4.9885  0.2717    -5.5848 -4.6472
     40  -5.0106  0.2632    -5.5924 -4.7013
     41  -4.9907  0.2544    -5.5703 -4.6852

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0594     0.0046  0.1898
      1   0.0993  0.0601     0.0032  0.1896
      2   0.0982  0.0610     0.0020  0.1897
      3   0.0933  0.0612     0.0002  0.1885
      4   0.1046  0.0586     0.0049  0.1903
      5   0.1078  0.0568     0.0108  0.1906
      6   0.1100  0.0555     0.0154  0.1908
      7   0.0123  0.0106     0.0000  0.0297
      8   0.0147  0.0111     0.0000  0.0326
      9   0.0071  0.0057     0.0000  0.0138
     10   0.0081  0.0054     0.0000  0.0147
     11   0.0088  0.0051     0.0001  0.0153
     12   0.0064  0.0035     0.0000  0.0097
     13   0.0070  0.0031     0.0001  0.0101
     14   0.0073  0.0027     0.0001  0.0103
     15   0.0076  0.0030     0.0001  0.0114
     16   0.0079  0.0032     0.0002  0.0120
     17   0.0082  0.0033     0.0003  0.0125
     18   0.0083  0.0034     0.0003  0.0127
     19   0.0082  0.0033     0.0003  0.0125
     20   0.0074  0.0028     0.0001  0.0107
     21   0.0076  0.0026     0.0003  0.0108
     22   0.0077  0.0025     0.0004  0.0108
     23   0.0078  0.0026     0.0004  0.0113
     24   0.0080  0.0027     0.0004  0.0117
     25   0.0082  0.0029     0.0005  0.0121
     26   0.0079  0.0026     0.0004  0.0115
     27   0.0081  0.0028     0.0005  0.0119
     28   0.0083  0.0029     0.0005  0.0123
     29   0.0086  0.0031     0.0005  0.0126
     30   0.0077  0.0023     0.0004  0.0108
     31   0.0078  0.0024     0.0005  0.0112
     32   0.0080  0.0026     0.0005  0.0116
     33   0.0082  0.0027     0.0005  0.0120
     34   0.0084  0.0029     0.0005  0.0123
     35   0.0086  0.0031     0.0005  0.0126
     36   0.0089  0.0032     0.0006  0.0128
     37   0.0092  0.0034     0.0006  0.0130
     38   0.0094  0.0035     0.0006  0.0131
     39   0.0096  0.0036     0.0006  0.0132
     40   0.0100  0.0036     0.0007  0.0133
     41   0.0103  0.0037     0.0007  0.0134

