trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  882 500.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  0
  2  679 380.00  0.00 800.00 52.00  0
  3  766 430.00  0.00 800.00 17.20  1
  4  804 450.00  0.00 800.00 26.00  0
  5  714 400.00  0.00 800.00 26.00  0
  6  677 380.00  0.00 800.00 21.50  0
  7  766 430.00  0.00 800.00 17.20  0
  8  729 410.00  0.00 800.00 12.90  0
  9 1419 790.00  0.00 800.00 156.00  0
 10  747 420.00  0.00 800.00 12.90  1
 11  657 370.00  0.00 800.00 12.90  0
 12 1420 790.00  0.00 800.00 260.00  0
 13  964 540.00  0.00 800.00 17.20  0
 14  874 490.00  0.00 800.00 17.20  0
 15  621 350.00  0.00 800.00 12.90  1
 16  603 340.00  0.00 800.00 12.90  1
 17  585 330.00  0.00 800.00 12.90  1
 18  712 400.00  0.00 800.00 17.20  0
 19  603 340.00  0.00 800.00 12.90  1
 20  712 420.00  0.00 800.00 21.50  0
 21  819 460.00  0.00 800.00 12.90  0
 22  656 370.00  0.00 800.00 10.80  1
 23  712 400.00  0.00 800.00 17.20  0
 24  656 360.00  0.00 800.00 12.90  1
 25  712 410.00  0.00 800.00 21.50  0
 26  819 460.00  0.00 800.00 12.90  0
 27  656 370.00  0.00 800.00 10.80  1
 28  819 470.00  0.00 800.00 17.20  0
 29  656 350.00  0.00 800.00 12.90  1
 30  730 410.00  0.00 800.00 17.20  0
 31  819 460.00  0.00 800.00 12.90  1
 32  712 400.00  0.00 800.00 17.20  1
 33  676 380.00  0.00 800.00 17.20  1
 34  640 360.00  0.00 800.00 17.20  1
 35  640 380.00  0.00 800.00 12.90  1
 36  729 410.00  0.00 800.00 12.90  1
 37  622 350.00  0.00 800.00 17.20  1
 38  711 400.00  0.00 800.00 12.90  1
 39  711 410.00  0.00 800.00 10.80  1
 40  711 390.00  0.00 800.00 17.20  0
 41  622 350.00  0.00 800.00 17.20  1
