trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 800, 156.0, 400, 0
6.0, 800, 156.0, 200, 0
7.0, 800, 156.0, 300, 0
8.0, 800, 156.0, 350, 0
9.0, 800, 156.0, 325, 0
10.0, 800, 156.0, 337, 0
11.0, 800, 520.0, 400, 0
12.0, 800, 520.0, 200, 0
13.0, 800, 520.0, 100, 0
14.0, 800, 520.0, 150, 0
15.0, 800, 520.0, 175, 0
16.0, 800, 520.0, 187, 0
17.0, 800, 26.0, 400, 0
18.0, 800, 26.0, 200, 0
19.0, 800, 26.0, 300, 0
20.0, 800, 26.0, 350, 0
21.0, 800, 26.0, 375, 0
22.0, 800, 26.0, 387, 0
23.0, 800, 52.0, 400, 0
24.0, 800, 52.0, 200, 0
25.0, 800, 52.0, 300, 0
26.0, 800, 52.0, 350, 0
27.0, 800, 52.0, 375, 0
28.0, 800, 52.0, 387, 0
29.0, 800, 1.0, 400, 0
30.0, 800, 1.0, 600, 0
31.0, 800, 1.0, 700, 0
32.0, 800, 1.0, 750, 0
33.0, 800, 1.0, 775, 0
34.0, 800, 1.0, 787, 0
35.0, 800, 4.0, 400, 0
36.0, 800, 4.0, 600, 0
37.0, 800, 4.0, 700, 0
38.0, 800, 4.0, 750, 0
39.0, 800, 4.0, 775, 0
40.0, 800, 4.0, 787, 0
41.0, 400, 0.0, 800, 2
42.0, 600, 0.0, 800, 2
43.0, 700, 0.0, 800, 2
44.0, 750, 0.0, 800, 2
45.0, 775, 0.0, 800, 2
46.0, 787, 0.0, 800, 2
