Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1102  1.1307    -5.6325 -2.3713
      1  -3.3613  1.0176    -5.5162 -2.8589
      2  -3.1716  1.1227    -6.0248 -2.6775
      3  -3.0128  0.8808    -3.8994 -2.6702
      4  -3.2914  1.5731    -7.7185 -2.4140
      5  -3.0114  1.2262    -6.3272 -2.4060
      6  -2.8873  1.1806    -5.9384 -2.3729
      7  -3.1689  1.6815    -7.8221 -2.3327
      8  -2.8534  1.3209    -6.5499 -2.3296
      9  -2.6625  0.9982    -4.2057 -2.3280
     10  -2.5516  0.7555    -3.0573 -2.3266
     11  -2.4863  0.5760    -2.8533 -2.3254
     12  -2.4301  0.5478    -2.8279 -2.3206
     13  -2.3876  0.4522    -2.7912 -2.3190
     14  -2.3580  0.3569    -2.7441 -2.3181
     15  -2.3376  0.2791    -2.6704 -2.3175
     16  -2.3229  0.2326    -2.5747 -2.3169
     17  -2.3149  0.1745    -2.5714 -2.3167
     18  -2.3108  0.1275    -2.5701 -2.3167
     19  -2.3076  0.0956    -2.5683 -2.3166
     20  -2.3055  0.0716    -2.5670 -2.3165
     21  -2.3048  0.0527    -2.5667 -2.3165
     22  -2.3037  0.0398    -2.5659 -2.3164
     23  -2.3032  0.0299    -2.5655 -2.3164
     24  -2.3029  0.0221    -2.5653 -2.3164
     25  -2.3028  0.0211    -2.5652 -2.3164
     26  -2.3032  0.0472    -2.5652 -2.3164
     27  -2.3029  0.0345    -2.5652 -2.3164
     28  -2.3028  0.0256    -2.5651 -2.3164
     29  -2.3027  0.0188    -2.5651 -2.3164
     30  -2.3027  0.0143    -2.5651 -2.3164
     31  -2.3029  0.0328    -2.5652 -2.3164
     32  -2.3028  0.0242    -2.5651 -2.3164
     33  -2.3027  0.0210    -2.5651 -2.3164
     34  -2.3027  0.0154    -2.5651 -2.3164
     35  -2.3026  0.0113    -2.5651 -2.3164
     36  -2.3026  0.0083    -2.5651 -2.3164
     37  -2.3026  0.0062    -2.5651 -2.3164
     38  -2.3026  0.0046    -2.5651 -2.3164
     39  -2.3026  0.0086    -2.5651 -2.3164
     40  -2.3026  0.0063    -2.5651 -2.3164
     41  -2.3026  0.0046    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0947  0.0626     0.0001  0.1892
      1   0.0944  0.0629     0.0001  0.1892
      2   0.0936  0.0637     0.0000  0.1893
      3   0.1066  0.0605     0.0001  0.1912
      4   0.0400  0.0380     0.0000  0.1117
      5   0.0447  0.0375     0.0000  0.1151
      6   0.0435  0.0357     0.0000  0.1105
      7   0.0204  0.0181     0.0000  0.0509
      8   0.0230  0.0176     0.0000  0.0525
      9   0.0246  0.0171     0.0001  0.0533
     10   0.0265  0.0168     0.0008  0.0546
     11   0.0284  0.0167     0.0025  0.0562
     12   0.0282  0.0159     0.0029  0.0544
     13   0.0301  0.0162     0.0045  0.0569
     14   0.0320  0.0164     0.0070  0.0593
     15   0.0338  0.0166     0.0081  0.0612
     16   0.0357  0.0171     0.0090  0.0643
     17   0.0373  0.0171     0.0104  0.0659
     18   0.0382  0.0170     0.0116  0.0666
     19   0.0396  0.0171     0.0134  0.0679
     20   0.0409  0.0171     0.0145  0.0691
     21   0.0414  0.0170     0.0150  0.0696
     22   0.0430  0.0173     0.0159  0.0718
     23   0.0445  0.0175     0.0169  0.0736
     24   0.0457  0.0175     0.0180  0.0748
     25   0.0457  0.0175     0.0180  0.0748
     26   0.0347  0.0124     0.0139  0.0540
     27   0.0354  0.0124     0.0144  0.0545
     28   0.0362  0.0124     0.0149  0.0551
     29   0.0370  0.0124     0.0155  0.0559
     30   0.0377  0.0124     0.0160  0.0569
     31   0.0304  0.0097     0.0125  0.0449
     32   0.0310  0.0097     0.0137  0.0454
     33   0.0316  0.0098     0.0141  0.0463
     34   0.0322  0.0098     0.0144  0.0467
     35   0.0328  0.0098     0.0148  0.0471
     36   0.0333  0.0098     0.0151  0.0475
     37   0.0338  0.0097     0.0155  0.0478
     38   0.0343  0.0097     0.0159  0.0481
     39   0.0303  0.0085     0.0143  0.0415
     40   0.0307  0.0084     0.0146  0.0422
     41   0.0311  0.0084     0.0148  0.0427

