trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1107 620.00  0.00 800.00 12.90  1
  1  827 460.00  0.00 800.00 520.00  0
  2  771 430.00  0.00 800.00 156.00  1
  3  790 440.00  0.00 800.00 260.00  0
  4  682 380.00  0.00 800.00 260.00  0
  5  771 430.00  0.00 800.00 156.00  0
  6  770 430.00  0.00 800.00 104.00  1
  7  771 430.00  0.00 800.00 104.00  1
  8  771 440.00  0.00 800.00 104.00  1
  9  771 430.00  0.00 800.00 104.00  0
 10    7  10.00  0.00 800.00  8.60  1
 11  662 370.00  0.00 800.00 104.00  1
 12  843 470.00  0.00 800.00 156.00  1
 13    5  10.00  0.00 800.00  4.30  1
 14  862 480.00  0.00 800.00 260.00  0
 15  790 440.00  0.00 800.00 260.00  1
 16    0  10.00  0.00 800.00  0.43  1
 17  934 520.00  0.00 800.00 260.00  0
 18  916 510.00  0.00 800.00 260.00  0
 19  573 320.00  0.00 800.00 156.00  0
 20  393 220.00  0.00 800.00 156.00  1
 21    0  10.00  0.00 800.00  0.43  1
 22  483 270.00  0.00 800.00 156.00  0
 23    0  20.00  0.00 800.00  0.71  1
 24  411 230.00  0.00 800.00 156.00  1
 25 1041 580.00  0.00 800.00 156.00  1
 26    0  10.00  0.00 800.00  0.43  1
 27    0  10.00  0.00 800.00  0.71  1
 28  844 470.00  0.00 800.00 260.00  1
 29  844 480.00  0.00 800.00 520.00  0
 30  844 460.00  0.00 800.00 520.00  0
 31  790 440.00  0.00 800.00 260.00  0
 32  555 310.00  0.00 800.00 156.00  1
 33  573 320.00  0.00 800.00 156.00  1
 34  916 510.00  0.00 800.00 260.00  0
 35  555 310.00  0.00 800.00 156.00  1
 36  916 510.00  0.00 800.00 520.00  0
 37  537 300.00  0.00 800.00 156.00  1
 38  952 530.00  0.00 800.00 260.00  0
 39  952 530.00  0.00 800.00 520.00  0
 40  519 290.00  0.00 800.00 156.00  1
 41  952 510.00  0.00 800.00 520.00  0
