trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  320 180.00  0.00 800.00 104.00  0
  1  676 380.00  0.00 800.00 17.20  0
  2  728 410.00  0.00 800.00 10.80  0
  3  693 390.00  0.00 800.00 12.90  0
  4  693 380.00  0.00 800.00 10.80  0
  5  729 410.00  0.00 800.00 12.90  0
  6  604 340.00  0.00 800.00 17.20  0
  7  586 330.00  0.00 800.00 17.20  0
  8  675 380.00  0.00 800.00 12.90  0
  9  497 280.00  0.00 800.00 21.50  0
 10  728 410.00  0.00 800.00 10.80  0
 11 1138 640.00  0.00 800.00  3.00  0
 12 1334 750.00  0.00 800.00  1.00  1
 13  746 420.00  0.00 800.00 10.80  0
 14  176 100.00  0.00 800.00 104.00  0
 15  444 250.00  0.00 800.00 26.00  0
 16  444 250.00  0.00 800.00 52.00  0
 17 1314 740.00  0.00 800.00  0.43  1
 18  444 240.00  0.00 800.00 52.00  0
 19  816 460.00  0.00 800.00  6.44  1
 20  728 410.00  0.00 800.00 10.80  0
 21  478 270.00  0.00 800.00 17.20  0
 22  283 160.00  0.00 800.00 52.00  0
 23  675 380.00  0.00 800.00 12.90  0
 24  176 100.00  0.00 800.00 104.00  0
 25  175 100.00  0.00 800.00 52.00  0
 26   15  10.00  0.00 800.00 156.00  0
 27  177 100.00  0.00 800.00 156.00  0
 28  480 270.00  0.00 800.00 26.00  0
 29  533 300.00  0.00 800.00 21.50  0
 30  371 210.00  0.00 800.00 21.50  0
 31  195 110.00  0.00 800.00 156.00  0
 32 1192 670.00  0.00 800.00  3.00  1
 33  747 420.00  0.00 800.00 12.90  0
 34  587 330.00  0.00 800.00 21.50  0
 35  516 290.00  0.00 800.00 26.00  0
 36  744 420.00  0.00 800.00  6.44  1
 37  406 230.00  0.00 800.00 17.20  1
 38  282 160.00  0.00 800.00 26.00  0
 39 1224 690.00  0.00 800.00  0.43  1
 40  388 220.00  0.00 800.00 17.20  0
 41  801 450.00  0.00 800.00 12.90  0
