trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 156
6.0, 600, 0.0, 800, 156
7.0, 700, 0.0, 800, 156
8.0, 650, 0.0, 800, 156
9.0, 675, 0.0, 800, 156
10.0, 687, 0.0, 800, 156
11.0, 800, 26.0, 400, 0
12.0, 800, 26.0, 600, 0
13.0, 800, 26.0, 700, 0
14.0, 800, 26.0, 650, 0
15.0, 800, 26.0, 625, 0
16.0, 800, 26.0, 637, 0
17.0, 400, 0.0, 800, 520
18.0, 600, 0.0, 800, 520
19.0, 500, 0.0, 800, 520
20.0, 450, 0.0, 800, 520
21.0, 425, 0.0, 800, 520
22.0, 437, 0.0, 800, 520
23.0, 800, 4.0, 400, 0
24.0, 800, 4.0, 600, 0
25.0, 800, 4.0, 700, 0
26.0, 800, 4.0, 750, 0
27.0, 800, 4.0, 775, 0
28.0, 800, 4.0, 787, 0
29.0, 800, 52.0, 400, 0
30.0, 800, 52.0, 600, 0
31.0, 800, 52.0, 700, 0
32.0, 800, 52.0, 750, 0
33.0, 800, 52.0, 725, 0
34.0, 800, 52.0, 712, 0
35.0, 400, 0.0, 800, 2
36.0, 600, 0.0, 800, 2
37.0, 700, 0.0, 800, 2
38.0, 750, 0.0, 800, 2
39.0, 775, 0.0, 800, 2
40.0, 787, 0.0, 800, 2
41.0, 800, 1.0, 400, 0
42.0, 800, 1.0, 600, 0
43.0, 800, 1.0, 700, 0
44.0, 800, 1.0, 750, 0
45.0, 800, 1.0, 775, 0
46.0, 800, 1.0, 787, 0
