trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  589 330.00  0.00 800.00 52.00  1
  1  827 460.00  0.00 800.00 520.00  0
  2  771 430.00  0.00 800.00 156.00  1
  3  790 440.00  0.00 800.00 260.00  0
  4  682 380.00  0.00 800.00 260.00  1
  5  790 430.00  0.00 800.00 520.00  0
  6  790 460.00  0.00 800.00 156.00  0
  7  700 390.00  0.00 800.00 260.00  1
  8  880 490.00  0.00 800.00 260.00  0
  9  664 370.00  0.00 800.00 260.00  1
 10  664 370.00  0.00 800.00 520.00  1
 11    7  10.00  0.00 800.00  8.60  1
 12    5  10.00  0.00 800.00  4.30  1
 13  827 460.00  0.00 800.00 520.00  0
 14  791 440.00  0.00 800.00 520.00  0
 15  556 310.00  0.00 800.00 260.00  1
 16  826 460.00  0.00 800.00 260.00  0
 17  826 470.00  0.00 800.00 156.00  0
 18  520 290.00  0.00 800.00 260.00  1
 19  520 290.00  0.00 800.00 520.00  1
 20  520 280.00  0.00 800.00 156.00  1
 21  934 520.00  0.00 800.00 260.00  0
 22  898 500.00  0.00 800.00 260.00  0
 23  556 310.00  0.00 800.00 260.00  1
 24  898 510.00  0.00 800.00 520.00  0
 25  862 480.00  0.00 800.00 260.00  0
 26  574 320.00  0.00 800.00 260.00  1
 27  862 500.00  0.00 800.00 520.00  0
 28  862 490.00  0.00 800.00 520.00  0
 29  610 340.00  0.00 800.00 260.00  1
 30  862 460.00  0.00 800.00 520.00  0
 31  844 470.00  0.00 800.00 260.00  0
 32  862 490.00  0.00 800.00 520.00  0
 33  610 340.00  0.00 800.00 260.00  1
 34  844 470.00  0.00 800.00 260.00  0
 35  610 330.00  0.00 800.00 520.00  1
 36  844 450.00  0.00 800.00 156.00  1
 37  844 480.00  0.00 800.00 156.00  1
 38  826 460.00  0.00 800.00 260.00  0
 39  844 450.00  0.00 800.00 520.00  0
 40  844 490.00  0.00 800.00 156.00  0
 41  880 490.00  0.00 800.00 260.00  0
