Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.1468  1.1825    -6.0565 -2.4983
      2  -3.1976  0.7253    -4.2136 -2.4010
      3  -2.7773  0.5515    -3.4048 -2.3584
      4  -2.5123  0.4936    -2.9976 -2.3310
      5  -2.6334  0.4705    -3.0857 -2.4326
      6  -2.5829  0.3525    -2.8515 -2.4232
      7  -2.5463  0.3833    -2.8444 -2.3608
      8  -2.5522  0.2949    -2.8439 -2.3835
      9  -2.5506  0.2255    -2.8432 -2.3962
     10  -2.5497  0.1767    -2.8428 -2.4051
     11  -2.5539  0.1414    -2.8427 -2.4272
     12  -2.5547  0.1189    -2.8425 -2.4365
     13  -2.5671  0.0914    -2.8430 -2.5512
     14  -2.5710  0.0753    -2.8431 -2.5819
     15  -2.5810  0.0492    -2.8436 -2.5920
     16  -2.5814  0.0412    -2.8435 -2.5926
     17  -2.6096  0.1293    -2.9980 -2.5938
     18  -2.7377  0.2528    -3.2609 -2.6034
     19  -2.8771  0.2898    -3.4332 -2.6502
     20  -3.0928  0.4394    -3.9601 -2.8617
     21  -3.0029  0.3300    -3.6532 -2.8571
     22  -2.9479  0.2595    -3.4712 -2.8360
     23  -2.9091  0.2095    -3.3763 -2.8001
     24  -2.8930  0.1757    -3.3510 -2.7904
     25  -2.8718  0.1487    -3.3057 -2.7661
     26  -2.8598  0.1298    -3.2590 -2.7539
     27  -2.9203  0.1759    -3.3671 -2.8604
     28  -2.9055  0.1542    -3.3506 -2.8594
     29  -2.8775  0.1351    -3.3031 -2.8508
     30  -2.8665  0.1188    -3.2607 -2.8335
     31  -2.8621  0.1089    -3.2337 -2.8306
     32  -2.9032  0.1449    -3.3443 -2.8607
     33  -2.8822  0.1278    -3.3091 -2.8582
     34  -2.9317  0.1708    -3.3671 -2.8635
     35  -2.9056  0.1544    -3.3468 -2.8604
     36  -2.8958  0.1391    -3.3339 -2.8599
     37  -2.8851  0.1258    -3.3142 -2.8591
     38  -2.8809  0.1176    -3.3031 -2.8592
     39  -2.8635  0.1040    -3.2306 -2.8561
     40  -2.8682  0.0981    -3.2407 -2.8598
     41  -2.8658  0.0931    -3.2201 -2.8599

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1019  0.0586     0.0073  0.1898
      2   0.1022  0.0585     0.0077  0.1899
      3   0.1035  0.0579     0.0094  0.1901
      4   0.1045  0.0576     0.0104  0.1902
      5   0.1022  0.0580     0.0094  0.1898
      6   0.1115  0.0555     0.0161  0.1912
      7   0.1007  0.0549     0.0142  0.1877
      8   0.1071  0.0533     0.0191  0.1890
      9   0.1102  0.0520     0.0235  0.1894
     10   0.1121  0.0510     0.0269  0.1896
     11   0.1147  0.0499     0.0304  0.1900
     12   0.1158  0.0493     0.0326  0.1902
     13   0.1188  0.0485     0.0360  0.1907
     14   0.1204  0.0478     0.0385  0.1910
     15   0.1264  0.0467     0.0432  0.1923
     16   0.1299  0.0453     0.0479  0.1928
     17   0.0809  0.0409     0.0199  0.1558
     18   0.0431  0.0240     0.0086  0.0854
     19   0.0316  0.0161     0.0058  0.0582
     20   0.0198  0.0105     0.0018  0.0363
     21   0.0218  0.0106     0.0029  0.0384
     22   0.0236  0.0106     0.0047  0.0399
     23   0.0252  0.0107     0.0071  0.0411
     24   0.0260  0.0105     0.0077  0.0416
     25   0.0273  0.0106     0.0084  0.0434
     26   0.0282  0.0106     0.0091  0.0445
     27   0.0228  0.0084     0.0074  0.0344
     28   0.0236  0.0084     0.0078  0.0352
     29   0.0244  0.0086     0.0081  0.0368
     30   0.0252  0.0086     0.0085  0.0378
     31   0.0256  0.0086     0.0089  0.0382
     32   0.0219  0.0073     0.0076  0.0321
     33   0.0225  0.0074     0.0079  0.0328
     34   0.0196  0.0065     0.0070  0.0274
     35   0.0200  0.0065     0.0072  0.0276
     36   0.0205  0.0065     0.0074  0.0283
     37   0.0210  0.0065     0.0076  0.0292
     38   0.0213  0.0065     0.0078  0.0297
     39   0.0216  0.0065     0.0079  0.0302
     40   0.0221  0.0065     0.0082  0.0308
     41   0.0224  0.0064     0.0084  0.0310

