Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.4774  1.1561    -6.0923 -5.9701
      1  -8.2819  0.8176    -3.2916 -7.4993
      2  -8.6557  0.6953    -1.9660 -8.1151
      3  -8.8531  0.6140    -1.2938 -8.4441
      4  -8.9699  0.5320    -0.9546 -8.6904
      5  -8.1732  1.5872    -1.8337 -4.0763
      6  -8.4504  1.2591    -1.6671 -5.4301
      7  -8.6162  0.9775    -1.5806 -7.4360
      8  -7.7105  1.7280    -3.2551 -3.5827
      9  -8.0329  1.4345    -2.8968 -4.4516
     10  -8.2434  1.1592    -2.7011 -6.0459
     11  -8.3670  0.9412    -2.5974 -7.2150
     12  -8.4355  0.7877    -2.5429 -7.4343
     13  -8.0443  1.1157    -3.8815 -6.3624
     14  -8.1429  0.9419    -3.7692 -6.9576
     15  -8.1972  0.8263    -3.7100 -7.0931
     16  -8.2265  0.7554    -3.6788 -7.1550
     17  -8.3128  0.6908    -3.3338 -7.3265
     18  -8.0783  0.7893    -4.8302 -7.0450
     19  -7.8576  0.9309    -6.3816 -6.7402
     20  -7.8999  0.8429    -6.3253 -6.8191
     21  -7.6526  0.8605    -9.1781 -6.6258
     22  -7.6783  0.8025    -9.1783 -6.6946
     23  -7.4500  0.7763    -8.9777 -6.5302
     24  -7.2173  0.7329    -8.6453 -6.3952
     25  -7.0180  0.6790    -8.2877 -6.2558
     26  -6.8413  0.6321    -7.9635 -6.1686
     27  -6.8535  0.5841    -7.9454 -6.1893
     28  -6.6966  0.5459    -7.6900 -6.0503
     29  -6.8205  0.5395    -7.8013 -6.2152
     30  -6.9331  0.5359    -7.9391 -6.3361
     31  -7.0452  0.5392    -8.0670 -6.4756
     32  -6.9351  0.4997    -7.8534 -6.4087
     33  -6.8212  0.4755    -7.6973 -6.2975
     34  -6.7281  0.4540    -7.5325 -6.2349
     35  -6.8112  0.4500    -7.6291 -6.3282
     36  -6.8827  0.4406    -7.7126 -6.4519
     37  -6.7958  0.4256    -7.5481 -6.3504
     38  -6.8009  0.3938    -7.5449 -6.3638
     39  -6.8698  0.3905    -7.6412 -6.4635
     40  -6.7924  0.3761    -7.5202 -6.3931
     41  -6.7209  0.3652    -7.4430 -6.3113

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0596     0.0036  0.1897
      1   0.1016  0.0591     0.0049  0.1899
      2   0.1045  0.0580     0.0076  0.1902
      3   0.1097  0.0567     0.0113  0.1910
      4   0.1164  0.0549     0.0168  0.1921
      5   0.0248  0.0241     0.0000  0.0681
      6   0.0278  0.0238     0.0000  0.0704
      7   0.0296  0.0235     0.0001  0.0717
      8   0.0081  0.0076     0.0000  0.0194
      9   0.0095  0.0074     0.0000  0.0201
     10   0.0104  0.0071     0.0000  0.0205
     11   0.0109  0.0069     0.0001  0.0207
     12   0.0113  0.0067     0.0004  0.0208
     13   0.0074  0.0037     0.0001  0.0119
     14   0.0078  0.0034     0.0001  0.0121
     15   0.0080  0.0032     0.0003  0.0121
     16   0.0081  0.0031     0.0004  0.0122
     17   0.0083  0.0033     0.0004  0.0126
     18   0.0075  0.0023     0.0003  0.0100
     19   0.0069  0.0019     0.0001  0.0068
     20   0.0070  0.0016     0.0003  0.0068
     21   0.0070  0.0017     0.0002  0.0068
     22   0.0071  0.0015     0.0003  0.0068
     23   0.0071  0.0015     0.0003  0.0068
     24   0.0070  0.0015     0.0003  0.0068
     25   0.0070  0.0015     0.0003  0.0068
     26   0.0069  0.0015     0.0003  0.0068
     27   0.0070  0.0013     0.0004  0.0068
     28   0.0070  0.0012     0.0004  0.0067
     29   0.0070  0.0012     0.0004  0.0068
     30   0.0071  0.0013     0.0004  0.0068
     31   0.0071  0.0013     0.0004  0.0068
     32   0.0071  0.0013     0.0004  0.0068
     33   0.0071  0.0013     0.0004  0.0068
     34   0.0070  0.0012     0.0004  0.0068
     35   0.0071  0.0013     0.0004  0.0068
     36   0.0071  0.0013     0.0004  0.0068
     37   0.0071  0.0013     0.0004  0.0068
     38   0.0071  0.0012     0.0004  0.0068
     39   0.0071  0.0013     0.0004  0.0068
     40   0.0071  0.0012     0.0004  0.0068
     41   0.0071  0.0012     0.0004  0.0068

