Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2007  1.3022    -7.0238 -5.4261
      1  -8.1464  0.8446    -3.7972 -7.2684
      2  -8.5717  0.6782    -2.3150 -7.9565
      3  -8.8388  0.6137    -1.3309 -8.4023
      4  -8.9636  0.5330    -0.9672 -8.6766
      5  -9.0012  0.4098    -0.9357 -8.7192
      6  -9.0231  0.3230    -0.9147 -8.7484
      7  -8.9194  0.3486    -1.7051 -8.6877
      8  -8.9341  0.2857    -1.6892 -8.7006
      9  -8.9430  0.2454    -1.6794 -8.7093
     10  -8.9638  0.2195    -1.5622 -8.7305
     11  -8.8816  0.2834    -2.2784 -8.6822
     12  -8.8926  0.2488    -2.2579 -8.6900
     13  -8.8967  0.2260    -2.2766 -8.6935
     14  -8.9029  0.2120    -2.2624 -8.6980
     15  -8.9034  0.2045    -2.2782 -8.6987
     16  -8.9045  0.1997    -2.2959 -8.7002
     17  -8.9053  0.1967    -2.3126 -8.7013
     18  -8.9053  0.1952    -2.3294 -8.7017
     19  -8.9051  0.1942    -2.3454 -8.7020
     20  -8.9050  0.1935    -2.3604 -8.7022
     21  -8.9048  0.1929    -2.3748 -8.7025
     22  -8.9046  0.1926    -2.3849 -8.7025
     23  -8.9044  0.1922    -2.3980 -8.7027
     24  -8.9042  0.1920    -2.4072 -8.7027
     25  -8.8568  0.2062    -2.7403 -8.6839
     26  -8.9820  0.1863    -1.4054 -8.7467
     27  -8.9828  0.1849    -1.4092 -8.7492
     28  -8.9404  0.1919    -1.8325 -8.7172
     29  -8.9443  0.1895    -1.8192 -8.7209
     30  -8.9447  0.1884    -1.8315 -8.7220
     31  -8.9006  0.1988    -2.2668 -8.6990
     32  -8.8998  0.1981    -2.2938 -8.6991
     33  -8.8566  0.2008    -2.9067 -8.6869
     34  -8.8554  0.2000    -2.9555 -8.6869
     35  -8.8551  0.1990    -2.9964 -8.6873
     36  -8.8547  0.1981    -3.0374 -8.6877
     37  -8.8536  0.1975    -3.0840 -8.6877
     38  -8.8090  0.1877    -4.5099 -8.6807
     39  -8.7694  0.1723    -6.8840 -8.6760
     40  -8.7366  0.1537    -9.2002 -8.6726
     41  -8.7356  0.1523    -9.1984 -8.6727

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0596     0.0041  0.1897
      1   0.1012  0.0590     0.0055  0.1897
      2   0.1042  0.0580     0.0082  0.1902
      3   0.1071  0.0573     0.0098  0.1907
      4   0.1145  0.0557     0.0148  0.1919
      5   0.1204  0.0527     0.0242  0.1925
      6   0.1249  0.0503     0.0327  0.1929
      7   0.1201  0.0513     0.0284  0.1920
      8   0.1242  0.0492     0.0356  0.1925
      9   0.1275  0.0475     0.0417  0.1928
     10   0.1320  0.0459     0.0474  0.1936
     11   0.1123  0.0481     0.0318  0.1877
     12   0.1168  0.0469     0.0372  0.1888
     13   0.1197  0.0458     0.0418  0.1894
     14   0.1231  0.0447     0.0459  0.1902
     15   0.1241  0.0441     0.0481  0.1903
     16   0.1260  0.0433     0.0509  0.1907
     17   0.1278  0.0426     0.0536  0.1910
     18   0.1287  0.0421     0.0555  0.1911
     19   0.1296  0.0417     0.0570  0.1913
     20   0.1304  0.0413     0.0583  0.1914
     21   0.1312  0.0409     0.0597  0.1915
     22   0.1316  0.0407     0.0606  0.1915
     23   0.1323  0.0403     0.0619  0.1916
     24   0.1326  0.0401     0.0626  0.1917
     25   0.1098  0.0395     0.0482  0.1787
     26   0.0962  0.0349     0.0436  0.1593
     27   0.0977  0.0348     0.0450  0.1606
     28   0.0980  0.0351     0.0446  0.1614
     29   0.1001  0.0352     0.0463  0.1634
     30   0.1015  0.0351     0.0480  0.1645
     31   0.0955  0.0339     0.0440  0.1564
     32   0.0965  0.0338     0.0451  0.1571
     33   0.0932  0.0334     0.0427  0.1529
     34   0.0942  0.0333     0.0437  0.1538
     35   0.0957  0.0333     0.0450  0.1553
     36   0.0971  0.0333     0.0463  0.1566
     37   0.0980  0.0333     0.0474  0.1572
     38   0.1021  0.0344     0.0489  0.1629
     39   0.1065  0.0352     0.0507  0.1678
     40   0.1108  0.0356     0.0532  0.1719
     41   0.1117  0.0354     0.0544  0.1723

