Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7605  2.0708    -9.1280 -2.6653
      1  -4.0187  1.1221    -5.7985 -2.4862
      2  -3.1985  0.7250    -4.2130 -2.4015
      3  -3.7338  0.5424    -4.4072 -3.3451
      4  -4.0428  0.5602    -4.7765 -3.7327
      5  -4.0277  0.4656    -4.6765 -3.7612
      6  -3.9462  0.3084    -4.2345 -3.7485
      7  -3.9318  0.2313    -4.2304 -3.7514
      8  -3.9259  0.1873    -4.2282 -3.7540
      9  -3.9292  0.1542    -4.2280 -3.7705
     10  -3.9312  0.1341    -4.2278 -3.7812
     11  -3.9326  0.1219    -4.2277 -3.7888
     12  -3.9312  0.1141    -4.2268 -3.7892
     13  -3.9304  0.1098    -4.2261 -3.7895
     14  -3.9314  0.1062    -4.2261 -3.7940
     15  -3.9309  0.1044    -4.2257 -3.7942
     16  -3.9304  0.1028    -4.2251 -3.7944
     17  -3.9302  0.1020    -4.2248 -3.7947
     18  -3.9299  0.1013    -4.2245 -3.7949
     19  -3.9298  0.1008    -4.2243 -3.7952
     20  -3.9306  0.0992    -4.2243 -3.7984
     21  -3.9310  0.0984    -4.2243 -3.8001
     22  -3.9308  0.0980    -4.2241 -3.8002
     23  -3.9314  0.0969    -4.2241 -3.8027
     24  -3.6679  0.1968    -4.1770 -3.4549
     25  -3.7494  0.1843    -4.2083 -3.5351
     26  -3.8299  0.1770    -4.2295 -3.6924
     27  -3.8866  0.1637    -4.2750 -3.7174
     28  -3.9248  0.1482    -4.3353 -3.7467
     29  -3.9496  0.1347    -4.3664 -3.7862
     30  -3.9654  0.1246    -4.3839 -3.8397
     31  -3.9514  0.1151    -4.3092 -3.8206
     32  -3.9527  0.1132    -4.3095 -3.8276
     33  -3.9658  0.1033    -4.3354 -3.9196
     34  -3.9571  0.0951    -4.2476 -3.8994
     35  -3.9648  0.0873    -4.2705 -3.9631
     36  -3.9642  0.0862    -4.2609 -3.9631
     37  -3.9581  0.0789    -4.2326 -3.9621
     38  -3.9588  0.0778    -4.2326 -3.9627
     39  -3.9590  0.0772    -4.2326 -3.9631
     40  -3.9548  0.0721    -4.2290 -3.9621
     41  -3.9551  0.0715    -4.2290 -3.9624

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0070  0.1898
      1   0.1018  0.0587     0.0070  0.1898
      2   0.1024  0.0584     0.0081  0.1899
      3   0.1007  0.0590     0.0061  0.1897
      4   0.0947  0.0604     0.0034  0.1886
      5   0.0974  0.0592     0.0061  0.1890
      6   0.1094  0.0564     0.0131  0.1909
      7   0.1114  0.0552     0.0172  0.1911
      8   0.1127  0.0544     0.0200  0.1912
      9   0.1140  0.0536     0.0226  0.1913
     10   0.1148  0.0530     0.0245  0.1914
     11   0.1155  0.0526     0.0259  0.1915
     12   0.1161  0.0522     0.0273  0.1915
     13   0.1166  0.0519     0.0283  0.1916
     14   0.1169  0.0517     0.0290  0.1916
     15   0.1173  0.0514     0.0298  0.1916
     16   0.1178  0.0511     0.0307  0.1917
     17   0.1181  0.0510     0.0312  0.1917
     18   0.1184  0.0508     0.0319  0.1917
     19   0.1186  0.0506     0.0323  0.1918
     20   0.1188  0.0505     0.0329  0.1918
     21   0.1190  0.0504     0.0332  0.1918
     22   0.1192  0.0502     0.0337  0.1918
     23   0.1194  0.0501     0.0342  0.1918
     24   0.0258  0.0096     0.0087  0.0404
     25   0.0250  0.0090     0.0085  0.0388
     26   0.0242  0.0086     0.0083  0.0371
     27   0.0246  0.0088     0.0084  0.0379
     28   0.0254  0.0092     0.0086  0.0393
     29   0.0262  0.0094     0.0090  0.0404
     30   0.0271  0.0096     0.0094  0.0412
     31   0.0280  0.0098     0.0100  0.0427
     32   0.0282  0.0098     0.0103  0.0429
     33   0.0290  0.0100     0.0110  0.0444
     34   0.0299  0.0101     0.0119  0.0454
     35   0.0307  0.0102     0.0130  0.0463
     36   0.0308  0.0101     0.0134  0.0464
     37   0.0316  0.0103     0.0141  0.0472
     38   0.0318  0.0102     0.0142  0.0472
     39   0.0318  0.0102     0.0143  0.0473
     40   0.0325  0.0103     0.0146  0.0478
     41   0.0326  0.0102     0.0147  0.0479

