Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7565  2.0723    -9.1275 -2.6618
      1  -4.0154  1.1222    -5.7976 -2.4845
      2  -3.1963  0.7240    -4.2125 -2.4009
      3  -2.7772  0.5513    -3.4049 -2.3584
      4  -2.5125  0.4938    -2.9988 -2.3310
      5  -2.3813  0.4847    -2.7683 -2.3180
      6  -2.3393  0.3612    -2.5750 -2.3169
      7  -2.3208  0.2590    -2.5697 -2.3166
      8  -2.3114  0.1874    -2.5668 -2.3165
      9  -2.3074  0.1423    -2.5658 -2.3164
     10  -2.3050  0.1030    -2.5654 -2.3164
     11  -2.3080  0.1553    -2.5657 -2.3164
     12  -2.3054  0.1129    -2.5654 -2.3164
     13  -2.3041  0.0819    -2.5652 -2.3164
     14  -2.3034  0.0599    -2.5652 -2.3164
     15  -2.3030  0.0436    -2.5651 -2.3164
     16  -2.3056  0.1164    -2.5654 -2.3164
     17  -2.3042  0.0846    -2.5652 -2.3164
     18  -2.3128  0.2128    -2.5661 -2.3165
     19  -2.3080  0.1545    -2.5656 -2.3164
     20  -2.3055  0.1129    -2.5654 -2.3164
     21  -2.3042  0.0842    -2.5653 -2.3164
     22  -2.3120  0.2045    -2.5661 -2.3165
     23  -2.3075  0.1477    -2.5656 -2.3164
     24  -2.3052  0.1075    -2.5654 -2.3164
     25  -2.3040  0.0782    -2.5653 -2.3164
     26  -2.3033  0.0568    -2.5652 -2.3164
     27  -2.3030  0.0412    -2.5651 -2.3164
     28  -2.3047  0.0946    -2.5653 -2.3164
     29  -2.3037  0.0688    -2.5652 -2.3164
     30  -2.3032  0.0502    -2.5652 -2.3164
     31  -2.3029  0.0365    -2.5651 -2.3164
     32  -2.3044  0.0874    -2.5653 -2.3164
     33  -2.3145  0.2260    -2.5665 -2.3165
     34  -2.3090  0.1645    -2.5659 -2.3164
     35  -2.3061  0.1198    -2.5656 -2.3164
     36  -2.3258  0.3112    -2.5682 -2.3166
     37  -2.3152  0.2273    -2.5670 -2.3165
     38  -2.3093  0.1622    -2.5663 -2.3165
     39  -2.3063  0.1183    -2.5659 -2.3164
     40  -2.3047  0.0873    -2.5656 -2.3164
     41  -2.3038  0.0633    -2.5655 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1016  0.0588     0.0067  0.1898
      2   0.1021  0.0585     0.0076  0.1899
      3   0.1034  0.0580     0.0092  0.1900
      4   0.1044  0.0576     0.0102  0.1902
      5   0.1069  0.0570     0.0116  0.1905
      6   0.1156  0.0539     0.0203  0.1917
      7   0.1197  0.0516     0.0280  0.1921
      8   0.1245  0.0494     0.0355  0.1926
      9   0.1302  0.0474     0.0426  0.1935
     10   0.1338  0.0455     0.0488  0.1939
     11   0.1171  0.0471     0.0365  0.1889
     12   0.1209  0.0457     0.0418  0.1897
     13   0.1244  0.0445     0.0465  0.1904
     14   0.1276  0.0433     0.0510  0.1910
     15   0.1305  0.0422     0.0554  0.1915
     16   0.0945  0.0392     0.0332  0.1641
     17   0.0974  0.0387     0.0365  0.1658
     18   0.0663  0.0290     0.0210  0.1153
     19   0.0683  0.0286     0.0234  0.1166
     20   0.0705  0.0283     0.0261  0.1184
     21   0.0726  0.0281     0.0285  0.1204
     22   0.0517  0.0210     0.0169  0.0858
     23   0.0530  0.0207     0.0189  0.0867
     24   0.0544  0.0204     0.0211  0.0877
     25   0.0557  0.0203     0.0223  0.0886
     26   0.0570  0.0201     0.0237  0.0895
     27   0.0582  0.0200     0.0252  0.0905
     28   0.0456  0.0160     0.0178  0.0706
     29   0.0466  0.0159     0.0193  0.0715
     30   0.0475  0.0157     0.0209  0.0723
     31   0.0484  0.0156     0.0217  0.0731
     32   0.0387  0.0129     0.0154  0.0584
     33   0.0294  0.0107     0.0090  0.0452
     34   0.0301  0.0105     0.0099  0.0456
     35   0.0308  0.0104     0.0109  0.0460
     36   0.0231  0.0087     0.0068  0.0344
     37   0.0237  0.0085     0.0075  0.0348
     38   0.0240  0.0084     0.0078  0.0351
     39   0.0245  0.0082     0.0082  0.0356
     40   0.0250  0.0082     0.0086  0.0362
     41   0.0254  0.0081     0.0090  0.0366

