trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  378 220.00  0.00 800.00  0.43  1
  1  790 440.00  0.00 800.00 260.00  0
  2  769 430.00  0.00 800.00 52.00  0
  3  714 400.00  0.00 800.00 26.00  0
  4  765 430.00  0.00 800.00 12.90  0
  5  728 410.00  0.00 800.00 10.80  0
  6  746 420.00  0.00 800.00 10.80  0
  7  746 400.00  0.00 800.00 12.90  0
  8  675 380.00  0.00 800.00 12.90  0
  9  675 400.00  0.00 800.00 10.80  0
 10  728 410.00  0.00 800.00 10.80  0
 11  728 420.00  0.00 800.00  8.60  0
 12  497 280.00  0.00 800.00 21.50  0
 13   71  40.00  0.00 800.00 520.00  0
 14 1138 640.00  0.00 800.00  3.00  0
 15  906 510.00  0.00 800.00  6.44  0
 16 1334 750.00  0.00 800.00  1.00  1
 17  283 160.00  0.00 800.00 52.00  0
 18  817 460.00  0.00 800.00  8.60  1
 19  480 270.00  0.00 800.00 26.00  0
 20  124  70.00  0.00 800.00 260.00  0
 21 1296 730.00  0.00 800.00  0.43  1
 22  157  90.00  0.00 800.00 52.00  0
 23  640 360.00  0.00 800.00 17.20  0
 24  125  70.00  0.00 800.00 520.00  0
 25  177 100.00  0.00 800.00 156.00  0
 26  177 120.00  0.00 800.00 104.00  0
 27  212 120.00  0.00 800.00 104.00  0
 28  371 210.00  0.00 800.00 21.50  0
 29  337 190.00  0.00 800.00 52.00  0
 30  729 410.00  0.00 800.00 12.90  0
 31  498 280.00  0.00 800.00 26.00  0
 32  960 540.00  0.00 800.00  6.44  1
 33  996 560.00  0.00 800.00  6.44  1
 34  872 490.00  0.00 800.00 10.80  0
 35  197 110.00  0.00 800.00 520.00  0
 36 1032 580.00  0.00 800.00  6.44  1
 37  855 480.00  0.00 800.00 12.90  0
 38  855 490.00  0.00 800.00 17.20  0
 39  908 510.00  0.00 800.00 10.80  0
 40  872 490.00  0.00 800.00 10.80  0
 41  872 480.00  0.00 800.00 12.90  0
