Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1888  1.2257    -6.1145 -2.5015
      1  -3.2359  0.8230    -4.2378 -2.4020
      2  -2.8161  0.6845    -3.4973 -2.3590
      3  -2.5545  0.6549    -3.0631 -2.3314
      4  -2.4265  0.6455    -2.8167 -2.3185
      5  -2.3750  0.4672    -2.7488 -2.3180
      6  -2.3747  0.5470    -2.5763 -2.3170
      7  -2.3405  0.4031    -2.5702 -2.3167
      8  -2.3308  0.3532    -2.5682 -2.3166
      9  -2.3168  0.2504    -2.5667 -2.3165
     10  -2.3773  0.5770    -2.5722 -2.3168
     11  -2.3423  0.4224    -2.5689 -2.3166
     12  -2.3239  0.3099    -2.5671 -2.3165
     13  -2.3142  0.2285    -2.5662 -2.3165
     14  -2.3089  0.1688    -2.5657 -2.3164
     15  -2.3057  0.1194    -2.5654 -2.3164
     16  -2.3043  0.0882    -2.5652 -2.3164
     17  -2.3035  0.0647    -2.5652 -2.3164
     18  -2.3030  0.0453    -2.5651 -2.3164
     19  -2.3028  0.0334    -2.5651 -2.3164
     20  -2.3039  0.0772    -2.5652 -2.3164
     21  -2.3033  0.0564    -2.5651 -2.3164
     22  -2.3030  0.0414    -2.5651 -2.3164
     23  -2.3028  0.0302    -2.5651 -2.3164
     24  -2.3027  0.0224    -2.5651 -2.3164
     25  -2.3026  0.0165    -2.5651 -2.3164
     26  -2.3029  0.0375    -2.5651 -2.3164
     27  -2.3028  0.0275    -2.5651 -2.3164
     28  -2.3027  0.0202    -2.5651 -2.3164
     29  -2.3026  0.0150    -2.5651 -2.3164
     30  -2.3029  0.0363    -2.5651 -2.3164
     31  -2.3027  0.0265    -2.5651 -2.3164
     32  -2.3035  0.0643    -2.5652 -2.3164
     33  -2.3080  0.1546    -2.5656 -2.3164
     34  -2.3055  0.1141    -2.5653 -2.3164
     35  -2.3042  0.0834    -2.5652 -2.3164
     36  -2.3034  0.0607    -2.5652 -2.3164
     37  -2.3030  0.0442    -2.5651 -2.3164
     38  -2.3028  0.0324    -2.5651 -2.3164
     39  -2.3027  0.0232    -2.5651 -2.3164
     40  -2.3027  0.0169    -2.5651 -2.3164
     41  -2.3030  0.0401    -2.5651 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0594     0.0042  0.1896
      1   0.1005  0.0594     0.0044  0.1897
      2   0.1021  0.0588     0.0063  0.1899
      3   0.1030  0.0584     0.0072  0.1900
      4   0.1045  0.0575     0.0085  0.1901
      5   0.1087  0.0553     0.0161  0.1905
      6   0.1030  0.0552     0.0128  0.1884
      7   0.1095  0.0529     0.0208  0.1894
      8   0.1152  0.0522     0.0249  0.1909
      9   0.1173  0.0508     0.0297  0.1911
     10   0.0681  0.0409     0.0098  0.1448
     11   0.0717  0.0402     0.0148  0.1474
     12   0.0753  0.0398     0.0185  0.1500
     13   0.0789  0.0396     0.0220  0.1529
     14   0.0824  0.0394     0.0251  0.1557
     15   0.0834  0.0390     0.0269  0.1562
     16   0.0865  0.0389     0.0295  0.1586
     17   0.0897  0.0388     0.0321  0.1612
     18   0.0900  0.0386     0.0329  0.1614
     19   0.0929  0.0385     0.0355  0.1637
     20   0.0648  0.0269     0.0241  0.1110
     21   0.0666  0.0268     0.0261  0.1130
     22   0.0685  0.0268     0.0281  0.1147
     23   0.0702  0.0268     0.0295  0.1163
     24   0.0720  0.0268     0.0310  0.1180
     25   0.0737  0.0268     0.0328  0.1200
     26   0.0571  0.0199     0.0246  0.0895
     27   0.0583  0.0199     0.0261  0.0908
     28   0.0597  0.0199     0.0278  0.0923
     29   0.0609  0.0198     0.0287  0.0934
     30   0.0485  0.0156     0.0218  0.0732
     31   0.0494  0.0156     0.0226  0.0739
     32   0.0397  0.0127     0.0165  0.0591
     33   0.0315  0.0107     0.0114  0.0470
     34   0.0322  0.0105     0.0127  0.0474
     35   0.0328  0.0104     0.0140  0.0477
     36   0.0334  0.0103     0.0144  0.0481
     37   0.0340  0.0103     0.0148  0.0483
     38   0.0346  0.0102     0.0153  0.0491
     39   0.0349  0.0101     0.0156  0.0494
     40   0.0355  0.0101     0.0161  0.0500
     41   0.0297  0.0087     0.0133  0.0413

