trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1095 610.00  0.00 800.00 156.00  0
  1  769 430.00  0.00 800.00 52.00  0
  2  695 390.00  0.00 800.00 21.50  1
  3  822 460.00  0.00 800.00 26.00  1
  4  679 380.00  0.00 800.00 52.00  1
  5  787 440.00  0.00 800.00 52.00  0
  6  661 370.00  0.00 800.00 52.00  1
  7  787 440.00  0.00 800.00 104.00  0
  8  787 450.00  0.00 800.00 104.00  0
  9  769 430.00  0.00 800.00 52.00  0
 10  661 370.00  0.00 800.00 52.00  1
 11  769 410.00  0.00 800.00 104.00  0
 12  769 420.00  0.00 800.00 26.00  1
 13  769 450.00  0.00 800.00 26.00  1
 14  769 410.00  0.00 800.00 104.00  0
 15  769 440.00  0.00 800.00 26.00  1
 16  769 450.00  0.00 800.00 104.00  0
 17  769 430.00  0.00 800.00 104.00  0
 18  912 510.00  0.00 800.00 26.00  1
 19  769 440.00  0.00 800.00 26.00  1
 20  769 440.00  0.00 800.00 104.00  0
 21  769 420.00  0.00 800.00 104.00  0
 22  769 440.00  0.00 800.00 26.00  1
 23  769 430.00  0.00 800.00 104.00  0
 24  769 440.00  0.00 800.00 104.00  0
 25  769 420.00  0.00 800.00 104.00  0
 26  518 290.00  0.00 800.00 104.00  1
 27  769 450.00  0.00 800.00 104.00  0
 28  769 410.00  0.00 800.00 104.00  0
 29  769 420.00  0.00 800.00 104.00  0
 30  769 450.00  0.00 800.00 26.00  1
 31  769 440.00  0.00 800.00 104.00  0
 32  769 440.00  0.00 800.00 26.00  1
 33  769 420.00  0.00 800.00 104.00  0
 34  769 450.00  0.00 800.00 26.00  1
 35  769 410.00  0.00 800.00 104.00  0
 36  769 420.00  0.00 800.00 104.00  0
 37  769 430.00  0.00 800.00 26.00  1
 38  769 420.00  0.00 800.00 26.00  1
 39  769 430.00  0.00 800.00 26.00  1
 40  769 440.00  0.00 800.00 104.00  0
 41  769 410.00  0.00 800.00 26.00  1
