Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7638  2.0694    -9.1284 -2.6690
      1  -4.0214  1.1211    -5.7987 -2.4881
      2  -4.9626  0.6614    -5.8873 -4.2669
      3  -4.5218  0.4808    -5.1029 -4.1451
      4  -4.8213  0.4724    -5.3573 -4.5525
      5  -4.7666  0.3499    -5.0630 -4.5557
      6  -4.7533  0.2718    -5.0571 -4.5653
      7  -4.7589  0.2040    -5.0563 -4.5945
      8  -4.7549  0.1680    -5.0538 -4.5986
      9  -4.7516  0.1463    -5.0512 -4.5998
     10  -4.7512  0.1328    -5.0506 -4.6029
     11  -4.7514  0.1247    -5.0503 -4.6056
     12  -4.7553  0.1078    -5.0504 -4.6200
     13  -4.7572  0.1000    -5.0504 -4.6281
     14  -4.7588  0.0948    -5.0505 -4.6353
     15  -4.7594  0.0926    -5.0505 -4.6383
     16  -4.7593  0.0920    -5.0504 -4.6383
     17  -4.7605  0.0891    -5.0504 -4.6444
     18  -4.7610  0.0879    -5.0504 -4.6467
     19  -4.7616  0.0864    -5.0505 -4.6502
     20  -4.7619  0.0859    -5.0505 -4.6516
     21  -4.7619  0.0857    -5.0504 -4.6519
     22  -4.7623  0.0849    -5.0505 -4.6540
     23  -4.7619  0.0854    -5.0504 -4.6519
     24  -4.7623  0.0844    -5.0504 -4.6544
     25  -4.7625  0.0841    -5.0504 -4.6553
     26  -4.7624  0.0842    -5.0504 -4.6548
     27  -4.7621  0.0847    -5.0504 -4.6529
     28  -4.7621  0.0846    -5.0504 -4.6532
     29  -4.7624  0.0841    -5.0504 -4.6546
     30  -4.7627  0.0834    -5.0504 -4.6564
     31  -4.7629  0.0830    -5.0504 -4.6577
     32  -4.7629  0.0830    -5.0504 -4.6577
     33  -4.7630  0.0828    -5.0504 -4.6583
     34  -4.7627  0.0832    -5.0504 -4.6564
     35  -4.7629  0.0829    -5.0504 -4.6574
     36  -4.7626  0.0833    -5.0504 -4.6557
     37  -4.7627  0.0832    -5.0504 -4.6562
     38  -4.7626  0.0832    -5.0504 -4.6558
     39  -4.7626  0.0833    -5.0504 -4.6556
     40  -4.7626  0.0833    -5.0504 -4.6557
     41  -4.7626  0.0833    -5.0504 -4.6558

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0071  0.1899
      1   0.1020  0.0586     0.0072  0.1899
      2   0.1011  0.0590     0.0059  0.1898
      3   0.1022  0.0589     0.0065  0.1900
      4   0.0982  0.0604     0.0037  0.1896
      5   0.1089  0.0577     0.0093  0.1911
      6   0.1125  0.0558     0.0150  0.1915
      7   0.1144  0.0544     0.0198  0.1916
      8   0.1164  0.0533     0.0233  0.1918
      9   0.1200  0.0519     0.0274  0.1922
     10   0.1215  0.0510     0.0299  0.1924
     11   0.1228  0.0503     0.0321  0.1925
     12   0.1236  0.0497     0.0345  0.1926
     13   0.1241  0.0493     0.0357  0.1926
     14   0.1245  0.0490     0.0369  0.1926
     15   0.1247  0.0488     0.0374  0.1927
     16   0.1260  0.0482     0.0393  0.1928
     17   0.1264  0.0479     0.0403  0.1928
     18   0.1265  0.0478     0.0408  0.1928
     19   0.1268  0.0476     0.0414  0.1929
     20   0.1269  0.0476     0.0417  0.1929
     21   0.1272  0.0473     0.0423  0.1929
     22   0.1273  0.0472     0.0427  0.1929
     23   0.1290  0.0466     0.0445  0.1931
     24   0.1292  0.0465     0.0449  0.1931
     25   0.1292  0.0464     0.0451  0.1931
     26   0.1302  0.0460     0.0464  0.1932
     27   0.1316  0.0455     0.0481  0.1934
     28   0.1318  0.0453     0.0485  0.1934
     29   0.1319  0.0453     0.0488  0.1934
     30   0.1320  0.0452     0.0491  0.1934
     31   0.1320  0.0451     0.0493  0.1934
     32   0.1325  0.0449     0.0500  0.1935
     33   0.1325  0.0448     0.0501  0.1935
     34   0.1337  0.0444     0.0514  0.1936
     35   0.1338  0.0443     0.0516  0.1936
     36   0.1349  0.0439     0.0529  0.1938
     37   0.1349  0.0439     0.0530  0.1938
     38   0.1355  0.0436     0.0538  0.1939
     39   0.1361  0.0434     0.0547  0.1939
     40   0.1364  0.0432     0.0553  0.1939
     41   0.1366  0.0430     0.0557  0.1940

