Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6428  1.6095    -7.8501 -2.5350
      1  -3.4777  0.8849    -4.7440 -2.4283
      2  -4.1530  0.6206    -4.8739 -3.6900
      3  -3.8646  0.5425    -4.4171 -3.5139
      4  -4.0156  0.5018    -4.4895 -3.7699
      5  -3.9993  0.3880    -4.4609 -3.8018
      6  -3.9509  0.2836    -4.2315 -3.7909
      7  -3.9462  0.2190    -4.2305 -3.8024
      8  -3.9447  0.1749    -4.2299 -3.8140
      9  -3.9400  0.1387    -4.2281 -3.8150
     10  -3.9400  0.1207    -4.2279 -3.8204
     11  -3.9401  0.1101    -4.2278 -3.8238
     12  -3.9403  0.1036    -4.2277 -3.8271
     13  -3.9407  0.0995    -4.2276 -3.8305
     14  -3.9387  0.0932    -4.2260 -3.8301
     15  -3.9393  0.0911    -4.2260 -3.8336
     16  -3.9395  0.0901    -4.2260 -3.8354
     17  -3.9397  0.0893    -4.2259 -3.8370
     18  -3.9389  0.0873    -4.2252 -3.8368
     19  -3.9392  0.0865    -4.2252 -3.8393
     20  -3.9394  0.0861    -4.2252 -3.8406
     21  -3.9396  0.0858    -4.2251 -3.8415
     22  -3.9393  0.0852    -4.2249 -3.8414
     23  -3.9394  0.0848    -4.2249 -3.8425
     24  -3.9392  0.0844    -4.2247 -3.8424
     25  -3.9386  0.0834    -4.2241 -3.8421
     26  -3.9388  0.0830    -4.2241 -3.8435
     27  -3.9390  0.0827    -4.2241 -3.8444
     28  -3.9386  0.0822    -4.2238 -3.8443
     29  -3.9388  0.0819    -4.2238 -3.8455
     30  -3.9389  0.0817    -4.2238 -3.8459
     31  -3.9389  0.0816    -4.2238 -3.8464
     32  -3.9390  0.0815    -4.2238 -3.8468
     33  -3.9386  0.0809    -4.2234 -3.8465
     34  -3.9387  0.0808    -4.2234 -3.8469
     35  -3.9386  0.0806    -4.2233 -3.8469
     36  -3.9386  0.0805    -4.2233 -3.8474
     37  -3.9386  0.0803    -4.2232 -3.8474
     38  -3.9386  0.0802    -4.2232 -3.8479
     39  -3.9386  0.0801    -4.2232 -3.8479
     40  -3.9388  0.0798    -4.2232 -3.8493
     41  -3.9389  0.0796    -4.2232 -3.8499

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0988  0.0592     0.0049  0.1893
      1   0.1017  0.0589     0.0061  0.1898
      2   0.1014  0.0592     0.0048  0.1899
      3   0.1012  0.0593     0.0049  0.1899
      4   0.1016  0.0584     0.0058  0.1896
      5   0.1044  0.0569     0.0113  0.1899
      6   0.1141  0.0543     0.0189  0.1914
      7   0.1152  0.0535     0.0220  0.1915
      8   0.1163  0.0528     0.0246  0.1916
      9   0.1173  0.0520     0.0272  0.1917
     10   0.1178  0.0517     0.0283  0.1917
     11   0.1181  0.0514     0.0291  0.1918
     12   0.1184  0.0512     0.0298  0.1918
     13   0.1187  0.0510     0.0305  0.1918
     14   0.1197  0.0504     0.0326  0.1919
     15   0.1200  0.0502     0.0333  0.1919
     16   0.1202  0.0501     0.0337  0.1920
     17   0.1203  0.0500     0.0341  0.1920
     18   0.1209  0.0496     0.0353  0.1920
     19   0.1211  0.0495     0.0357  0.1920
     20   0.1212  0.0494     0.0360  0.1920
     21   0.1213  0.0493     0.0362  0.1920
     22   0.1215  0.0492     0.0367  0.1921
     23   0.1216  0.0491     0.0369  0.1921
     24   0.1218  0.0490     0.0373  0.1921
     25   0.1223  0.0487     0.0383  0.1921
     26   0.1224  0.0486     0.0385  0.1921
     27   0.1225  0.0486     0.0387  0.1922
     28   0.1228  0.0484     0.0394  0.1922
     29   0.1229  0.0483     0.0396  0.1922
     30   0.1229  0.0483     0.0397  0.1922
     31   0.1230  0.0482     0.0398  0.1922
     32   0.1230  0.0482     0.0399  0.1922
     33   0.1234  0.0480     0.0407  0.1922
     34   0.1234  0.0480     0.0408  0.1922
     35   0.1235  0.0479     0.0411  0.1923
     36   0.1236  0.0479     0.0412  0.1923
     37   0.1237  0.0478     0.0415  0.1923
     38   0.1237  0.0477     0.0416  0.1923
     39   0.1238  0.0477     0.0417  0.1923
     40   0.1239  0.0476     0.0419  0.1923
     41   0.1240  0.0476     0.0421  0.1923

