Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7613  2.0705    -9.1280 -2.6663
      1  -3.8767  1.0503    -5.5264 -2.4719
      2  -3.0626  0.6882    -3.9432 -2.3871
      3  -3.4604  0.5455    -4.0900 -3.1257
      4  -3.6040  0.4665    -4.1638 -3.3983
      5  -3.7631  0.4613    -4.3513 -3.5741
      6  -3.6926  0.3111    -3.9583 -3.5616
      7  -3.6112  0.6502    -4.1811 -3.3075
      8  -3.5093  0.6090    -3.9502 -3.2293
      9  -3.4470  0.4902    -3.8533 -3.2231
     10  -3.4461  0.3749    -3.8300 -3.4085
     11  -3.4289  0.2765    -3.7926 -3.4093
     12  -3.4205  0.2093    -3.7733 -3.4098
     13  -3.3994  0.2007    -3.6760 -3.3362
     14  -3.4080  0.1487    -3.6759 -3.4134
     15  -3.3721  0.3296    -3.6770 -3.1691
     16  -3.3618  0.2570    -3.6735 -3.1738
     17  -3.3741  0.1987    -3.6735 -3.2105
     18  -3.3702  0.1633    -3.6714 -3.2128
     19  -3.3684  0.1403    -3.6702 -3.2151
     20  -3.2852  0.2095    -3.6629 -3.1441
     21  -3.2819  0.1880    -3.6616 -3.1453
     22  -3.2813  0.1745    -3.6611 -3.1466
     23  -3.1420  0.2276    -3.6131 -2.9126
     24  -3.1656  0.1924    -3.6211 -3.0062
     25  -3.1800  0.1676    -3.6260 -3.1229
     26  -3.1490  0.1485    -3.5799 -3.0711
     27  -3.1346  0.1312    -3.5200 -3.0580
     28  -3.1428  0.1145    -3.5288 -3.1333
     29  -3.1491  0.1037    -3.5375 -3.1381
     30  -3.1387  0.0891    -3.4468 -3.1375
     31  -3.1332  0.0785    -3.4044 -3.1373
     32  -3.1239  0.0729    -3.3978 -3.1342
     33  -3.1286  0.0612    -3.3982 -3.1385
     34  -3.1328  0.0530    -3.3990 -3.1418
     35  -3.1309  0.0468    -3.3971 -3.1418
     36  -3.1319  0.0429    -3.3971 -3.1427
     37  -3.1345  0.0414    -3.3983 -3.1441
     38  -3.1329  0.0351    -3.3967 -3.1441
     39  -3.1328  0.0343    -3.3966 -3.1441
     40  -3.1315  0.0287    -3.3953 -3.1440
     41  -3.1321  0.0258    -3.3954 -3.1446

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1021  0.0586     0.0071  0.1899
      2   0.1028  0.0583     0.0081  0.1900
      3   0.1023  0.0588     0.0070  0.1900
      4   0.1046  0.0580     0.0086  0.1903
      5   0.1033  0.0591     0.0071  0.1904
      6   0.1147  0.0552     0.0162  0.1918
      7   0.0541  0.0386     0.0011  0.1262
      8   0.0563  0.0394     0.0019  0.1300
      9   0.0624  0.0403     0.0049  0.1369
     10   0.0679  0.0396     0.0096  0.1409
     11   0.0692  0.0391     0.0126  0.1416
     12   0.0698  0.0388     0.0142  0.1419
     13   0.0719  0.0399     0.0141  0.1456
     14   0.0759  0.0392     0.0183  0.1484
     15   0.0415  0.0232     0.0070  0.0811
     16   0.0429  0.0229     0.0083  0.0820
     17   0.0450  0.0226     0.0106  0.0834
     18   0.0463  0.0225     0.0122  0.0847
     19   0.0475  0.0224     0.0139  0.0857
     20   0.0347  0.0160     0.0087  0.0607
     21   0.0356  0.0159     0.0095  0.0614
     22   0.0361  0.0158     0.0101  0.0617
     23   0.0248  0.0112     0.0051  0.0414
     24   0.0263  0.0111     0.0073  0.0432
     25   0.0274  0.0110     0.0081  0.0444
     26   0.0281  0.0114     0.0082  0.0459
     27   0.0292  0.0117     0.0086  0.0472
     28   0.0301  0.0116     0.0095  0.0477
     29   0.0310  0.0115     0.0106  0.0483
     30   0.0321  0.0117     0.0114  0.0501
     31   0.0330  0.0118     0.0125  0.0513
     32   0.0334  0.0120     0.0124  0.0521
     33   0.0343  0.0120     0.0140  0.0529
     34   0.0355  0.0121     0.0147  0.0541
     35   0.0363  0.0121     0.0152  0.0548
     36   0.0367  0.0120     0.0156  0.0550
     37   0.0375  0.0122     0.0160  0.0563
     38   0.0383  0.0123     0.0166  0.0573
     39   0.0384  0.0122     0.0168  0.0574
     40   0.0393  0.0123     0.0176  0.0586
     41   0.0400  0.0123     0.0184  0.0593

