Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7859  1.5818    -7.4103 -2.5590
      1  -6.1712  0.9476    -8.0095 -5.1153
      2  -6.7908  0.7784    -8.5426 -6.1786
      3  -7.1792  0.7411    -8.8955 -6.7159
      4  -7.7462  0.8173    -8.0399 -7.0533
      5  -7.3681  0.6047    -8.5088 -7.0060
      6  -7.2286  0.4714    -7.8049 -6.9573
      7  -7.2961  0.3888    -7.8122 -7.1525
      8  -7.2634  0.2815    -7.5719 -7.1605
      9  -6.8236  1.2866    -8.7322 -3.7840
     10  -6.9682  1.0595    -8.6284 -4.8690
     11  -7.0582  0.8776    -8.5610 -6.0392
     12  -7.0131  0.7260    -8.1690 -6.2395
     13  -6.6664  0.9292    -8.0533 -5.2287
     14  -6.7214  0.7791    -7.9416 -5.7838
     15  -6.8156  0.6758    -7.9489 -6.1067
     16  -6.9007  0.6045    -7.9927 -6.3091
     17  -7.1485  0.8646    -8.6519 -6.2759
     18  -7.1923  0.7547    -8.6281 -6.4583
     19  -7.2160  0.6865    -8.6145 -6.4963
     20  -7.1193  0.6052    -8.3278 -6.4772
     21  -7.0346  0.5574    -8.1024 -6.4467
     22  -6.9469  0.5190    -7.9262 -6.3562
     23  -7.0112  0.4881    -7.9841 -6.4850
     24  -6.9535  0.4320    -7.7876 -6.4715
     25  -6.9719  0.4112    -7.7896 -6.5033
     26  -7.0192  0.3941    -7.8147 -6.5835
     27  -6.9748  0.3522    -7.7050 -6.5671
     28  -7.0080  0.3379    -7.7254 -6.6568
     29  -7.1718  0.4152    -8.0526 -6.7464
     30  -7.1274  0.3749    -7.9067 -6.7389
     31  -7.0910  0.3422    -7.7962 -6.7328
     32  -7.1227  0.3303    -7.8081 -6.7652
     33  -7.1463  0.3208    -7.8154 -6.7951
     34  -7.1154  0.2933    -7.7608 -6.7872
     35  -7.1490  0.2852    -7.7785 -6.8316
     36  -7.1123  0.2688    -7.7241 -6.8093
     37  -7.1186  0.2626    -7.7225 -6.8235
     38  -7.1485  0.2565    -7.7435 -6.8779
     39  -7.1199  0.2359    -7.6752 -6.8595
     40  -7.0423  0.2306    -7.5462 -6.7867
     41  -7.0631  0.2244    -7.5509 -6.8123

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0592     0.0054  0.1896
      1   0.0984  0.0596     0.0045  0.1893
      2   0.0961  0.0599     0.0045  0.1889
      3   0.0913  0.0601     0.0044  0.1879
      4   0.0607  0.0505     0.0020  0.1660
      5   0.0780  0.0564     0.0027  0.1798
      6   0.0902  0.0573     0.0050  0.1851
      7   0.1014  0.0567     0.0084  0.1882
      8   0.1107  0.0539     0.0162  0.1898
      9   0.0126  0.0118     0.0000  0.0323
     10   0.0142  0.0116     0.0000  0.0334
     11   0.0153  0.0114     0.0001  0.0339
     12   0.0171  0.0116     0.0001  0.0361
     13   0.0105  0.0071     0.0000  0.0204
     14   0.0111  0.0068     0.0001  0.0206
     15   0.0121  0.0069     0.0003  0.0220
     16   0.0130  0.0071     0.0005  0.0236
     17   0.0090  0.0048     0.0001  0.0147
     18   0.0093  0.0046     0.0002  0.0150
     19   0.0095  0.0045     0.0004  0.0151
     20   0.0101  0.0048     0.0005  0.0166
     21   0.0105  0.0050     0.0006  0.0175
     22   0.0108  0.0051     0.0006  0.0180
     23   0.0114  0.0053     0.0007  0.0188
     24   0.0120  0.0054     0.0008  0.0193
     25   0.0123  0.0055     0.0009  0.0196
     26   0.0129  0.0056     0.0010  0.0200
     27   0.0135  0.0057     0.0012  0.0203
     28   0.0141  0.0057     0.0014  0.0206
     29   0.0116  0.0049     0.0008  0.0181
     30   0.0121  0.0049     0.0010  0.0186
     31   0.0126  0.0050     0.0011  0.0190
     32   0.0131  0.0050     0.0012  0.0194
     33   0.0136  0.0050     0.0014  0.0197
     34   0.0140  0.0050     0.0017  0.0199
     35   0.0145  0.0051     0.0019  0.0202
     36   0.0149  0.0051     0.0021  0.0204
     37   0.0152  0.0051     0.0025  0.0205
     38   0.0156  0.0051     0.0029  0.0208
     39   0.0160  0.0051     0.0036  0.0217
     40   0.0150  0.0047     0.0027  0.0202
     41   0.0154  0.0048     0.0032  0.0204

