trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  304 170.00  0.00 800.00 260.00  1
  1  845 470.00  0.00 800.00 520.00  1
  2 1169 650.00  0.00 800.00 520.00  0
  3 1025 570.00  0.00 800.00 520.00  1
  4 1097 610.00  0.00 800.00 520.00  0
  5 1097 620.00  0.00 800.00 260.00  0
  6   13  10.00  0.00 800.00 52.00  1
  7  791 440.00  0.00 800.00 520.00  0
  8    6  10.00  0.00 800.00  6.44  1
  9    5  10.00  0.00 800.00  4.30  1
 10  575 320.00  0.00 800.00 520.00  1
 11  629 350.00  0.00 800.00 520.00  1
 12 1115 620.00  0.00 800.00 520.00  0
 13  683 380.00  0.00 800.00 520.00  1
 14 1079 600.00  0.00 800.00 520.00  0
 15 1043 580.00  0.00 800.00 520.00  1
 16  701 390.00  0.00 800.00 520.00  1
 17 1223 680.00  0.00 800.00 520.00  0
 18 1169 650.00  0.00 800.00 520.00  1
 19 1295 720.00  0.00 800.00 520.00  0
 20 1295 700.00  0.00 800.00 260.00  0
 21  737 410.00  0.00 800.00 520.00  1
 22 1241 690.00  0.00 800.00 520.00  0
 23  791 440.00  0.00 800.00 520.00  1
 24 1241 670.00  0.00 800.00 260.00  0
 25  791 440.00  0.00 800.00 260.00  1
 26 1223 680.00  0.00 800.00 520.00  0
 27  845 470.00  0.00 800.00 520.00  1
 28  827 460.00  0.00 800.00 520.00  1
 29 1151 640.00  0.00 800.00 520.00  0
 30  881 490.00  0.00 800.00 520.00  1
 31 1169 650.00  0.00 800.00 520.00  0
 32  881 470.00  0.00 800.00 260.00  1
 33  863 480.00  0.00 800.00 520.00  1
 34 1133 630.00  0.00 800.00 520.00  0
 35  881 490.00  0.00 800.00 520.00  1
 36 1061 590.00  0.00 800.00 520.00  0
 37 1043 580.00  0.00 800.00 520.00  1
 38 1007 560.00  0.00 800.00 520.00  1
 39  989 550.00  0.00 800.00 520.00  1
 40  971 540.00  0.00 800.00 520.00  1
 41  953 530.00  0.00 800.00 520.00  1
