Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3394  1.2202    -6.5738 -5.7018
      1  -8.2800  0.8201    -3.2953 -7.4881
      2  -8.6549  0.6964    -1.9671 -8.1134
      3  -8.8526  0.6148    -1.2943 -8.4427
      4  -8.9695  0.5328    -0.9549 -8.6899
      5  -8.6366  1.0597    -1.5389 -6.8693
      6  -8.7676  0.8099    -1.4509 -8.2296
      7  -8.8489  0.6272    -1.3724 -8.4724
      8  -8.9050  0.4976    -1.2858 -8.6420
      9  -8.7873  0.5550    -2.1602 -8.4783
     10  -8.7562  0.4804    -3.1502 -8.4751
     11  -8.7325  0.4259    -4.2948 -8.4716
     12  -8.6872  0.3716    -7.8867 -8.4552
     13  -8.7156  0.3036    -7.7784 -8.5232
     14  -8.6838  0.2850    -9.1940 -8.4917
     15  -8.6936  0.2371    -9.1891 -8.5272
     16  -8.7136  0.2189    -9.1965 -8.6257
     17  -8.7175  0.1912    -9.1924 -8.6597
     18  -8.6885  0.2636    -9.2053 -8.4901
     19  -8.6685  0.2220    -9.1627 -8.4831
     20  -8.6729  0.1931    -9.1573 -8.4981
     21  -8.6778  0.1734    -9.1530 -8.5216
     22  -8.6795  0.1605    -9.1486 -8.5360
     23  -8.7124  0.1704    -9.1857 -8.6557
     24  -8.6865  0.1742    -9.1654 -8.5419
     25  -8.6702  0.1530    -9.1232 -8.5303
     26  -8.6802  0.1398    -9.1268 -8.6036
     27  -8.6625  0.1211    -9.0534 -8.5748
     28  -8.6626  0.1176    -9.0512 -8.5777
     29  -8.6749  0.1067    -9.0686 -8.6624
     30  -8.6633  0.0912    -8.9670 -8.6610
     31  -8.6647  0.0865    -8.9602 -8.6630
     32  -8.6673  0.0816    -8.9610 -8.6657
     33  -8.6605  0.0746    -8.9303 -8.6639
     34  -8.6634  0.0689    -8.9305 -8.6668
     35  -8.6633  0.0683    -8.9304 -8.6669
     36  -8.6585  0.0590    -8.9261 -8.6662
     37  -8.6620  0.0523    -8.9267 -8.6693
     38  -8.6591  0.0472    -8.9244 -8.6686
     39  -8.6568  0.0444    -8.9229 -8.6678
     40  -8.6591  0.0376    -8.9231 -8.6700
     41  -8.6569  0.0406    -8.9224 -8.6684

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0595     0.0040  0.1897
      1   0.1015  0.0591     0.0047  0.1898
      2   0.1043  0.0580     0.0074  0.1902
      3   0.1097  0.0567     0.0110  0.1910
      4   0.1163  0.0550     0.0166  0.1921
      5   0.0582  0.0450     0.0001  0.1448
      6   0.0634  0.0442     0.0012  0.1482
      7   0.0689  0.0436     0.0074  0.1520
      8   0.0745  0.0435     0.0123  0.1566
      9   0.0705  0.0439     0.0093  0.1551
     10   0.0777  0.0455     0.0125  0.1633
     11   0.0846  0.0468     0.0154  0.1702
     12   0.0917  0.0478     0.0183  0.1758
     13   0.0975  0.0472     0.0232  0.1786
     14   0.1015  0.0477     0.0248  0.1814
     15   0.1063  0.0467     0.0298  0.1832
     16   0.1101  0.0467     0.0323  0.1851
     17   0.1139  0.0457     0.0368  0.1862
     18   0.0900  0.0424     0.0244  0.1651
     19   0.0953  0.0419     0.0290  0.1686
     20   0.0982  0.0412     0.0326  0.1701
     21   0.1018  0.0407     0.0362  0.1721
     22   0.1040  0.0402     0.0391  0.1733
     23   0.0987  0.0394     0.0361  0.1677
     24   0.0944  0.0384     0.0339  0.1617
     25   0.0984  0.0379     0.0378  0.1644
     26   0.1015  0.0378     0.0408  0.1669
     27   0.1059  0.0375     0.0447  0.1704
     28   0.1062  0.0374     0.0455  0.1705
     29   0.1097  0.0375     0.0483  0.1734
     30   0.1136  0.0371     0.0521  0.1761
     31   0.1158  0.0367     0.0550  0.1773
     32   0.1188  0.0364     0.0576  0.1791
     33   0.1213  0.0364     0.0598  0.1810
     34   0.1233  0.0359     0.0625  0.1820
     35   0.1235  0.0358     0.0628  0.1821
     36   0.1264  0.0353     0.0661  0.1835
     37   0.1291  0.0350     0.0690  0.1849
     38   0.1312  0.0348     0.0708  0.1861
     39   0.1333  0.0347     0.0727  0.1873
     40   0.1357  0.0342     0.0757  0.1884
     41   0.1316  0.0342     0.0722  0.1857

