Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.2215  1.3348    -6.7682 -5.1964
      1  -6.0934  0.8595    -7.2491 -4.7761
      2  -5.6142  0.7121    -6.4394 -4.4642
      3  -6.0215  0.4910    -6.5932 -5.7117
      4  -5.8628  0.4719    -6.3643 -5.5708
      5  -5.8940  0.3331    -6.3446 -5.7360
      6  -5.9066  0.2491    -6.3333 -5.8297
      7  -5.9110  0.1967    -6.3260 -5.8869
      8  -5.9130  0.1636    -6.3213 -5.8965
      9  -5.9136  0.1439    -6.3183 -5.8975
     10  -5.9141  0.1318    -6.3160 -5.8984
     11  -5.9142  0.1249    -6.3144 -5.8988
     12  -5.9144  0.1203    -6.3129 -5.8994
     13  -5.9145  0.1174    -6.3117 -5.8997
     14  -5.9145  0.1155    -6.3107 -5.9000
     15  -5.9144  0.1141    -6.3099 -5.9001
     16  -5.9151  0.1117    -6.3091 -5.9011
     17  -5.9152  0.1104    -6.3082 -5.9014
     18  -5.9151  0.1096    -6.3076 -5.9015
     19  -5.9151  0.1087    -6.3069 -5.9017
     20  -5.9151  0.1079    -6.3063 -5.9018
     21  -5.9151  0.1069    -6.3057 -5.9021
     22  -5.9151  0.1063    -6.3052 -5.9021
     23  -5.9151  0.1056    -6.3047 -5.9022
     24  -5.9155  0.1043    -6.3042 -5.9028
     25  -5.9154  0.1038    -6.3038 -5.9029
     26  -5.9155  0.1031    -6.3033 -5.9030
     27  -5.9156  0.1023    -6.3028 -5.9033
     28  -5.9159  0.1012    -6.3025 -5.9037
     29  -5.9160  0.1005    -6.3020 -5.9039
     30  -5.9160  0.1002    -6.3017 -5.9040
     31  -5.9160  0.0997    -6.3013 -5.9041
     32  -5.9159  0.0994    -6.3010 -5.9041
     33  -5.9159  0.0990    -6.3007 -5.9041
     34  -5.9160  0.0985    -6.3004 -5.9043
     35  -5.9160  0.0982    -6.3001 -5.9043
     36  -5.9160  0.0977    -6.2998 -5.9045
     37  -5.9160  0.0974    -6.2995 -5.9045
     38  -5.9162  0.0967    -6.2992 -5.9048
     39  -5.9162  0.0964    -6.2989 -5.9048
     40  -5.9162  0.0962    -6.2987 -5.9049
     41  -5.9161  0.0960    -6.2985 -5.9049

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1046  0.0592     0.0040  0.1905
      1   0.1004  0.0608     0.0022  0.1901
      2   0.0965  0.0611     0.0025  0.1894
      3   0.1078  0.0596     0.0035  0.1914
      4   0.1067  0.0598     0.0032  0.1912
      5   0.1121  0.0567     0.0118  0.1917
      6   0.1160  0.0545     0.0197  0.1920
      7   0.1180  0.0531     0.0244  0.1922
      8   0.1194  0.0522     0.0277  0.1923
      9   0.1201  0.0516     0.0294  0.1924
     10   0.1208  0.0512     0.0308  0.1924
     11   0.1212  0.0509     0.0317  0.1924
     12   0.1216  0.0506     0.0328  0.1925
     13   0.1219  0.0504     0.0336  0.1925
     14   0.1222  0.0502     0.0342  0.1925
     15   0.1224  0.0501     0.0347  0.1925
     16   0.1230  0.0497     0.0357  0.1926
     17   0.1233  0.0495     0.0362  0.1926
     18   0.1234  0.0494     0.0366  0.1926
     19   0.1236  0.0493     0.0370  0.1926
     20   0.1238  0.0492     0.0373  0.1927
     21   0.1240  0.0491     0.0378  0.1927
     22   0.1241  0.0490     0.0380  0.1927
     23   0.1242  0.0489     0.0384  0.1927
     24   0.1246  0.0487     0.0390  0.1927
     25   0.1247  0.0486     0.0392  0.1927
     26   0.1249  0.0485     0.0396  0.1928
     27   0.1251  0.0484     0.0401  0.1928
     28   0.1254  0.0482     0.0406  0.1928
     29   0.1256  0.0481     0.0410  0.1928
     30   0.1257  0.0480     0.0412  0.1928
     31   0.1258  0.0480     0.0415  0.1928
     32   0.1259  0.0479     0.0416  0.1928
     33   0.1259  0.0479     0.0418  0.1928
     34   0.1261  0.0478     0.0421  0.1929
     35   0.1262  0.0477     0.0422  0.1929
     36   0.1263  0.0476     0.0425  0.1929
     37   0.1264  0.0476     0.0427  0.1929
     38   0.1266  0.0475     0.0430  0.1929
     39   0.1267  0.0474     0.0432  0.1929
     40   0.1267  0.0474     0.0433  0.1929
     41   0.1268  0.0473     0.0434  0.1929

