trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  680 380.00  0.00 800.00 104.00  0
  1  732 410.00  0.00 800.00 26.00  1
  2  679 380.00  0.00 800.00 52.00  1
  3  769 430.00  0.00 800.00 52.00  0
  4  787 440.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  0
  6  661 370.00  0.00 800.00 104.00  0
  7  661 390.00  0.00 800.00 26.00  0
  8 1421 790.00  0.00 800.00 520.00  0
  9 1421 780.00  0.00 800.00 260.00  0
 10  605 340.00  0.00 800.00 21.50  1
 11  588 330.00  0.00 800.00 26.00  1
 12  624 350.00  0.00 800.00 26.00  1
 13  804 450.00  0.00 800.00 26.00  1
 14  769 430.00  0.00 800.00 52.00  0
 15  768 430.00  0.00 800.00 26.00  0
 16  570 320.00  0.00 800.00 26.00  0
 17  443 250.00  0.00 800.00 21.50  1
 18 1421 790.00  0.00 800.00 520.00  0
 19  515 290.00  0.00 800.00 21.50  0
 20 1421 790.00  0.00 800.00 260.00  0
 21 1421 790.00  0.00 800.00 260.00  0
 22  443 250.00  0.00 800.00 21.50  1
 23  461 260.00  0.00 800.00 21.50  0
 24 1421 790.00  0.00 800.00 520.00  0
 25  532 300.00  0.00 800.00 17.20  1
 26  443 250.00  0.00 800.00 21.50  1
 27  966 540.00  0.00 800.00 26.00  0
 28  443 260.00  0.00 800.00 26.00  1
 29  948 530.00  0.00 800.00 26.00  0
 30  443 270.00  0.00 800.00 17.20  1
 31  966 540.00  0.00 800.00 26.00  0
 32  425 240.00  0.00 800.00 21.50  1
 33  966 550.00  0.00 800.00 52.00  0
 34  443 250.00  0.00 800.00 21.50  1
 35  948 530.00  0.00 800.00 26.00  0
 36  984 550.00  0.00 800.00 26.00  0
 37  443 250.00  0.00 800.00 21.50  1
 38  966 540.00  0.00 800.00 26.00  1
 39 1020 570.00  0.00 800.00 26.00  0
 40  443 250.00  0.00 800.00 21.50  0
 41  425 240.00  0.00 800.00 21.50  1
