Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7629  2.0699    -9.1283 -2.6675
      1  -7.3665  1.1819    -6.5252 -5.7344
      2  -6.3130  0.6728    -7.3152 -5.6300
      3  -6.7542  0.5148    -7.5248 -6.3840
      4  -6.4340  0.4575    -6.9780 -6.1774
      5  -6.4666  0.3470    -6.9662 -6.2780
      6  -6.4763  0.2851    -6.9573 -6.3234
      7  -6.4804  0.2466    -6.9508 -6.3531
      8  -6.4841  0.2204    -6.9458 -6.3994
      9  -6.4842  0.2053    -6.9420 -6.4131
     10  -6.4839  0.1952    -6.9388 -6.4242
     11  -6.4842  0.1866    -6.9357 -6.4474
     12  -6.4837  0.1808    -6.9332 -6.4481
     13  -6.4831  0.1764    -6.9310 -6.4484
     14  -6.4826  0.1727    -6.9292 -6.4488
     15  -6.4826  0.1682    -6.9271 -6.4498
     16  -6.4821  0.1653    -6.9256 -6.4501
     17  -6.4821  0.1616    -6.9239 -6.4509
     18  -6.4818  0.1590    -6.9225 -6.4512
     19  -6.4822  0.1553    -6.9210 -6.4524
     20  -6.4819  0.1529    -6.9197 -6.4527
     21  -6.4817  0.1506    -6.9185 -6.4530
     22  -6.4815  0.1486    -6.9174 -6.4532
     23  -6.4813  0.1467    -6.9163 -6.4535
     24  -6.4811  0.1449    -6.9154 -6.4537
     25  -6.4811  0.1430    -6.9144 -6.4541
     26  -6.4808  0.1418    -6.9137 -6.4542
     27  -6.4811  0.1398    -6.9128 -6.4548
     28  -6.4811  0.1382    -6.9119 -6.4551
     29  -6.4809  0.1370    -6.9112 -6.4553
     30  -6.4807  0.1361    -6.9105 -6.4553
     31  -6.4809  0.1345    -6.9098 -6.4559
     32  -6.4808  0.1336    -6.9092 -6.4559
     33  -6.4806  0.1330    -6.9087 -6.4559
     34  -6.4805  0.1323    -6.9083 -6.4560
     35  -6.4804  0.1317    -6.9078 -6.4560
     36  -6.4803  0.1309    -6.9073 -6.4561
     37  -6.4802  0.1303    -6.9068 -6.4561
     38  -6.4800  0.1298    -6.9064 -6.4561
     39  -6.4800  0.1291    -6.9059 -6.4562
     40  -6.4799  0.1285    -6.9054 -6.4563
     41  -6.4798  0.1280    -6.9050 -6.4563

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1026  0.0583     0.0081  0.1899
      1   0.1025  0.0583     0.0082  0.1899
      2   0.1007  0.0589     0.0065  0.1896
      3   0.1003  0.0589     0.0065  0.1895
      4   0.0970  0.0595     0.0045  0.1889
      5   0.1025  0.0574     0.0099  0.1896
      6   0.1052  0.0561     0.0142  0.1899
      7   0.1071  0.0551     0.0171  0.1901
      8   0.1094  0.0542     0.0201  0.1904
      9   0.1102  0.0537     0.0217  0.1905
     10   0.1109  0.0533     0.0230  0.1906
     11   0.1120  0.0528     0.0245  0.1907
     12   0.1126  0.0525     0.0256  0.1908
     13   0.1130  0.0522     0.0265  0.1908
     14   0.1134  0.0520     0.0273  0.1909
     15   0.1141  0.0517     0.0283  0.1909
     16   0.1144  0.0515     0.0289  0.1910
     17   0.1150  0.0512     0.0297  0.1911
     18   0.1154  0.0511     0.0303  0.1911
     19   0.1161  0.0507     0.0312  0.1912
     20   0.1165  0.0506     0.0318  0.1912
     21   0.1168  0.0504     0.0324  0.1913
     22   0.1171  0.0502     0.0329  0.1913
     23   0.1174  0.0501     0.0335  0.1913
     24   0.1177  0.0499     0.0340  0.1914
     25   0.1180  0.0498     0.0346  0.1914
     26   0.1182  0.0497     0.0349  0.1914
     27   0.1186  0.0495     0.0354  0.1915
     28   0.1190  0.0493     0.0359  0.1915
     29   0.1192  0.0492     0.0362  0.1915
     30   0.1193  0.0491     0.0365  0.1915
     31   0.1197  0.0490     0.0370  0.1916
     32   0.1198  0.0489     0.0372  0.1916
     33   0.1199  0.0488     0.0374  0.1916
     34   0.1200  0.0488     0.0376  0.1916
     35   0.1201  0.0487     0.0378  0.1916
     36   0.1202  0.0487     0.0381  0.1916
     37   0.1204  0.0486     0.0383  0.1917
     38   0.1204  0.0485     0.0384  0.1917
     39   0.1206  0.0485     0.0387  0.1917
     40   0.1207  0.0484     0.0390  0.1917
     41   0.1208  0.0483     0.0391  0.1917

