Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.5260  1.3969    -6.7899 -2.5362
      1  -3.4813  0.8806    -4.7501 -2.4290
      2  -4.0040  0.6281    -4.7893 -3.4244
      3  -4.2945  0.5056    -4.9525 -3.9685
      4  -4.5807  0.5226    -5.3169 -4.2844
      5  -5.0141  0.9033    -7.0739 -4.3267
      6  -4.7817  0.6463    -5.7820 -4.3238
      7  -4.6321  0.6578    -5.4712 -4.1783
      8  -4.5431  0.5624    -5.0556 -4.1486
      9  -4.5615  0.4401    -5.0325 -4.3422
     10  -4.5222  0.3459    -4.9095 -4.3474
     11  -4.5192  0.2614    -4.8839 -4.3943
     12  -4.5095  0.2015    -4.8116 -4.4051
     13  -4.5213  0.1552    -4.8165 -4.5175
     14  -4.5102  0.1204    -4.7812 -4.5173
     15  -4.5105  0.0975    -4.7810 -4.5182
     16  -4.5111  0.0822    -4.7809 -4.5191
     17  -4.5161  0.0650    -4.7812 -4.5240
     18  -4.5123  0.0494    -4.7776 -4.5239
     19  -4.5119  0.0439    -4.7774 -4.5239
     20  -4.5139  0.0343    -4.7774 -4.5258
     21  -4.4758  0.1957    -4.7860 -4.2994
     22  -4.4930  0.1619    -4.7866 -4.3433
     23  -4.5031  0.1345    -4.7868 -4.3977
     24  -4.5215  0.1344    -4.8580 -4.5149
     25  -4.5136  0.1101    -4.7871 -4.5146
     26  -4.5175  0.0938    -4.7871 -4.5191
     27  -4.5123  0.0785    -4.7824 -4.5188
     28  -4.5182  0.0721    -4.7843 -4.5230
     29  -4.5164  0.0633    -4.7826 -4.5231
     30  -4.5156  0.0585    -4.7819 -4.5231
     31  -4.5147  0.0542    -4.7809 -4.5232
     32  -4.5141  0.0516    -4.7803 -4.5232
     33  -4.5158  0.0469    -4.7805 -4.5248
     34  -4.5159  0.0460    -4.7805 -4.5249
     35  -4.5140  0.0395    -4.7786 -4.5248
     36  -4.5066  0.0564    -4.7775 -4.5183
     37  -4.5096  0.0487    -4.7777 -4.5212
     38  -4.5135  0.0428    -4.7787 -4.5242
     39  -4.5122  0.0383    -4.7775 -4.5240
     40  -4.5123  0.0374    -4.7775 -4.5242
     41  -4.5125  0.0365    -4.7774 -4.5244

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0593     0.0049  0.1898
      1   0.1012  0.0591     0.0057  0.1898
      2   0.1012  0.0590     0.0059  0.1898
      3   0.1027  0.0588     0.0067  0.1901
      4   0.0955  0.0601     0.0037  0.1887
      5   0.0361  0.0348     0.0001  0.1049
      6   0.0450  0.0367     0.0001  0.1154
      7   0.0422  0.0341     0.0001  0.1063
      8   0.0482  0.0363     0.0006  0.1157
      9   0.0543  0.0365     0.0032  0.1214
     10   0.0598  0.0368     0.0070  0.1267
     11   0.0613  0.0363     0.0096  0.1275
     12   0.0631  0.0358     0.0122  0.1286
     13   0.0673  0.0356     0.0157  0.1322
     14   0.0714  0.0357     0.0187  0.1361
     15   0.0718  0.0355     0.0198  0.1363
     16   0.0722  0.0353     0.0208  0.1365
     17   0.0758  0.0353     0.0236  0.1399
     18   0.0789  0.0351     0.0267  0.1426
     19   0.0791  0.0350     0.0274  0.1427
     20   0.0820  0.0349     0.0300  0.1452
     21   0.0299  0.0136     0.0077  0.0519
     22   0.0316  0.0138     0.0085  0.0537
     23   0.0330  0.0138     0.0094  0.0548
     24   0.0326  0.0138     0.0091  0.0543
     25   0.0339  0.0137     0.0103  0.0551
     26   0.0350  0.0136     0.0115  0.0562
     27   0.0361  0.0136     0.0132  0.0575
     28   0.0372  0.0139     0.0140  0.0591
     29   0.0376  0.0137     0.0145  0.0593
     30   0.0378  0.0136     0.0148  0.0595
     31   0.0382  0.0135     0.0151  0.0596
     32   0.0384  0.0135     0.0154  0.0597
     33   0.0393  0.0135     0.0161  0.0605
     34   0.0394  0.0134     0.0162  0.0605
     35   0.0402  0.0134     0.0170  0.0612
     36   0.0338  0.0110     0.0144  0.0506
     37   0.0346  0.0110     0.0149  0.0514
     38   0.0349  0.0111     0.0151  0.0519
     39   0.0357  0.0111     0.0156  0.0526
     40   0.0357  0.0111     0.0157  0.0527
     41   0.0358  0.0110     0.0158  0.0527

