trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1041 580.00  0.00 800.00 156.00  1
  1 1097 610.00  0.00 800.00 520.00  0
  2  845 470.00  0.00 800.00 520.00  0
  3  737 410.00  0.00 800.00 520.00  0
  4  629 350.00  0.00 800.00 520.00  0
  5  718 400.00  0.00 800.00 260.00  0
  6  662 370.00  0.00 800.00 104.00  1
  7    0  10.00  0.00 800.00  0.43  1
  8  717 400.00  0.00 800.00 156.00  0
  9    0  20.00  0.00 800.00  0.71  1
 10  644 360.00  0.00 800.00 104.00  0
 11    0  30.00  0.00 800.00  0.71  1
 12  661 370.00  0.00 800.00 52.00  1
 13  536 300.00  0.00 800.00 104.00  0
 14    0  10.00  0.00 800.00  0.43  1
 15  607 340.00  0.00 800.00 52.00  1
 16  679 380.00  0.00 800.00 52.00  1
 17  572 320.00  0.00 800.00 104.00  1
 18  734 410.00  0.00 800.00 104.00  0
 19  914 510.00  0.00 800.00 104.00  0
 20  625 350.00  0.00 800.00 52.00  1
 21  896 500.00  0.00 800.00 104.00  0
 22  625 350.00  0.00 800.00 26.00  1
 23  896 480.00  0.00 800.00 52.00  1
 24  968 540.00  0.00 800.00 104.00  0
 25  428 240.00  0.00 800.00 104.00  1
 26  950 530.00  0.00 800.00 104.00  1
 27  446 250.00  0.00 800.00 104.00  1
 28  879 490.00  0.00 800.00 156.00  0
 29  879 470.00  0.00 800.00 104.00  0
 30 1022 570.00  0.00 800.00 104.00  0
 31  410 230.00  0.00 800.00 104.00  1
 32  428 240.00  0.00 800.00 104.00  1
 33  986 550.00  0.00 800.00 104.00  1
 34  933 520.00  0.00 800.00 156.00  1
 35  933 540.00  0.00 800.00 104.00  0
 36  933 500.00  0.00 800.00 260.00  0
 37  500 280.00  0.00 800.00 104.00  1
 38  951 530.00  0.00 800.00 156.00  0
 39  482 270.00  0.00 800.00 104.00  1
 40  464 260.00  0.00 800.00 104.00  1
 41  969 540.00  0.00 800.00 156.00  1
