Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7578  2.0718    -9.1276 -2.6629
      1  -3.8745  1.0515    -5.5265 -2.4704
      2  -3.0749  0.6918    -3.9596 -2.3880
      3  -3.4791  0.5473    -4.1513 -3.1359
      4  -3.6286  0.4696    -4.2052 -3.4159
      5  -3.7772  0.4540    -4.3764 -3.6045
      6  -4.1241  0.7356    -5.4999 -3.7057
      7  -3.9602  0.5204    -4.5781 -3.6997
      8  -4.0281  0.4683    -4.6472 -3.7827
      9  -4.0154  0.3841    -4.5479 -3.8136
     10  -3.9846  0.2742    -4.4520 -3.8139
     11  -3.9500  0.2016    -4.2355 -3.8021
     12  -3.9698  0.1600    -4.2360 -3.9644
     13  -4.4054  0.8089    -5.7996 -3.8237
     14  -4.2893  0.6565    -5.2079 -3.8261
     15  -4.2119  0.5316    -4.9307 -3.8255
     16  -4.1568  0.4349    -4.7612 -3.8211
     17  -4.3454  0.6228    -5.0863 -3.8906
     18  -4.3131  0.5022    -5.0165 -3.9173
     19  -4.2711  0.4185    -4.9138 -3.9156
     20  -4.2854  0.3594    -4.9063 -3.9775
     21  -4.2550  0.3128    -4.7875 -3.9747
     22  -4.2153  0.2820    -4.7552 -3.9674
     23  -4.2444  0.2543    -4.7617 -3.9944
     24  -4.3348  0.2786    -4.8564 -4.0466
     25  -4.3525  0.2517    -4.8651 -4.0914
     26  -4.3310  0.2293    -4.7847 -4.0810
     27  -4.3052  0.2131    -4.7687 -4.0651
     28  -4.3269  0.1990    -4.7725 -4.1216
     29  -4.3902  0.2015    -4.7994 -4.2412
     30  -4.4175  0.1898    -4.8400 -4.2553
     31  -4.4441  0.1789    -4.8761 -4.2696
     32  -4.4145  0.1731    -4.7855 -4.2606
     33  -4.3627  0.1757    -4.7729 -4.2467
     34  -4.4199  0.1795    -4.7875 -4.2614
     35  -4.4385  0.1686    -4.7895 -4.2721
     36  -4.3983  0.1738    -4.7800 -4.2580
     37  -4.4244  0.1655    -4.7837 -4.2687
     38  -4.4428  0.1563    -4.7857 -4.2789
     39  -4.4454  0.1513    -4.7853 -4.2815
     40  -4.4632  0.1422    -4.7872 -4.2953
     41  -4.4650  0.1389    -4.7869 -4.2979

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1018  0.0588     0.0067  0.1899
      2   0.1019  0.0585     0.0075  0.1898
      3   0.1013  0.0589     0.0066  0.1898
      4   0.1038  0.0581     0.0081  0.1901
      5   0.1016  0.0585     0.0073  0.1897
      6   0.0498  0.0420     0.0008  0.1335
      7   0.0595  0.0429     0.0030  0.1426
      8   0.0647  0.0452     0.0039  0.1515
      9   0.0675  0.0448     0.0064  0.1532
     10   0.0694  0.0442     0.0093  0.1542
     11   0.0761  0.0439     0.0140  0.1588
     12   0.0825  0.0443     0.0166  0.1640
     13   0.0141  0.0091     0.0001  0.0274
     14   0.0157  0.0092     0.0001  0.0294
     15   0.0170  0.0092     0.0008  0.0310
     16   0.0183  0.0092     0.0015  0.0322
     17   0.0133  0.0069     0.0002  0.0223
     18   0.0136  0.0066     0.0007  0.0225
     19   0.0144  0.0066     0.0010  0.0234
     20   0.0150  0.0066     0.0013  0.0241
     21   0.0157  0.0065     0.0017  0.0248
     22   0.0164  0.0066     0.0021  0.0256
     23   0.0171  0.0067     0.0026  0.0262
     24   0.0156  0.0061     0.0018  0.0238
     25   0.0161  0.0061     0.0023  0.0245
     26   0.0167  0.0061     0.0028  0.0251
     27   0.0173  0.0062     0.0035  0.0256
     28   0.0179  0.0062     0.0044  0.0261
     29   0.0173  0.0061     0.0036  0.0255
     30   0.0178  0.0062     0.0043  0.0261
     31   0.0184  0.0063     0.0051  0.0266
     32   0.0187  0.0063     0.0059  0.0268
     33   0.0181  0.0060     0.0052  0.0261
     34   0.0172  0.0058     0.0039  0.0250
     35   0.0177  0.0059     0.0047  0.0256
     36   0.0172  0.0057     0.0043  0.0248
     37   0.0176  0.0058     0.0048  0.0253
     38   0.0181  0.0058     0.0057  0.0258
     39   0.0183  0.0058     0.0068  0.0259
     40   0.0188  0.0059     0.0071  0.0263
     41   0.0190  0.0058     0.0072  0.0264

