Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7673  2.0685    -9.1289 -2.6707
      1  -4.0179  1.1119    -5.7888 -2.4887
      2  -3.0630  0.6878    -3.9381 -2.3878
      3  -3.4602  0.5415    -4.0494 -3.1358
      4  -3.2902  0.4529    -3.6829 -3.0400
      5  -3.1481  0.4317    -3.5328 -2.9232
      6  -3.0438  0.8094    -3.6467 -2.5718
      7  -2.9285  0.7463    -3.3936 -2.4947
      8  -2.9403  0.6068    -3.3729 -2.6607
      9  -2.8827  0.4835    -3.2448 -2.6516
     10  -2.8840  0.3710    -3.2247 -2.8127
     11  -2.8612  0.2807    -3.1258 -2.8186
     12  -2.8645  0.2119    -3.1255 -2.8625
     13  -2.8606  0.4914    -3.1283 -2.6291
     14  -2.8669  0.3898    -3.1271 -2.7099
     15  -2.8671  0.3013    -3.1262 -2.8444
     16  -2.8544  0.2901    -3.1217 -2.7554
     17  -2.8562  0.2196    -3.1212 -2.8571
     18  -2.8539  0.1633    -3.1207 -2.8596
     19  -2.8563  0.1240    -3.1206 -2.8644
     20  -2.8568  0.0936    -3.1203 -2.8663
     21  -2.8570  0.0715    -3.1201 -2.8675
     22  -2.8552  0.0540    -3.1189 -2.8674
     23  -2.8543  0.0421    -3.1182 -2.8673
     24  -2.8551  0.0317    -3.1182 -2.8683
     25  -2.8552  0.0257    -3.1182 -2.8684
     26  -2.8548  0.0207    -3.1179 -2.8684
     27  -2.8548  0.0181    -3.1179 -2.8684
     28  -2.8513  0.0417    -3.1178 -2.8648
     29  -2.8534  0.0307    -3.1179 -2.8669
     30  -2.8506  0.0420    -3.1176 -2.8643
     31  -2.8513  0.0371    -3.1177 -2.8650
     32  -2.8522  0.0319    -3.1177 -2.8660
     33  -2.8529  0.0276    -3.1177 -2.8667
     34  -2.8524  0.0289    -3.1176 -2.8663
     35  -2.8535  0.0230    -3.1177 -2.8673
     36  -2.8538  0.0209    -3.1177 -2.8676
     37  -2.8469  0.0482    -3.1174 -2.8608
     38  -2.8483  0.0439    -3.1174 -2.8622
     39  -2.8435  0.0560    -3.1171 -2.8574
     40  -2.8442  0.0543    -3.1172 -2.8581
     41  -2.8454  0.0513    -3.1172 -2.8594

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1050  0.0574     0.0097  0.1902
      1   0.1051  0.0574     0.0096  0.1902
      2   0.1060  0.0573     0.0099  0.1904
      3   0.1053  0.0577     0.0088  0.1903
      4   0.1084  0.0566     0.0124  0.1908
      5   0.1074  0.0568     0.0122  0.1906
      6   0.0499  0.0382     0.0001  0.1228
      7   0.0508  0.0389     0.0010  0.1263
      8   0.0590  0.0401     0.0040  0.1349
      9   0.0648  0.0411     0.0075  0.1416
     10   0.0706  0.0405     0.0117  0.1457
     11   0.0751  0.0403     0.0153  0.1493
     12   0.0795  0.0396     0.0206  0.1522
     13   0.0438  0.0245     0.0063  0.0852
     14   0.0478  0.0245     0.0092  0.0887
     15   0.0509  0.0242     0.0126  0.0912
     16   0.0513  0.0244     0.0129  0.0922
     17   0.0538  0.0240     0.0158  0.0941
     18   0.0546  0.0237     0.0175  0.0945
     19   0.0567  0.0235     0.0202  0.0961
     20   0.0580  0.0233     0.0218  0.0971
     21   0.0591  0.0231     0.0231  0.0981
     22   0.0607  0.0230     0.0249  0.0996
     23   0.0622  0.0230     0.0268  0.1011
     24   0.0638  0.0230     0.0284  0.1025
     25   0.0640  0.0229     0.0287  0.1026
     26   0.0654  0.0229     0.0299  0.1041
     27   0.0655  0.0229     0.0300  0.1041
     28   0.0515  0.0171     0.0229  0.0792
     29   0.0527  0.0171     0.0241  0.0803
     30   0.0504  0.0163     0.0228  0.0759
     31   0.0507  0.0162     0.0233  0.0762
     32   0.0512  0.0161     0.0240  0.0766
     33   0.0516  0.0160     0.0246  0.0770
     34   0.0528  0.0162     0.0257  0.0788
     35   0.0535  0.0161     0.0268  0.0794
     36   0.0538  0.0160     0.0274  0.0795
     37   0.0458  0.0133     0.0224  0.0665
     38   0.0462  0.0132     0.0228  0.0668
     39   0.0464  0.0133     0.0229  0.0671
     40   0.0466  0.0133     0.0232  0.0672
     41   0.0468  0.0132     0.0235  0.0674

