trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 400, 0.0, 800, 156
6.0, 200, 0.0, 800, 156
7.0, 100, 0.0, 800, 156
8.0, 50, 0.0, 800, 156
9.0, 75, 0.0, 800, 156
10.0, 87, 0.0, 800, 156
11.0, 800, 2.0, 400, 0
12.0, 800, 2.0, 600, 0
13.0, 800, 2.0, 700, 0
14.0, 800, 2.0, 750, 0
15.0, 800, 2.0, 725, 0
16.0, 800, 2.0, 737, 0
17.0, 800, 4.0, 400, 0
18.0, 800, 4.0, 600, 0
19.0, 800, 4.0, 700, 0
20.0, 800, 4.0, 650, 0
21.0, 800, 4.0, 675, 0
22.0, 800, 4.0, 687, 0
23.0, 400, 0.0, 800, 520
24.0, 200, 0.0, 800, 520
25.0, 100, 0.0, 800, 520
26.0, 150, 0.0, 800, 520
27.0, 175, 0.0, 800, 520
28.0, 187, 0.0, 800, 520
29.0, 400, 0.0, 800, 52
30.0, 600, 0.0, 800, 52
31.0, 700, 0.0, 800, 52
32.0, 650, 0.0, 800, 52
33.0, 675, 0.0, 800, 52
34.0, 687, 0.0, 800, 52
35.0, 800, 26.0, 400, 0
36.0, 800, 26.0, 600, 0
37.0, 800, 26.0, 700, 0
38.0, 800, 26.0, 650, 0
39.0, 800, 26.0, 675, 0
40.0, 800, 26.0, 687, 0
41.0, 400, 0.0, 800, 1
42.0, 600, 0.0, 800, 1
43.0, 700, 0.0, 800, 1
44.0, 750, 0.0, 800, 1
45.0, 775, 0.0, 800, 1
46.0, 787, 0.0, 800, 1
