trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1308 730.00  0.00 800.00 26.00  0
  1  679 380.00  0.00 800.00 52.00  1
  2  663 370.00  0.00 800.00 156.00  1
  3  700 390.00  0.00 800.00 260.00  1
  4  647 360.00  0.00 800.00 520.00  0
  5  790 440.00  0.00 800.00 260.00  1
  6  683 380.00  0.00 800.00 520.00  0
  7  772 430.00  0.00 800.00 260.00  0
  8  808 450.00  0.00 800.00 260.00  0
  9  628 350.00  0.00 800.00 260.00  1
 10  808 440.00  0.00 800.00 520.00  0
 11  808 430.00  0.00 800.00 156.00  1
 12  808 430.00  0.00 800.00 520.00  0
 13  808 460.00  0.00 800.00 520.00  0
 14  808 470.00  0.00 800.00 156.00  0
 15  646 360.00  0.00 800.00 260.00  1
 16  646 350.00  0.00 800.00 520.00  0
 17  646 340.00  0.00 800.00 156.00  1
 18  664 370.00  0.00 800.00 260.00  1
 19  826 460.00  0.00 800.00 260.00  1
 20  826 450.00  0.00 800.00 520.00  0
 21  826 450.00  0.00 800.00 156.00  1
 22  826 480.00  0.00 800.00 156.00  0
 23  862 480.00  0.00 800.00 260.00  0
 24  862 490.00  0.00 800.00 156.00  1
 25  862 460.00  0.00 800.00 520.00  0
 26  844 470.00  0.00 800.00 260.00  0
 27  862 460.00  0.00 800.00 156.00  0
 28  592 330.00  0.00 800.00 260.00  0
 29  556 310.00  0.00 800.00 260.00  0
 30  573 320.00  0.00 800.00 156.00  0
 31    0  10.00  0.00 800.00  0.43  1
 32  447 250.00  0.00 800.00 156.00  1
 33  465 260.00  0.00 800.00 156.00  1
 34  501 280.00  0.00 800.00 156.00  1
 35  519 290.00  0.00 800.00 156.00  1
 36  537 300.00  0.00 800.00 156.00  1
 37  519 300.00  0.00 800.00 104.00  1
 38  537 310.00  0.00 800.00 104.00  1
 39  898 500.00  0.00 800.00 260.00  0
 40  573 320.00  0.00 800.00 156.00  0
 41  501 280.00  0.00 800.00 156.00  1
