Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.1334  1.3515    -6.7123 -2.4854
      1  -5.0109  1.0767    -7.6176 -4.0063
      2  -5.7380  1.0772    -8.5130 -4.9368
      3  -6.5059  1.2091    -9.0543 -5.4506
      4  -5.7222  0.5805    -6.5958 -5.3587
      5  -5.9912  0.7316    -7.5062 -5.5204
      6  -5.8607  0.5012    -6.4299 -5.6024
      7  -5.6873  0.6647    -6.5186 -5.1027
      8  -5.6141  0.5731    -6.1626 -5.1379
      9  -5.6473  0.4398    -6.1404 -5.4369
     10  -5.6384  0.3342    -6.1080 -5.4788
     11  -5.6496  0.2551    -6.1002 -5.6189
     12  -5.6451  0.2014    -6.0843 -5.6200
     13  -5.6432  0.1674    -6.0761 -5.6206
     14  -5.5670  0.2971    -6.0121 -5.3592
     15  -5.6034  0.2393    -6.0278 -5.4209
     16  -5.5938  0.1963    -5.9385 -5.4238
     17  -5.5985  0.1628    -5.9327 -5.4415
     18  -5.6187  0.1324    -5.9576 -5.5604
     19  -5.6754  0.2092    -6.1271 -5.6210
     20  -5.6707  0.1782    -6.1191 -5.6216
     21  -5.6796  0.1594    -6.1218 -5.6277
     22  -5.6372  0.1751    -6.0742 -5.5534
     23  -5.6236  0.1473    -6.0166 -5.5440
     24  -5.6384  0.1344    -6.0466 -5.6229
     25  -5.6363  0.1190    -6.0352 -5.6232
     26  -5.6253  0.1007    -5.9496 -5.6225
     27  -5.5982  0.1369    -5.8919 -5.4595
     28  -5.5349  0.2174    -5.8876 -5.3643
     29  -5.4466  0.3101    -5.8804 -5.1990
     30  -5.3375  0.5640    -5.8915 -4.8663
     31  -5.3307  0.4474    -5.8755 -4.9208
     32  -5.3484  0.3695    -5.8710 -5.0274
     33  -5.3646  0.3110    -5.8694 -5.0864
     34  -5.3801  0.2682    -5.8694 -5.1171
     35  -5.3936  0.2370    -5.8700 -5.1490
     36  -5.4055  0.2144    -5.8709 -5.1840
     37  -5.4104  0.1995    -5.8706 -5.2064
     38  -5.4150  0.1892    -5.8703 -5.2302
     39  -5.4023  0.1791    -5.8603 -5.2227
     40  -5.3377  0.2145    -5.8411 -5.1077
     41  -5.3490  0.2006    -5.8434 -5.1247

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0972  0.0603     0.0030  0.1892
      1   0.0949  0.0608     0.0028  0.1889
      2   0.0854  0.0614     0.0017  0.1868
      3   0.0583  0.0544     0.0005  0.1729
      4   0.0864  0.0597     0.0011  0.1858
      5   0.0590  0.0494     0.0001  0.1564
      6   0.0704  0.0496     0.0012  0.1638
      7   0.0458  0.0381     0.0001  0.1186
      8   0.0522  0.0406     0.0001  0.1295
      9   0.0586  0.0404     0.0021  0.1348
     10   0.0609  0.0397     0.0064  0.1361
     11   0.0641  0.0392     0.0101  0.1382
     12   0.0654  0.0388     0.0126  0.1390
     13   0.0661  0.0385     0.0141  0.1394
     14   0.0360  0.0210     0.0053  0.0726
     15   0.0393  0.0216     0.0077  0.0764
     16   0.0413  0.0216     0.0091  0.0785
     17   0.0420  0.0214     0.0103  0.0790
     18   0.0449  0.0219     0.0122  0.0823
     19   0.0314  0.0147     0.0078  0.0549
     20   0.0320  0.0145     0.0085  0.0552
     21   0.0333  0.0145     0.0094  0.0568
     22   0.0293  0.0129     0.0078  0.0495
     23   0.0307  0.0130     0.0086  0.0512
     24   0.0319  0.0132     0.0092  0.0529
     25   0.0322  0.0131     0.0097  0.0531
     26   0.0336  0.0132     0.0108  0.0544
     27   0.0275  0.0109     0.0081  0.0441
     28   0.0208  0.0085     0.0042  0.0330
     29   0.0163  0.0070     0.0016  0.0258
     30   0.0108  0.0055     0.0001  0.0180
     31   0.0112  0.0052     0.0004  0.0181
     32   0.0118  0.0052     0.0006  0.0186
     33   0.0123  0.0051     0.0008  0.0189
     34   0.0129  0.0051     0.0010  0.0192
     35   0.0133  0.0050     0.0013  0.0195
     36   0.0138  0.0050     0.0015  0.0198
     37   0.0141  0.0049     0.0017  0.0199
     38   0.0143  0.0049     0.0019  0.0200
     39   0.0148  0.0049     0.0023  0.0202
     40   0.0121  0.0043     0.0011  0.0169
     41   0.0125  0.0042     0.0012  0.0174

