trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  690 390.00  0.00 800.00  6.44  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  1
  3    0  10.00  0.00 800.00  0.43  1
  4  753 420.00  0.00 800.00 156.00  0
  5 1421 790.00  0.00 800.00 520.00  0
  6  733 410.00  0.00 800.00 52.00  0
  7 1421 790.00  0.00 800.00 260.00  0
  8  767 430.00  0.00 800.00 21.50  0
  9  820 460.00  0.00 800.00 17.20  0
 10  802 450.00  0.00 800.00 17.20  0
 11  873 490.00  0.00 800.00 12.90  0
 12  837 470.00  0.00 800.00 12.90  0
 13  837 470.00  0.00 800.00 17.20  0
 14  801 450.00  0.00 800.00 12.90  0
 15  801 460.00  0.00 800.00 10.80  0
 16  783 440.00  0.00 800.00 12.90  0
 17  836 470.00  0.00 800.00 10.80  1
 18  873 490.00  0.00 800.00 12.90  0
 19  855 480.00  0.00 800.00 12.90  0
 20  855 500.00  0.00 800.00 10.80  1
 21  963 540.00  0.00 800.00 12.90  1
 22 1071 600.00  0.00 800.00 12.90  1
 23 1421 790.00  0.00 800.00 520.00  0
 24 1421 770.00  0.00 800.00 260.00  0
 25 1421 790.00  0.00 800.00 260.00  0
 26  387 220.00  0.00 800.00 12.90  1
 27 1035 580.00  0.00 800.00 12.90  0
 28  405 230.00  0.00 800.00 12.90  1
 29  369 210.00  0.00 800.00 12.90  1
 30  405 250.00  0.00 800.00 10.80  1
 31  387 220.00  0.00 800.00 12.90  1
 32  387 200.00  0.00 800.00 17.20  1
 33  387 220.00  0.00 800.00 17.20  0
 34 1017 570.00  0.00 800.00 12.90  1
 35  892 500.00  0.00 800.00 17.20  0
 36  441 250.00  0.00 800.00 12.90  1
 37  441 270.00  0.00 800.00 10.80  1
 38  928 520.00  0.00 800.00 17.20  0
 39  387 220.00  0.00 800.00 12.90  0
 40  963 540.00  0.00 800.00 12.90  1
 41  855 480.00  0.00 800.00 12.90  0
