Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4123  2.1766    -9.0791 -2.4747
      1  -5.2072  2.2117    -9.0438 -2.4335
      2  -4.9544  2.2283    -8.9909 -2.4037
      3  -4.6988  2.2160    -8.9228 -2.3847
      4  -3.8489  1.8569    -8.2982 -2.3584
      5  -3.5287  1.6038    -7.5407 -2.3516
      6  -3.0990  1.2962    -6.2953 -2.3405
      7  -2.9429  1.0469    -4.9336 -2.3386
      8  -2.7186  0.8539    -3.9699 -2.3310
      9  -2.5876  0.6900    -3.4392 -2.3269
     10  -2.5037  0.5503    -3.1547 -2.3243
     11  -2.4474  0.4376    -3.0286 -2.3225
     12  -2.4072  0.3482    -2.8796 -2.3210
     13  -2.3860  0.2712    -2.8373 -2.3204
     14  -2.3640  0.2173    -2.8042 -2.3194
     15  -2.3454  0.1758    -2.7641 -2.3185
     16  -2.3341  0.1407    -2.7255 -2.3179
     17  -2.3802  0.2352    -2.8168 -2.3206
     18  -2.3689  0.1917    -2.8041 -2.3201
     19  -2.3600  0.1600    -2.7923 -2.3197
     20  -2.4073  0.2518    -2.8348 -2.3229
     21  -2.4828  0.4825    -3.0007 -2.3263
     22  -2.6704  0.9256    -3.5678 -2.3310
     23  -2.5807  0.6920    -3.1309 -2.3302
     24  -2.5327  0.5207    -3.0990 -2.3298
     25  -2.5078  0.4022    -3.0825 -2.3296
     26  -2.5138  0.3531    -3.0892 -2.3315
     27  -2.4941  0.3018    -3.0647 -2.3303
     28  -2.5062  0.2780    -3.0757 -2.3324
     29  -2.5177  0.2598    -3.0842 -2.3347
     30  -2.5304  0.2478    -3.0920 -2.3373
     31  -2.5441  0.2402    -3.0992 -2.3405
     32  -2.5616  0.2363    -3.1074 -2.3451
     33  -2.4981  0.2337    -3.0624 -2.3326
     34  -2.5621  0.2910    -3.1247 -2.3408
     35  -2.5401  0.2646    -3.1039 -2.3381
     36  -2.5570  0.2566    -3.1139 -2.3418
     37  -2.5726  0.2503    -3.1217 -2.3459
     38  -2.5550  0.2353    -3.1048 -2.3432
     39  -2.4977  0.2376    -3.0603 -2.3324
     40  -2.5495  0.2781    -3.1067 -2.3399
     41  -2.5222  0.2579    -3.0817 -2.3359

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0022  0.0053     0.0000  0.0085
      1   0.0035  0.0064     0.0000  0.0123
      2   0.0052  0.0072     0.0000  0.0150
      3   0.0068  0.0076     0.0000  0.0179
      4   0.0084  0.0086     0.0000  0.0215
      5   0.0097  0.0086     0.0000  0.0233
      6   0.0114  0.0093     0.0000  0.0263
      7   0.0121  0.0091     0.0001  0.0267
      8   0.0138  0.0100     0.0002  0.0303
      9   0.0155  0.0106     0.0005  0.0329
     10   0.0170  0.0111     0.0009  0.0347
     11   0.0186  0.0114     0.0012  0.0373
     12   0.0201  0.0118     0.0017  0.0394
     13   0.0211  0.0118     0.0022  0.0402
     14   0.0225  0.0121     0.0029  0.0419
     15   0.0241  0.0125     0.0039  0.0446
     16   0.0254  0.0128     0.0052  0.0463
     17   0.0182  0.0086     0.0021  0.0311
     18   0.0190  0.0086     0.0027  0.0320
     19   0.0198  0.0086     0.0034  0.0327
     20   0.0154  0.0069     0.0015  0.0252
     21   0.0107  0.0050     0.0006  0.0174
     22   0.0077  0.0034     0.0001  0.0120
     23   0.0080  0.0032     0.0002  0.0121
     24   0.0081  0.0030     0.0004  0.0121
     25   0.0082  0.0030     0.0004  0.0122
     26   0.0084  0.0031     0.0005  0.0125
     27   0.0086  0.0033     0.0005  0.0128
     28   0.0089  0.0035     0.0005  0.0130
     29   0.0092  0.0036     0.0006  0.0133
     30   0.0095  0.0038     0.0006  0.0135
     31   0.0099  0.0039     0.0006  0.0136
     32   0.0103  0.0041     0.0007  0.0138
     33   0.0089  0.0033     0.0006  0.0129
     34   0.0078  0.0023     0.0005  0.0109
     35   0.0079  0.0024     0.0005  0.0114
     36   0.0081  0.0026     0.0005  0.0118
     37   0.0083  0.0028     0.0005  0.0121
     38   0.0085  0.0029     0.0005  0.0124
     39   0.0076  0.0019     0.0005  0.0098
     40   0.0072  0.0014     0.0004  0.0069
     41   0.0073  0.0015     0.0005  0.0070

