trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  839 470.00  0.00 800.00 21.50  0
  1  676 380.00  0.00 800.00 17.20  0
  2  675 380.00  0.00 800.00 12.90  1
  3  676 380.00  0.00 800.00 17.20  0
  4  657 370.00  0.00 800.00 12.90  0
  5 1346 750.00  0.00 800.00 104.00  0
  6  675 380.00  0.00 800.00 12.90  1
  7  785 440.00  0.00 800.00 21.50  0
  8  710 400.00  0.00 800.00 10.80  1
  9  710 400.00  0.00 800.00 12.90  0
 10  710 410.00  0.00 800.00 12.90  0
 11  657 370.00  0.00 800.00 12.90  1
 12  710 400.00  0.00 800.00 12.90  1
 13  692 390.00  0.00 800.00 10.80  0
 14 1418 790.00  0.00 800.00 104.00  1
 15 1420 790.00  0.00 800.00 260.00  0
 16 1420 790.00  0.00 800.00 520.00  0
 17 1421 790.00  0.00 800.00 520.00  0
 18 1421 780.00  0.00 800.00 260.00  0
 19 1421 770.00  0.00 800.00 260.00  0
 20 1421 790.00  0.00 800.00 260.00  0
 21 1421 790.00  0.00 800.00 260.00  0
 22 1421 780.00  0.00 800.00 260.00  0
 23 1421 790.00  0.00 800.00 260.00  0
 24 1421 790.00  0.00 800.00 260.00  0
 25 1421 790.00  0.00 800.00 260.00  0
 26 1421 780.00  0.00 800.00 260.00  0
 27 1421 790.00  0.00 800.00 260.00  0
 28 1421 790.00  0.00 800.00 260.00  0
 29  748 420.00  0.00 800.00 17.20  0
 30  801 450.00  0.00 800.00 12.90  1
 31  730 410.00  0.00 800.00 17.20  1
 32  712 400.00  0.00 800.00 17.20  1
 33  748 420.00  0.00 800.00 17.20  1
 34  766 430.00  0.00 800.00 17.20  1
 35 1421 790.00  0.00 800.00 520.00  0
 36  713 400.00  0.00 800.00 21.50  0
 37  748 420.00  0.00 800.00 17.20  1
 38  713 400.00  0.00 800.00 17.20  1
 39  731 410.00  0.00 800.00 21.50  0
 40  713 380.00  0.00 800.00 26.00  0
 41 1421 790.00  0.00 800.00 520.00  0
