Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5216  1.1428    -5.7180 -2.4210
      1  -2.9062  0.9135    -3.9234 -2.3606
      2  -3.1613  0.8556    -4.1760 -2.7427
      3  -2.9960  0.8184    -3.6265 -2.6429
      4  -3.1168  1.3707    -7.0390 -2.4178
      5  -3.3531  1.4801    -7.5710 -2.5445
      6  -3.1055  1.1476    -6.0384 -2.5372
      7  -3.1606  1.4253    -7.2415 -2.4088
      8  -2.9350  1.0960    -5.4236 -2.4028
      9  -2.7985  0.8419    -3.4515 -2.3999
     10  -2.7094  0.7676    -3.1834 -2.3792
     11  -2.6819  0.6138    -3.1141 -2.4146
     12  -2.8504  0.8418    -3.5178 -2.4554
     13  -2.7708  0.6391    -3.2030 -2.4566
     14  -2.8384  0.6301    -3.2851 -2.5758
     15  -2.8684  0.5580    -3.2862 -2.6108
     16  -2.8713  0.4543    -3.2561 -2.6500
     17  -2.8384  0.4687    -3.1313 -2.6159
     18  -2.8526  0.3879    -3.1305 -2.6551
     19  -2.8445  0.2961    -3.1284 -2.6731
     20  -2.8430  0.2297    -3.1271 -2.6959
     21  -2.8173  0.2422    -3.1223 -2.6458
     22  -2.7852  0.5789    -3.2127 -2.5889
     23  -2.7434  0.4453    -3.1237 -2.5890
     24  -2.7161  0.3485    -3.1136 -2.5891
     25  -2.6733  0.3185    -3.0980 -2.5847
     26  -2.6408  0.2733    -3.0759 -2.5829
     27  -2.6183  0.2254    -3.0466 -2.5825
     28  -2.6037  0.1822    -3.0099 -2.5826
     29  -2.5843  0.1709    -2.8740 -2.5764
     30  -2.5601  0.3689    -2.8550 -2.3694
     31  -2.5599  0.6802    -2.9624 -2.3332
     32  -2.5119  0.5022    -2.8550 -2.3327
     33  -2.4986  0.3977    -2.8522 -2.3345
     34  -2.4943  0.3197    -2.8510 -2.3366
     35  -2.4735  0.5199    -2.8520 -2.3255
     36  -2.4450  0.4006    -2.8427 -2.3250
     37  -2.4365  0.3213    -2.8409 -2.3255
     38  -2.4560  0.5871    -2.8466 -2.3219
     39  -2.4206  0.4329    -2.8354 -2.3217
     40  -2.4021  0.3242    -2.8296 -2.3216
     41  -2.3888  0.2613    -2.8212 -2.3211

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0958  0.0614     0.0001  0.1891
      1   0.0986  0.0606     0.0001  0.1895
      2   0.0973  0.0610     0.0001  0.1894
      3   0.0980  0.0604     0.0001  0.1893
      4   0.0436  0.0399     0.0000  0.1212
      5   0.0381  0.0373     0.0000  0.1096
      6   0.0421  0.0370     0.0000  0.1128
      7   0.0257  0.0236     0.0000  0.0683
      8   0.0280  0.0233     0.0001  0.0700
      9   0.0309  0.0232     0.0001  0.0726
     10   0.0327  0.0242     0.0006  0.0764
     11   0.0364  0.0248     0.0021  0.0806
     12   0.0258  0.0176     0.0001  0.0555
     13   0.0276  0.0174     0.0014  0.0570
     14   0.0288  0.0182     0.0014  0.0599
     15   0.0317  0.0193     0.0022  0.0645
     16   0.0347  0.0197     0.0038  0.0677
     17   0.0331  0.0186     0.0035  0.0642
     18   0.0359  0.0191     0.0054  0.0675
     19   0.0373  0.0188     0.0075  0.0682
     20   0.0386  0.0185     0.0088  0.0689
     21   0.0372  0.0176     0.0087  0.0662
     22   0.0215  0.0112     0.0015  0.0386
     23   0.0226  0.0110     0.0026  0.0394
     24   0.0237  0.0108     0.0038  0.0401
     25   0.0245  0.0111     0.0044  0.0411
     26   0.0257  0.0114     0.0055  0.0431
     27   0.0270  0.0116     0.0070  0.0448
     28   0.0282  0.0116     0.0077  0.0461
     29   0.0285  0.0119     0.0076  0.0466
     30   0.0188  0.0087     0.0020  0.0317
     31   0.0126  0.0061     0.0004  0.0202
     32   0.0128  0.0059     0.0007  0.0202
     33   0.0134  0.0059     0.0010  0.0205
     34   0.0139  0.0059     0.0012  0.0208
     35   0.0106  0.0045     0.0005  0.0151
     36   0.0110  0.0044     0.0007  0.0157
     37   0.0113  0.0044     0.0008  0.0163
     38   0.0086  0.0034     0.0004  0.0127
     39   0.0087  0.0033     0.0005  0.0127
     40   0.0088  0.0033     0.0005  0.0127
     41   0.0090  0.0034     0.0006  0.0129

