trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1016 570.00  0.00 800.00 10.80  1
  1  737 410.00  0.00 800.00 520.00  0
  2  663 370.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  661 370.00  0.00 800.00 52.00  0
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  0
  8  822 460.00  0.00 800.00 26.00  0
  9  678 380.00  0.00 800.00 26.00  1
 10  822 470.00  0.00 800.00 52.00  0
 11  822 480.00  0.00 800.00 21.50  1
 12  822 470.00  0.00 800.00 52.00  0
 13  822 450.00  0.00 800.00 21.50  1
 14  822 440.00  0.00 800.00 52.00  0
 15  822 440.00  0.00 800.00 52.00  1
 16  606 340.00  0.00 800.00 26.00  1
 17  660 370.00  0.00 800.00 26.00  1
 18  678 380.00  0.00 800.00 26.00  1
 19  751 420.00  0.00 800.00 52.00  1
 20  913 510.00  0.00 800.00 52.00  0
 21  859 480.00  0.00 800.00 52.00  0
 22  805 450.00  0.00 800.00 52.00  0
 23  678 380.00  0.00 800.00 26.00  1
 24  733 410.00  0.00 800.00 52.00  0
 25  751 420.00  0.00 800.00 52.00  0
 26  733 420.00  0.00 800.00 104.00  0
 27  714 400.00  0.00 800.00 26.00  1
 28  733 390.00  0.00 800.00 104.00  0
 29  733 420.00  0.00 800.00 104.00  0
 30  732 410.00  0.00 800.00 26.00  1
 31  733 430.00  0.00 800.00 104.00  0
 32  733 410.00  0.00 800.00 104.00  0
 33  733 430.00  0.00 800.00 26.00  0
 34  732 410.00  0.00 800.00 26.00  1
 35  769 430.00  0.00 800.00 52.00  1
 36  769 410.00  0.00 800.00 26.00  1
 37  751 420.00  0.00 800.00 52.00  1
 38  697 390.00  0.00 800.00 52.00  1
 39  679 380.00  0.00 800.00 52.00  1
 40  589 330.00  0.00 800.00 52.00  1
 41  589 330.00  0.00 800.00 104.00  1
