Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0941  1.3367    -7.4305 -5.2113
      1  -6.0536  0.8015    -7.2669 -5.1117
      2  -5.4864  0.5490    -6.2345 -5.0333
      3  -5.1871  0.4839    -5.7460 -4.8250
      4  -5.0231  0.4883    -5.5217 -4.5663
      5  -4.7076  0.8784    -5.6746 -3.2122
      6  -4.8848  0.6401    -5.5553 -4.2303
      7  -4.7677  0.6185    -5.3298 -4.0426
      8  -4.6970  0.5681    -5.2093 -3.9701
      9  -4.8159  0.6915    -5.4945 -4.0891
     10  -4.8423  0.5248    -5.3297 -4.5340
     11  -4.9774  0.7027    -5.8369 -4.4954
     12  -4.9453  0.5454    -5.5362 -4.5716
     13  -4.9496  0.4272    -5.4570 -4.7325
     14  -5.0306  0.4272    -5.5515 -4.8057
     15  -5.0657  0.3696    -5.5555 -4.8450
     16  -5.2491  0.7188    -6.3750 -4.8009
     17  -5.2223  0.5689    -6.0901 -4.8424
     18  -5.1676  0.4582    -5.8499 -4.8536
     19  -5.3751  0.7475    -6.5294 -4.7992
     20  -5.3525  0.6008    -6.2612 -4.8600
     21  -5.3397  0.4991    -6.1563 -4.8933
     22  -5.5489  0.6976    -6.6286 -4.9112
     23  -5.5374  0.5813    -6.4641 -4.9933
     24  -5.5309  0.5055    -6.4187 -5.0387
     25  -5.4629  0.4517    -6.2920 -4.9973
     26  -5.4346  0.4061    -6.1951 -4.9927
     27  -5.5813  0.4615    -6.4012 -5.1001
     28  -5.5243  0.4217    -6.3084 -5.0835
     29  -5.5015  0.3859    -6.2440 -5.0808
     30  -5.6251  0.4219    -6.3938 -5.1541
     31  -5.5978  0.3867    -6.3484 -5.1465
     32  -5.5415  0.3658    -6.2512 -5.1171
     33  -5.5874  0.3499    -6.2984 -5.1676
     34  -5.6933  0.3748    -6.4046 -5.2905
     35  -5.7773  0.3834    -6.4715 -5.3750
     36  -5.8308  0.3703    -6.5441 -5.4200
     37  -5.7880  0.3463    -6.4409 -5.4007
     38  -5.7472  0.3286    -6.4059 -5.3821
     39  -5.8085  0.3298    -6.4396 -5.4318
     40  -5.7882  0.3106    -6.4199 -5.4227
     41  -5.7128  0.3177    -6.3624 -5.3740

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0592     0.0050  0.1898
      1   0.1002  0.0595     0.0045  0.1897
      2   0.1007  0.0594     0.0046  0.1897
      3   0.1010  0.0599     0.0039  0.1900
      4   0.0994  0.0606     0.0033  0.1898
      5   0.0365  0.0350     0.0001  0.1051
      6   0.0459  0.0368     0.0001  0.1156
      7   0.0459  0.0368     0.0001  0.1158
      8   0.0507  0.0395     0.0010  0.1256
      9   0.0357  0.0283     0.0001  0.0866
     10   0.0405  0.0281     0.0005  0.0902
     11   0.0274  0.0196     0.0001  0.0605
     12   0.0287  0.0192     0.0002  0.0611
     13   0.0310  0.0189     0.0018  0.0626
     14   0.0308  0.0194     0.0016  0.0638
     15   0.0336  0.0203     0.0025  0.0681
     16   0.0154  0.0109     0.0001  0.0329
     17   0.0162  0.0106     0.0001  0.0332
     18   0.0178  0.0107     0.0006  0.0344
     19   0.0100  0.0061     0.0000  0.0185
     20   0.0105  0.0058     0.0001  0.0187
     21   0.0108  0.0056     0.0004  0.0188
     22   0.0076  0.0036     0.0001  0.0121
     23   0.0079  0.0033     0.0002  0.0122
     24   0.0081  0.0032     0.0003  0.0123
     25   0.0085  0.0034     0.0004  0.0127
     26   0.0087  0.0034     0.0005  0.0129
     27   0.0077  0.0025     0.0004  0.0109
     28   0.0079  0.0026     0.0004  0.0115
     29   0.0080  0.0027     0.0005  0.0118
     30   0.0074  0.0021     0.0004  0.0094
     31   0.0076  0.0021     0.0004  0.0100
     32   0.0077  0.0022     0.0004  0.0106
     33   0.0078  0.0024     0.0005  0.0111
     34   0.0074  0.0018     0.0004  0.0083
     35   0.0073  0.0016     0.0004  0.0070
     36   0.0073  0.0017     0.0004  0.0073
     37   0.0074  0.0018     0.0004  0.0086
     38   0.0075  0.0019     0.0004  0.0094
     39   0.0074  0.0018     0.0004  0.0088
     40   0.0075  0.0019     0.0005  0.0095
     41   0.0073  0.0016     0.0004  0.0070

