Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1615  1.8448    -9.1686 -3.4228
      1  -7.7669  0.9887    -5.1412 -6.5156
      2  -6.8559  0.6388    -7.7790 -6.3184
      3  -6.5358  0.5444    -7.1815 -6.1220
      4  -6.3567  0.5421    -6.9154 -5.7684
      5  -5.9450  0.8968    -6.8026 -4.0438
      6  -5.2240  1.2030    -6.9272 -3.1215
      7  -5.6273  0.9198    -6.8528 -4.0275
      8  -5.8314  0.7345    -6.7884 -4.8227
      9  -5.9562  0.6062    -6.7615 -5.3487
     10  -5.7288  0.7713    -6.8039 -4.7499
     11  -5.7300  0.6374    -6.6345 -4.9738
     12  -5.7961  0.5284    -6.6102 -5.2836
     13  -5.8480  0.4510    -6.6080 -5.4316
     14  -5.7924  0.3817    -6.4241 -5.4244
     15  -5.7141  0.3515    -6.3208 -5.3838
     16  -5.7434  0.3006    -6.3249 -5.4588
     17  -5.6738  0.2783    -6.1639 -5.4112
     18  -5.6330  0.2484    -6.1301 -5.3948
     19  -5.6563  0.2142    -6.1339 -5.4518
     20  -5.6812  0.1931    -6.1410 -5.5577
     21  -5.6767  0.1773    -6.1343 -5.5614
     22  -5.6445  0.1557    -6.0974 -5.5233
     23  -5.6418  0.1470    -6.0906 -5.5262
     24  -5.5817  0.1833    -6.0286 -5.3869
     25  -5.6023  0.1620    -6.0417 -5.4192
     26  -5.6073  0.1512    -6.0418 -5.4326
     27  -5.6222  0.1380    -6.0531 -5.4780
     28  -5.6104  0.1268    -5.9975 -5.4677
     29  -5.6123  0.1226    -5.9969 -5.4772
     30  -5.6151  0.1182    -5.9970 -5.4926
     31  -5.6052  0.1101    -5.9069 -5.4792
     32  -5.6162  0.0993    -5.9303 -5.5527
     33  -5.6101  0.0928    -5.8915 -5.5400
     34  -5.6111  0.0909    -5.8915 -5.5511
     35  -5.6488  0.1212    -6.0822 -5.6213
     36  -5.6366  0.1104    -6.0482 -5.6199
     37  -5.6353  0.1084    -6.0423 -5.6199
     38  -5.6341  0.1066    -6.0366 -5.6200
     39  -5.6244  0.0973    -5.9780 -5.6185
     40  -5.6239  0.0962    -5.9722 -5.6186
     41  -5.6026  0.1002    -5.8905 -5.4895

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1017  0.0588     0.0067  0.1898
      2   0.0984  0.0600     0.0038  0.1894
      3   0.0988  0.0598     0.0036  0.1894
      4   0.0970  0.0601     0.0033  0.1890
      5   0.0415  0.0389     0.0001  0.1185
      6   0.0124  0.0108     0.0000  0.0307
      7   0.0154  0.0122     0.0000  0.0356
      8   0.0182  0.0131     0.0001  0.0399
      9   0.0206  0.0138     0.0001  0.0433
     10   0.0146  0.0102     0.0000  0.0306
     11   0.0154  0.0099     0.0001  0.0310
     12   0.0169  0.0101     0.0005  0.0326
     13   0.0182  0.0102     0.0010  0.0339
     14   0.0197  0.0105     0.0016  0.0357
     15   0.0206  0.0109     0.0019  0.0378
     16   0.0218  0.0110     0.0027  0.0391
     17   0.0227  0.0114     0.0030  0.0406
     18   0.0241  0.0119     0.0038  0.0427
     19   0.0254  0.0119     0.0053  0.0444
     20   0.0267  0.0122     0.0070  0.0463
     21   0.0272  0.0121     0.0074  0.0465
     22   0.0287  0.0126     0.0079  0.0483
     23   0.0290  0.0125     0.0083  0.0485
     24   0.0229  0.0097     0.0055  0.0377
     25   0.0240  0.0098     0.0071  0.0389
     26   0.0244  0.0097     0.0075  0.0391
     27   0.0253  0.0098     0.0079  0.0401
     28   0.0263  0.0098     0.0084  0.0408
     29   0.0265  0.0098     0.0086  0.0409
     30   0.0269  0.0097     0.0090  0.0411
     31   0.0278  0.0098     0.0095  0.0420
     32   0.0287  0.0099     0.0102  0.0434
     33   0.0294  0.0099     0.0110  0.0443
     34   0.0296  0.0099     0.0113  0.0445
     35   0.0232  0.0076     0.0082  0.0336
     36   0.0238  0.0076     0.0085  0.0341
     37   0.0240  0.0076     0.0087  0.0341
     38   0.0241  0.0075     0.0088  0.0342
     39   0.0248  0.0076     0.0092  0.0346
     40   0.0249  0.0076     0.0093  0.0347
     41   0.0237  0.0072     0.0087  0.0335

