trialNum, leftMoney, leftTime, rightMoney, rightTime
5.0, 800, 52.0, 400, 0
6.0, 800, 52.0, 200, 0
7.0, 800, 52.0, 300, 0
8.0, 800, 52.0, 350, 0
9.0, 800, 52.0, 375, 0
10.0, 800, 52.0, 387, 0
11.0, 800, 156.0, 400, 0
12.0, 800, 156.0, 600, 0
13.0, 800, 156.0, 500, 0
14.0, 800, 156.0, 450, 0
15.0, 800, 156.0, 425, 0
16.0, 800, 156.0, 412, 0
17.0, 400, 0.0, 800, 26
18.0, 200, 0.0, 800, 26
19.0, 300, 0.0, 800, 26
20.0, 350, 0.0, 800, 26
21.0, 375, 0.0, 800, 26
22.0, 387, 0.0, 800, 26
23.0, 800, 2.0, 400, 0
24.0, 800, 2.0, 600, 0
25.0, 800, 2.0, 500, 0
26.0, 800, 2.0, 450, 0
27.0, 800, 2.0, 475, 0
28.0, 800, 2.0, 487, 0
29.0, 400, 0.0, 800, 4
30.0, 600, 0.0, 800, 4
31.0, 700, 0.0, 800, 4
32.0, 650, 0.0, 800, 4
33.0, 625, 0.0, 800, 4
34.0, 612, 0.0, 800, 4
35.0, 400, 0.0, 800, 1
36.0, 600, 0.0, 800, 1
37.0, 700, 0.0, 800, 1
38.0, 650, 0.0, 800, 1
39.0, 625, 0.0, 800, 1
40.0, 612, 0.0, 800, 1
41.0, 400, 0.0, 800, 520
42.0, 200, 0.0, 800, 520
43.0, 100, 0.0, 800, 520
44.0, 150, 0.0, 800, 520
45.0, 175, 0.0, 800, 520
46.0, 187, 0.0, 800, 520
