Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7566  2.0723    -9.1275 -2.6619
      1  -4.1472  1.1831    -6.0570 -2.4984
      2  -3.1982  0.7266    -4.2141 -2.4010
      3  -3.7343  0.5461    -4.4158 -3.3363
      4  -4.0458  0.5642    -4.8239 -3.7307
      5  -4.5082  0.9361    -6.6015 -3.8141
      6  -4.2698  0.6948    -5.2921 -3.7952
      7  -4.3647  0.6397    -5.3493 -4.0043
      8  -4.2678  0.4854    -4.7645 -4.0041
      9  -4.2856  0.3938    -4.7463 -4.1422
     10  -4.2564  0.2883    -4.6491 -4.1552
     11  -4.2349  0.2200    -4.5090 -4.1556
     12  -4.2439  0.1679    -4.5087 -4.2434
     13  -4.2393  0.1266    -4.5065 -4.2437
     14  -4.2389  0.1008    -4.5062 -4.2445
     15  -4.2368  0.0815    -4.5047 -4.2446
     16  -4.2357  0.0695    -4.5038 -4.2448
     17  -4.2360  0.0625    -4.5038 -4.2452
     18  -4.2350  0.0564    -4.5028 -4.2453
     19  -4.2354  0.0533    -4.5028 -4.2456
     20  -4.2326  0.0452    -4.5003 -4.2454
     21  -4.2329  0.0435    -4.5003 -4.2456
     22  -4.2332  0.0419    -4.5003 -4.2459
     23  -4.2330  0.0406    -4.5000 -4.2460
     24  -4.2331  0.0400    -4.5000 -4.2461
     25  -4.2330  0.0393    -4.4999 -4.2461
     26  -4.2363  0.0257    -4.5001 -4.2493
     27  -4.2364  0.0254    -4.5001 -4.2493
     28  -4.2364  0.0249    -4.5001 -4.2494
     29  -4.2283  0.0517    -4.4995 -4.2416
     30  -4.2338  0.0347    -4.4998 -4.2471
     31  -4.2340  0.0340    -4.4998 -4.2473
     32  -4.2339  0.0334    -4.4997 -4.2473
     33  -4.2340  0.0329    -4.4997 -4.2474
     34  -4.2339  0.0321    -4.4995 -4.2474
     35  -4.2338  0.0316    -4.4994 -4.2474
     36  -4.2337  0.0310    -4.4993 -4.2474
     37  -4.2338  0.0306    -4.4993 -4.2475
     38  -4.2338  0.0303    -4.4993 -4.2475
     39  -4.2337  0.0300    -4.4992 -4.2476
     40  -4.2338  0.0297    -4.4992 -4.2476
     41  -4.2339  0.0293    -4.4992 -4.2477

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0067  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1021  0.0585     0.0076  0.1899
      3   0.1004  0.0592     0.0058  0.1896
      4   0.0943  0.0605     0.0032  0.1886
      5   0.0364  0.0357     0.0001  0.1079
      6   0.0456  0.0379     0.0001  0.1192
      7   0.0501  0.0410     0.0004  0.1303
      8   0.0582  0.0417     0.0026  0.1380
      9   0.0654  0.0427     0.0052  0.1454
     10   0.0686  0.0419     0.0093  0.1473
     11   0.0741  0.0416     0.0138  0.1513
     12   0.0793  0.0412     0.0178  0.1553
     13   0.0804  0.0408     0.0204  0.1558
     14   0.0809  0.0405     0.0215  0.1560
     15   0.0816  0.0402     0.0228  0.1563
     16   0.0821  0.0400     0.0239  0.1565
     17   0.0824  0.0399     0.0244  0.1566
     18   0.0830  0.0396     0.0255  0.1569
     19   0.0832  0.0395     0.0261  0.1570
     20   0.0869  0.0395     0.0287  0.1600
     21   0.0870  0.0395     0.0290  0.1600
     22   0.0872  0.0394     0.0294  0.1601
     23   0.0875  0.0392     0.0300  0.1603
     24   0.0876  0.0392     0.0302  0.1603
     25   0.0878  0.0391     0.0305  0.1604
     26   0.0917  0.0391     0.0337  0.1635
     27   0.0917  0.0390     0.0339  0.1636
     28   0.0918  0.0390     0.0341  0.1636
     29   0.0629  0.0266     0.0238  0.1093
     30   0.0655  0.0267     0.0258  0.1119
     31   0.0656  0.0267     0.0260  0.1120
     32   0.0657  0.0266     0.0265  0.1121
     33   0.0658  0.0266     0.0267  0.1122
     34   0.0662  0.0265     0.0274  0.1124
     35   0.0665  0.0264     0.0279  0.1126
     36   0.0670  0.0263     0.0283  0.1130
     37   0.0670  0.0263     0.0284  0.1130
     38   0.0673  0.0262     0.0287  0.1132
     39   0.0677  0.0262     0.0292  0.1135
     40   0.0678  0.0262     0.0292  0.1135
     41   0.0678  0.0261     0.0293  0.1136

