Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5524  2.1365    -9.0993 -2.5330
      1  -5.4249  2.1663    -9.0795 -2.4905
      2  -5.2598  2.1932    -9.0506 -2.4542
      3  -5.0835  2.2080    -9.0148 -2.4283
      4  -4.2474  1.9262    -8.5046 -2.3867
      5  -3.9772  1.7693    -8.0859 -2.3765
      6  -3.4011  1.4788    -7.2020 -2.3548
      7  -3.2069  1.2323    -5.9017 -2.3514
      8  -2.9087  1.0137    -4.7014 -2.3401
      9  -2.7282  0.8429    -3.8897 -2.3333
     10  -2.6131  0.6900    -3.4627 -2.3293
     11  -2.5345  0.5590    -3.2441 -2.3266
     12  -2.4797  0.4506    -3.0915 -2.3246
     13  -2.4398  0.3647    -3.0095 -2.3230
     14  -2.4102  0.2958    -2.9078 -2.3218
     15  -2.3832  0.2452    -2.8334 -2.3204
     16  -2.3718  0.1990    -2.8190 -2.3200
     17  -2.3595  0.1652    -2.7991 -2.3194
     18  -2.3542  0.1418    -2.7898 -2.3192
     19  -2.3447  0.1218    -2.7682 -2.3187
     20  -2.3359  0.1049    -2.7409 -2.3182
     21  -2.3300  0.0921    -2.7143 -2.3179
     22  -2.3229  0.0786    -2.6642 -2.3175
     23  -2.3189  0.0692    -2.6175 -2.3173
     24  -2.3125  0.0548    -2.5747 -2.3169
     25  -2.3106  0.0484    -2.5728 -2.3168
     26  -2.3082  0.0406    -2.5705 -2.3167
     27  -2.3061  0.0321    -2.5684 -2.3166
     28  -2.3050  0.0267    -2.5674 -2.3165
     29  -2.3045  0.0233    -2.5669 -2.3165
     30  -2.3038  0.0189    -2.5663 -2.3165
     31  -2.3034  0.0154    -2.5659 -2.3164
     32  -2.3032  0.0131    -2.5657 -2.3164
     33  -2.3029  0.0090    -2.5654 -2.3164
     34  -2.3028  0.0075    -2.5653 -2.3164
     35  -2.3027  0.0065    -2.5652 -2.3164
     36  -2.3027  0.0064    -2.5652 -2.3164
     37  -2.3027  0.0053    -2.5652 -2.3164
     38  -2.3027  0.0049    -2.5652 -2.3164
     39  -2.3028  0.0078    -2.5653 -2.3164
     40  -2.3028  0.0070    -2.5652 -2.3164
     41  -2.3027  0.0061    -2.5652 -2.3164

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0016  0.0037     0.0000  0.0062
      1   0.0026  0.0045     0.0000  0.0075
      2   0.0039  0.0051     0.0000  0.0104
      3   0.0053  0.0053     0.0000  0.0119
      4   0.0063  0.0058     0.0000  0.0134
      5   0.0074  0.0056     0.0000  0.0139
      6   0.0084  0.0061     0.0000  0.0171
      7   0.0091  0.0059     0.0001  0.0176
      8   0.0101  0.0064     0.0001  0.0195
      9   0.0111  0.0069     0.0002  0.0207
     10   0.0121  0.0072     0.0004  0.0229
     11   0.0131  0.0075     0.0006  0.0246
     12   0.0141  0.0077     0.0008  0.0258
     13   0.0150  0.0080     0.0011  0.0268
     14   0.0160  0.0082     0.0013  0.0276
     15   0.0170  0.0085     0.0016  0.0297
     16   0.0177  0.0085     0.0020  0.0305
     17   0.0185  0.0086     0.0025  0.0316
     18   0.0190  0.0085     0.0030  0.0320
     19   0.0198  0.0087     0.0038  0.0329
     20   0.0207  0.0088     0.0049  0.0338
     21   0.0215  0.0089     0.0063  0.0344
     22   0.0223  0.0091     0.0072  0.0360
     23   0.0231  0.0092     0.0075  0.0372
     24   0.0239  0.0095     0.0077  0.0386
     25   0.0246  0.0096     0.0080  0.0394
     26   0.0255  0.0097     0.0084  0.0403
     27   0.0264  0.0100     0.0088  0.0413
     28   0.0273  0.0101     0.0092  0.0426
     29   0.0279  0.0102     0.0097  0.0436
     30   0.0288  0.0103     0.0103  0.0448
     31   0.0296  0.0104     0.0110  0.0458
     32   0.0303  0.0105     0.0119  0.0465
     33   0.0311  0.0107     0.0127  0.0475
     34   0.0318  0.0108     0.0139  0.0481
     35   0.0325  0.0108     0.0142  0.0488
     36   0.0331  0.0109     0.0146  0.0498
     37   0.0338  0.0109     0.0149  0.0506
     38   0.0341  0.0109     0.0151  0.0509
     39   0.0280  0.0084     0.0121  0.0401
     40   0.0285  0.0084     0.0130  0.0404
     41   0.0289  0.0084     0.0139  0.0408

