Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.0636  1.3535    -7.5298 -5.1548
      1  -5.8760  0.7540    -6.9865 -4.9907
      2  -5.3152  0.5542    -6.0310 -4.8202
      3  -5.0146  0.5635    -5.5938 -4.5088
      4  -4.7731  0.7745    -5.6359 -3.7018
      5  -4.8617  0.5766    -5.4651 -4.5143
      6  -5.0608  0.7521    -6.2530 -4.4560
      7  -5.1279  0.6668    -6.0746 -4.7899
      8  -5.4325  1.1475    -8.1705 -3.6801
      9  -5.3833  0.9302    -7.4143 -4.3875
     10  -5.3504  0.7570    -6.7132 -4.7261
     11  -5.2551  0.6044    -6.1396 -4.8003
     12  -5.1978  0.4874    -5.8631 -4.8188
     13  -5.1579  0.4003    -5.7347 -4.8287
     14  -5.2691  0.4396    -5.8589 -4.9231
     15  -5.2429  0.3610    -5.7871 -4.9431
     16  -5.2975  0.3197    -5.8149 -5.0807
     17  -5.2793  0.2672    -5.7514 -5.0822
     18  -5.3139  0.2287    -5.7718 -5.1157
     19  -5.3196  0.1959    -5.7673 -5.1295
     20  -5.3262  0.1732    -5.7655 -5.1446
     21  -5.3486  0.1535    -5.7832 -5.2052
     22  -5.3330  0.1335    -5.7049 -5.1923
     23  -5.3437  0.1189    -5.7148 -5.2557
     24  -5.3527  0.1072    -5.7260 -5.3437
     25  -5.3429  0.0927    -5.6191 -5.3425
     26  -5.3528  0.0835    -5.6626 -5.3504
     27  -5.3519  0.0802    -5.6509 -5.3505
     28  -5.3551  0.0759    -5.6614 -5.3530
     29  -5.3572  0.0735    -5.6704 -5.3546
     30  -5.4010  0.1210    -5.8345 -5.3581
     31  -5.3986  0.1178    -5.8311 -5.3580
     32  -5.3969  0.1156    -5.8285 -5.3579
     33  -5.3952  0.1135    -5.8258 -5.3578
     34  -5.4055  0.1194    -5.8366 -5.3592
     35  -5.4729  0.1424    -5.8684 -5.3674
     36  -5.5321  0.1350    -5.8782 -5.3845
     37  -5.5706  0.1150    -5.8820 -5.4157
     38  -5.5924  0.0954    -5.8838 -5.4677
     39  -5.6044  0.0802    -5.8846 -5.5464
     40  -5.6110  0.0693    -5.8850 -5.6200
     41  -5.6148  0.0616    -5.8851 -5.6239

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0590     0.0054  0.1897
      1   0.0999  0.0594     0.0040  0.1895
      2   0.0987  0.0597     0.0030  0.1893
      3   0.0929  0.0608     0.0010  0.1881
      4   0.0604  0.0536     0.0001  0.1668
      5   0.0733  0.0540     0.0001  0.1735
      6   0.0433  0.0365     0.0000  0.1115
      7   0.0485  0.0385     0.0001  0.1200
      8   0.0145  0.0145     0.0000  0.0396
      9   0.0166  0.0144     0.0000  0.0410
     10   0.0180  0.0141     0.0001  0.0419
     11   0.0206  0.0145     0.0001  0.0451
     12   0.0227  0.0147     0.0007  0.0472
     13   0.0247  0.0149     0.0016  0.0491
     14   0.0216  0.0126     0.0010  0.0412
     15   0.0231  0.0125     0.0019  0.0427
     16   0.0245  0.0128     0.0026  0.0449
     17   0.0258  0.0128     0.0038  0.0461
     18   0.0274  0.0130     0.0054  0.0477
     19   0.0282  0.0128     0.0071  0.0481
     20   0.0291  0.0127     0.0078  0.0489
     21   0.0303  0.0130     0.0084  0.0510
     22   0.0318  0.0131     0.0094  0.0525
     23   0.0329  0.0131     0.0103  0.0537
     24   0.0341  0.0133     0.0114  0.0548
     25   0.0353  0.0133     0.0132  0.0561
     26   0.0365  0.0136     0.0141  0.0582
     27   0.0367  0.0135     0.0143  0.0583
     28   0.0377  0.0136     0.0148  0.0594
     29   0.0386  0.0137     0.0154  0.0603
     30   0.0312  0.0109     0.0114  0.0474
     31   0.0314  0.0108     0.0120  0.0475
     32   0.0316  0.0107     0.0125  0.0476
     33   0.0318  0.0106     0.0131  0.0476
     34   0.0323  0.0108     0.0139  0.0483
     35   0.0289  0.0094     0.0112  0.0424
     36   0.0279  0.0090     0.0106  0.0408
     37   0.0282  0.0092     0.0107  0.0412
     38   0.0289  0.0094     0.0112  0.0427
     39   0.0297  0.0096     0.0120  0.0441
     40   0.0305  0.0097     0.0131  0.0451
     41   0.0311  0.0098     0.0140  0.0458

