Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9026  1.9917    -9.1425 -2.9281
      1  -4.4197  1.1749    -6.3215 -2.7659
      2  -3.4720  0.7116    -4.4917 -2.6570
      3  -3.9985  0.5110    -4.6729 -3.5897
      4  -4.1657  0.4353    -4.7465 -3.9642
      5  -4.3168  0.4212    -4.9140 -4.1305
      6  -4.2411  0.2775    -4.5121 -4.1120
      7  -4.2533  0.2128    -4.5113 -4.2441
      8  -4.2508  0.1690    -4.5105 -4.2456
      9  -4.2490  0.1406    -4.5099 -4.2463
     10  -4.2416  0.0955    -4.5065 -4.2463
     11  -4.6244  0.6965    -5.7814 -4.1719
     12  -4.5258  0.5556    -5.3032 -4.1764
     13  -4.4580  0.4486    -5.0475 -4.1696
     14  -4.4030  0.3748    -4.9385 -4.1467
     15  -4.3230  0.3791    -4.7833 -4.0565
     16  -4.2749  0.3302    -4.7504 -4.0362
     17  -4.2433  0.2787    -4.7112 -4.0276
     18  -4.2585  0.2285    -4.7143 -4.0869
     19  -4.2497  0.1910    -4.6967 -4.0897
     20  -4.2300  0.1650    -4.6285 -4.0759
     21  -4.2432  0.1395    -4.6403 -4.1547
     22  -4.2323  0.1208    -4.5514 -4.1442
     23  -4.2337  0.1104    -4.5501 -4.1603
     24  -4.2252  0.0988    -4.5078 -4.1463
     25  -4.2345  0.0837    -4.5088 -4.2387
     26  -4.2302  0.0755    -4.5048 -4.2382
     27  -4.2288  0.0712    -4.5033 -4.2383
     28  -4.2294  0.0690    -4.5033 -4.2389
     29  -4.2302  0.0666    -4.5033 -4.2397
     30  -4.2285  0.0633    -4.5017 -4.2395
     31  -4.2288  0.0623    -4.5017 -4.2399
     32  -4.2281  0.0605    -4.5010 -4.2398
     33  -4.2285  0.0597    -4.5010 -4.2401
     34  -4.2275  0.0581    -4.5002 -4.2399
     35  -4.2280  0.0569    -4.5003 -4.2405
     36  -4.2283  0.0562    -4.5003 -4.2407
     37  -4.2277  0.0553    -4.4999 -4.2406
     38  -4.2280  0.0547    -4.4999 -4.2408
     39  -4.2272  0.0543    -4.4994 -4.2405
     40  -4.2322  0.0407    -4.4997 -4.2455
     41  -4.2320  0.0401    -4.4995 -4.2455

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1021  0.0586     0.0072  0.1899
      1   0.1025  0.0584     0.0078  0.1899
      2   0.1031  0.0581     0.0087  0.1900
      3   0.1010  0.0585     0.0071  0.1896
      4   0.1038  0.0581     0.0083  0.1901
      5   0.1015  0.0585     0.0074  0.1897
      6   0.1137  0.0550     0.0165  0.1915
      7   0.1204  0.0525     0.0240  0.1924
      8   0.1218  0.0514     0.0280  0.1925
      9   0.1226  0.0508     0.0301  0.1925
     10   0.1243  0.0495     0.0351  0.1926
     11   0.0190  0.0127     0.0001  0.0398
     12   0.0212  0.0128     0.0007  0.0414
     13   0.0232  0.0128     0.0018  0.0438
     14   0.0250  0.0131     0.0030  0.0460
     15   0.0247  0.0129     0.0028  0.0455
     16   0.0262  0.0134     0.0039  0.0475
     17   0.0278  0.0137     0.0054  0.0497
     18   0.0294  0.0137     0.0074  0.0515
     19   0.0303  0.0136     0.0081  0.0522
     20   0.0317  0.0139     0.0087  0.0540
     21   0.0332  0.0139     0.0098  0.0552
     22   0.0345  0.0141     0.0109  0.0570
     23   0.0348  0.0140     0.0115  0.0572
     24   0.0361  0.0142     0.0128  0.0589
     25   0.0375  0.0142     0.0143  0.0603
     26   0.0386  0.0143     0.0149  0.0613
     27   0.0392  0.0142     0.0154  0.0617
     28   0.0394  0.0142     0.0156  0.0617
     29   0.0396  0.0141     0.0159  0.0618
     30   0.0403  0.0141     0.0165  0.0625
     31   0.0404  0.0141     0.0166  0.0626
     32   0.0409  0.0140     0.0172  0.0631
     33   0.0410  0.0140     0.0173  0.0632
     34   0.0417  0.0140     0.0180  0.0640
     35   0.0418  0.0140     0.0183  0.0641
     36   0.0418  0.0139     0.0184  0.0641
     37   0.0424  0.0139     0.0191  0.0646
     38   0.0424  0.0139     0.0193  0.0647
     39   0.0431  0.0139     0.0202  0.0655
     40   0.0443  0.0140     0.0213  0.0668
     41   0.0448  0.0140     0.0216  0.0671

